EpochTime,3.feed_11067.CO_PPB..3.feed_43.CO_PPB,3.feed_11067.NO2_PPB..3.feed_43.NO2_PPB,3.feed_11067.NOX_PPB..3.feed_43.NOX_PPB,3.feed_11067.NO_PPB..3.feed_43.NO_PPB,3.feed_11067.PM25T_UG_M3..3.feed_43.PM25T_UG_M3,3.feed_11067.SIGTHETA_DEG..3.feed_43.SIGTHETA_DEG,3.feed_11067.SONICWD_DEG..3.feed_43.SONICWD_DEG,3.feed_11067.SONICWS_MPH..3.feed_43.SONICWS_MPH
1536967800,147.5,1.9,2.4,0.4,6.0,80.4,190.0,0.9
1536971400,127.7,2.2,2.7,0.4,7.0,87.9,230.0,0.7
1536975000,138.3,2.3,2.8,0.4,9.0,67.8,215.0,0.7
1536978600,136.2,2.7,3.2,0.5,5.0,60.0,232.0,0.8
1536982200,131.3,2.2,2.9,0.6,5.0,68.4,223.0,0.8
1536985800,127.4,2.6,3.3,0.7,7.0,76.9,162.0,0.6
1536989400,150.3,2.9,3.6,0.7,3.0,74.0,158.0,0.8
1536993000,,3.4,4.5,1.1,5.0,71.7,171.0,0.8
1536996600,124.8,,,,2.0,45.8,62.0,0.6
1537000200,118.5,2.8,3.0,0.2,3.0,51.2,65.0,0.7
1537003800,116.8,3.1,3.5,0.3,5.0,51.8,78.0,0.7
1537007400,125.0,3.8,4.5,0.7,4.0,61.2,117.0,0.7
1537011000,128.9,3.3,4.1,0.7,6.0,66.9,118.0,0.9
1537014600,147.1,3.6,6.6,3.0,3.0,59.6,82.0,1.3
1537018200,187.9,4.1,8.9,4.7,4.0,73.9,68.0,1.6
1537021800,470.4,3.6,8.0,4.3,4.0,84.1,247.0,1.6
1537025400,373.1,3.4,6.8,3.4,1.0,74.9,255.0,2.1
1537029000,399.7,3.2,5.7,2.5,1.0,89.1,203.0,1.8
1537032600,319.4,2.3,4.0,1.6,0.0,84.8,190.0,2.3
1537036200,389.5,3.4,6.1,2.6,2.0,91.3,237.0,1.9
1537039800,137.6,1.4,1.8,0.4,1.0,60.8,190.0,2.1
1537043400,137.7,1.4,2.1,0.7,2.0,46.8,202.0,3.6
1537047000,125.8,1.9,2.8,0.9,3.0,66.0,191.0,2.0
1537050600,166.4,1.8,2.6,0.7,1.0,91.2,140.0,0.8
1537054200,107.0,1.4,1.5,0.1,4.0,71.8,171.0,0.6
1537057800,142.8,2.7,3.0,0.3,10.0,58.2,182.0,0.5
1537061400,155.3,3.5,3.9,0.4,6.0,45.6,136.0,0.5
1537065000,154.9,3.9,4.2,0.3,8.0,39.4,85.0,0.8
1537068600,164.4,4.2,4.5,0.3,8.0,27.2,59.0,0.9
1537072200,192.2,5.3,6.3,0.9,6.0,26.0,50.0,1.1
1537075800,188.3,4.9,5.6,0.6,9.0,38.7,80.0,0.9
1537079400,,4.8,5.5,0.6,11.0,53.8,96.0,0.9
1537083000,143.2,,,,6.0,50.1,70.0,1.0
1537086600,148.1,3.2,4.2,1.0,8.0,70.9,103.0,0.9
1537090200,130.5,3.1,3.5,0.3,6.0,62.0,124.0,0.7
1537093800,151.8,2.9,3.7,0.7,5.0,40.4,64.0,1.1
1537097400,192.1,3.8,5.3,1.4,5.0,54.8,88.0,1.0
1537101000,224.8,3.1,4.7,1.6,5.0,77.3,94.0,1.2
1537104600,365.4,3.6,6.0,2.4,6.0,89.0,250.0,1.4
1537108200,396.7,3.5,6.7,3.0,3.0,77.0,257.0,2.0
1537111800,309.2,2.6,4.6,2.0,3.0,76.6,226.0,2.3
1537115400,505.2,2.9,5.2,2.2,,81.9,225.0,2.1
1537119000,356.2,2.6,4.9,2.3,-1.0,74.7,221.0,2.4
1537122600,636.3,4.2,8.8,4.6,2.0,84.8,309.0,2.6
1537126200,448.9,3.6,7.1,3.4,0.0,75.8,228.0,2.4
1537129800,561.8,3.5,7.2,3.6,1.0,85.8,251.0,1.9
1537133400,317.6,2.3,4.3,2.0,0.0,77.7,230.0,1.6
1537137000,172.6,2.0,2.5,0.4,6.0,80.0,189.0,1.4
1537140600,156.0,2.2,2.4,0.2,5.0,83.1,201.0,0.7
1537144200,153.4,2.6,3.2,0.5,8.0,75.3,212.0,0.6
1537147800,186.9,2.9,3.5,0.5,10.0,81.6,184.0,0.6
1537151400,165.4,2.8,3.1,0.2,6.0,57.9,190.0,0.6
1537155000,160.9,2.7,2.9,0.2,5.0,79.4,151.0,0.9
1537158600,164.1,2.8,3.2,0.3,6.0,79.8,177.0,1.0
1537162200,150.0,3.0,3.3,0.3,5.0,78.9,156.0,0.9
1537165800,,3.5,3.9,0.4,9.0,73.8,144.0,1.0
1537169400,139.7,,,,6.0,69.3,168.0,0.9
1537173000,171.2,4.2,5.6,1.3,6.0,79.3,108.0,1.0
1537176600,156.7,3.3,3.6,0.3,5.0,74.0,155.0,0.9
1537180200,177.7,4.0,4.9,0.9,5.0,81.2,124.0,0.9
1537183800,236.1,4.6,6.7,2.0,5.0,87.7,121.0,1.0
1537187400,252.9,5.5,7.7,2.2,6.0,78.3,107.0,1.0
1537191000,312.1,7.4,14.4,7.0,5.0,83.2,99.0,1.0
1537194600,,9.7,23.3,13.6,6.0,78.9,63.0,1.2
1537198200,,10.1,30.4,20.3,6.0,88.3,68.0,1.4
1537201800,582.0,,,,,72.5,48.0,1.9
1537205400,600.1,9.4,26.1,16.7,-1.0,75.6,16.0,2.5
1537209000,666.8,9.5,24.3,14.8,0.0,93.1,180.0,1.9
1537212600,618.2,7.5,19.3,11.7,2.0,78.7,316.0,1.7
1537216200,439.3,4.7,10.1,5.4,0.0,88.7,98.0,1.5
1537219800,466.2,5.3,11.2,5.8,2.0,66.3,78.0,1.5
1537223400,374.6,4.8,8.2,3.3,2.0,64.7,74.0,1.3
1537227000,405.6,5.4,8.6,3.1,2.0,76.0,89.0,1.1
1537230600,723.4,8.5,20.0,11.4,6.0,63.1,347.0,1.2
1537234200,663.5,8.2,16.7,8.4,12.0,36.6,41.0,1.6
1537237800,694.8,8.1,18.2,10.0,13.0,45.3,13.0,1.3
1537241400,457.8,5.7,11.4,5.6,9.0,38.7,24.0,2.3
1537245000,146.3,2.9,5.1,2.2,5.0,18.8,41.0,4.1
1537248600,131.7,3.6,5.5,1.9,1.0,24.1,42.0,3.6
1537252200,,2.9,4.8,1.8,0.0,25.9,40.0,2.8
1537255800,110.3,,,,0.0,40.5,36.0,2.3
1537259400,140.9,3.8,6.6,2.7,-1.0,41.2,38.0,2.3
1537263000,262.8,6.9,13.6,6.7,1.0,58.5,20.0,1.6
1537266600,653.8,8.6,25.2,16.5,2.0,44.4,337.0,2.1
1537270200,839.3,8.8,29.9,21.0,6.0,36.3,325.0,2.4
1537273800,754.4,9.0,31.4,22.3,6.0,23.1,324.0,3.4
1537277400,544.8,8.1,24.4,16.2,4.0,26.0,322.0,3.6
1537281000,,10.0,29.3,19.4,6.0,33.1,323.0,3.4
1537284600,644.4,,,,2.0,32.0,314.0,3.3
1537288200,614.6,8.6,23.7,15.0,0.0,46.7,284.0,2.8
1537291800,672.5,10.0,24.4,14.3,4.0,43.0,303.0,2.8
1537295400,797.3,12.1,23.9,11.8,8.0,52.5,327.0,3.0
1537299000,775.7,10.1,18.0,7.9,8.0,49.0,312.0,2.9
1537302600,700.1,9.2,15.5,6.3,13.0,46.6,319.0,3.4
1537306200,788.6,10.2,14.8,4.6,11.0,52.3,9.0,1.7
1537309800,572.7,10.0,11.0,1.0,13.0,59.7,88.0,0.8
1537313400,768.2,19.0,21.1,2.0,15.0,72.5,138.0,0.5
1537317000,617.2,11.6,13.5,1.8,15.0,71.5,136.0,0.5
1537320600,682.4,10.1,13.5,3.3,15.0,79.6,74.0,0.6
1537324200,3124.2,21.0,34.0,13.0,19.0,79.6,45.0,0.6
1537327800,2713.8,20.7,35.0,14.3,33.0,72.2,241.0,0.6
1537331400,1666.5,19.5,43.7,24.2,31.0,72.4,48.0,0.5
1537335000,863.8,18.3,45.7,27.3,22.0,60.6,23.0,0.6
1537338600,,18.0,43.0,24.9,18.0,50.0,11.0,0.7
1537342200,538.0,,,,16.0,60.0,88.0,0.5
1537345800,539.9,9.2,24.6,15.2,14.0,67.4,176.0,0.7
1537349400,2041.0,13.0,64.7,51.6,24.0,47.4,29.0,1.2
1537353000,968.3,15.4,49.8,34.3,21.0,48.0,341.0,1.7
1537356600,936.9,14.2,39.4,25.2,16.0,47.3,276.0,2.0
1537360200,1039.3,15.0,47.5,32.4,17.0,44.5,337.0,2.0
1537363800,784.6,12.3,37.6,25.3,15.0,46.6,308.0,2.1
1537367400,596.0,12.2,32.3,20.1,14.0,42.6,317.0,3.0
1537371000,357.1,8.0,15.2,7.2,5.0,51.5,38.0,2.7
1537374600,503.0,9.4,19.4,9.8,9.0,55.6,23.0,2.8
1537378200,573.0,10.9,20.5,9.6,9.0,64.8,2.0,2.4
1537381800,644.4,9.5,17.8,8.3,6.0,64.8,339.0,3.0
1537385400,567.8,8.9,14.5,5.6,7.0,55.2,358.0,2.9
1537389000,689.4,8.4,14.8,6.3,3.0,53.5,351.0,3.4
1537392600,831.5,11.7,19.1,7.3,5.0,53.9,358.0,2.6
1537396200,996.4,14.1,25.5,11.3,6.0,50.7,0.0,2.0
1537399800,926.7,17.0,23.4,6.4,12.0,46.8,2.0,1.3
1537403400,363.7,8.6,10.7,2.0,20.0,34.1,34.0,1.6
1537407000,641.5,14.1,21.3,7.1,14.0,35.3,26.0,2.0
1537410600,1082.4,13.5,24.5,11.0,13.0,43.1,22.0,1.9
1537414200,359.1,7.3,10.8,3.4,17.0,49.1,63.0,1.6
1537417800,118.8,7.8,8.5,0.6,11.0,39.4,122.0,0.9
1537421400,224.0,11.6,14.8,3.1,12.0,58.6,157.0,0.6
1537425000,,6.5,10.1,3.5,12.0,37.1,102.0,0.7
1537428600,217.5,,,,10.0,51.6,104.0,0.6
1537432200,358.6,13.1,34.2,21.1,11.0,54.0,88.0,0.5
1537435800,443.7,12.7,29.4,16.6,14.0,31.8,108.0,0.7
1537439400,372.5,10.8,22.2,11.4,14.0,47.4,94.0,0.9
1537443000,272.2,7.3,13.6,6.3,12.0,44.0,111.0,0.6
1537446600,267.9,7.1,17.7,10.5,14.0,57.9,220.0,0.8
1537450200,307.4,7.3,10.9,3.6,12.0,29.9,209.0,1.8
1537453800,893.3,,,,13.0,29.3,206.0,2.8
1537457400,490.3,12.8,18.1,5.3,14.0,36.0,212.0,3.0
1537461000,784.9,13.1,19.1,5.9,13.0,60.4,223.0,2.9
1537464600,345.1,9.5,14.5,4.9,19.0,32.7,223.0,4.0
1537468200,220.4,5.0,6.6,1.6,13.0,53.3,209.0,3.2
1537471800,186.0,3.9,4.5,0.5,12.0,37.5,202.0,4.0
1537475400,244.5,4.4,4.9,0.5,10.0,47.3,194.0,3.1
1537479000,281.5,3.9,4.3,0.3,15.0,45.8,184.0,2.4
1537482600,153.5,2.8,2.9,0.1,17.0,58.2,161.0,1.7
1537486200,166.2,3.7,4.0,0.2,13.0,62.5,126.0,0.7
1537489800,178.2,4.1,4.4,0.3,11.0,45.2,119.0,0.7
1537493400,189.5,4.6,4.9,0.3,13.0,41.6,132.0,0.9
1537497000,185.4,5.5,6.0,0.5,20.0,44.9,158.0,1.0
1537500600,184.2,5.0,5.3,0.3,20.0,35.9,180.0,2.4
1537504200,189.3,4.4,4.7,0.3,12.0,29.6,185.0,3.3
1537507800,188.1,2.9,3.2,0.3,12.0,35.8,176.0,2.5
1537511400,,3.2,3.5,0.3,13.0,33.7,175.0,2.5
1537515000,819.8,,,,16.0,28.7,184.0,2.9
1537518600,1165.7,21.7,23.7,1.9,17.0,24.6,194.0,3.8
1537522200,1067.3,20.3,21.6,1.3,24.0,15.4,198.0,4.5
1537525800,1055.5,21.7,23.4,1.7,27.0,14.3,201.0,6.0
1537529400,901.8,17.5,19.3,1.8,22.0,14.7,203.0,7.3
1537533000,402.8,10.4,12.4,2.0,20.0,15.3,203.0,8.4
1537536600,187.9,6.5,8.0,1.4,17.0,21.6,201.0,7.1
1537540200,205.0,4.0,5.3,1.2,11.0,26.2,216.0,7.0
1537543800,254.9,5.1,6.7,1.5,8.0,26.1,223.0,8.4
1537547400,210.4,4.1,5.0,0.8,6.0,24.9,218.0,9.3
1537551000,236.1,4.2,5.6,1.4,13.0,25.2,220.0,9.4
1537554600,243.0,3.8,4.6,0.7,12.0,25.5,221.0,8.9
1537558200,266.7,3.8,4.6,0.7,12.0,24.8,218.0,10.0
1537561800,231.3,3.3,4.0,0.7,11.0,23.7,217.0,10.9
1537565400,243.0,3.4,3.9,0.4,12.0,25.0,221.0,9.9
1537569000,177.8,2.8,3.1,0.2,12.0,20.1,214.0,8.2
1537572600,199.6,3.3,3.4,0.1,13.0,23.8,218.0,8.4
1537576200,204.9,3.8,5.3,1.4,6.0,41.7,287.0,7.4
1537579800,164.8,4.5,5.1,0.5,5.0,29.2,219.0,5.1
1537583400,194.4,5.7,6.3,0.5,1.0,34.1,213.0,3.0
1537587000,319.0,7.2,9.1,1.8,10.0,40.6,278.0,3.2
1537590600,330.7,5.0,7.3,2.3,10.0,39.0,329.0,3.2
1537594200,337.5,4.4,6.3,1.8,14.0,46.0,343.0,3.5
1537597800,,4.5,6.6,2.1,12.0,52.4,7.0,2.6
1537601400,223.1,,,,6.0,55.8,16.0,2.4
1537605000,205.3,5.1,9.0,3.8,13.0,53.4,15.0,1.8
1537608600,250.0,7.6,14.5,6.9,8.0,53.2,356.0,1.3
1537612200,380.9,8.2,16.9,8.7,10.0,68.8,342.0,1.0
1537615800,1011.0,6.9,23.3,16.4,5.0,49.3,2.0,1.8
1537619400,613.6,4.8,12.6,7.7,5.0,26.7,44.0,3.8
1537623000,635.6,5.6,16.4,10.7,1.0,30.6,49.0,3.8
1537626600,662.9,6.4,16.6,10.1,1.0,29.7,41.0,4.0
1537630200,666.9,6.5,14.4,7.8,0.0,45.2,26.0,2.7
1537633800,581.1,6.2,13.7,7.4,6.0,45.5,29.0,3.2
1537637400,543.7,6.1,14.5,8.3,4.0,38.7,28.0,3.2
1537641000,799.6,6.0,15.6,9.5,4.0,47.0,23.0,3.1
1537644600,768.8,7.0,17.4,10.5,2.0,47.1,28.0,2.7
1537648200,890.4,6.0,14.5,8.4,5.0,53.7,33.0,2.9
1537651800,790.9,7.2,16.0,8.8,6.0,68.3,35.0,2.3
1537655400,616.5,5.2,10.9,5.7,5.0,78.0,48.0,1.9
1537659000,370.9,4.6,6.7,2.0,4.0,64.5,87.0,1.2
1537662600,295.0,4.2,5.7,1.4,,78.2,86.0,1.0
1537666200,308.8,4.0,5.7,1.7,6.0,57.7,65.0,1.3
1537669800,297.2,3.9,6.0,2.0,8.0,60.6,69.0,1.1
1537673400,298.3,4.6,6.9,2.3,8.0,59.3,68.0,1.4
1537677000,251.0,3.5,4.5,0.9,5.0,72.2,92.0,1.3
1537680600,216.8,3.3,4.1,0.8,12.0,67.0,103.0,1.2
1537684200,,3.2,4.3,1.1,6.0,82.2,110.0,1.0
1537687800,168.0,,,,10.0,90.1,157.0,0.8
1537691400,161.6,3.8,5.0,1.1,10.0,59.1,67.0,0.9
1537695000,180.0,4.4,6.2,1.8,8.0,66.1,47.0,0.9
1537698600,165.5,4.5,6.4,1.9,10.0,63.7,73.0,1.1
1537702200,600.8,6.2,17.2,11.0,8.0,76.3,6.0,1.3
1537705800,539.8,4.8,10.9,6.1,9.0,71.8,82.0,1.2
1537709400,748.4,4.2,17.6,13.3,8.0,66.0,19.0,1.3
1537713000,928.6,5.1,20.8,15.6,7.0,39.4,19.0,2.1
1537716600,1116.0,4.9,20.7,15.8,5.0,48.2,27.0,2.3
1537720200,674.2,3.6,10.8,7.2,0.0,69.0,16.0,2.3
1537723800,833.4,6.1,14.6,8.5,3.0,75.9,17.0,2.2
1537727400,557.8,5.1,9.7,4.6,4.0,80.1,38.0,1.8
1537731000,560.9,4.7,8.2,3.5,5.0,69.4,49.0,1.5
1537734600,390.3,3.6,5.3,1.7,3.0,79.5,51.0,1.3
1537738200,243.8,2.6,3.7,1.0,5.0,81.0,218.0,1.0
1537741800,238.8,2.5,3.9,1.3,6.0,85.2,225.0,1.2
1537745400,200.5,2.7,3.2,0.4,-1.0,75.1,89.0,0.9
1537749000,173.2,3.0,3.3,0.2,6.0,67.7,185.0,0.8
1537752600,168.4,2.8,3.1,0.3,8.0,84.3,169.0,0.7
1537756200,152.3,2.7,2.9,0.2,3.0,59.6,196.0,0.8
1537759800,166.8,3.0,3.2,0.2,6.0,72.0,139.0,0.8
1537763400,156.2,2.5,3.0,0.5,3.0,71.0,125.0,0.9
1537767000,159.8,2.5,3.0,0.4,4.0,75.3,223.0,1.2
1537770600,,2.8,3.9,1.0,3.0,65.5,216.0,1.1
1537774200,137.3,,,,3.0,84.4,162.0,0.9
1537777800,143.1,2.9,3.8,0.9,4.0,72.3,201.0,1.1
1537781400,184.8,3.5,5.2,1.6,2.0,51.4,215.0,1.1
1537785000,176.8,4.5,5.3,0.8,4.0,53.4,212.0,1.1
1537788600,211.1,4.6,5.4,0.7,2.0,48.4,207.0,1.0
1537792200,318.9,5.2,10.2,4.9,6.0,61.9,218.0,1.3
1537795800,310.2,5.1,10.0,4.9,6.0,69.6,227.0,1.4
1537799400,186.9,4.2,6.4,2.1,0.0,62.3,205.0,1.9
1537803000,162.1,2.3,3.4,1.0,2.0,41.2,200.0,4.0
1537806600,149.0,1.9,2.4,0.4,0.0,44.9,195.0,3.9
1537810200,151.3,2.1,2.5,0.4,-1.0,34.0,197.0,3.7
1537813800,158.4,2.0,2.4,0.4,-1.0,42.9,193.0,3.1
1537817400,171.5,2.2,2.6,0.3,0.0,47.7,192.0,2.8
1537821000,175.9,2.7,3.2,0.5,4.0,54.8,189.0,1.6
1537824600,186.3,3.4,5.2,1.8,2.0,61.9,194.0,1.3
1537828200,184.7,2.7,3.1,0.4,2.0,67.3,183.0,1.2
1537831800,166.8,3.1,3.6,0.5,0.0,62.7,186.0,1.4
1537835400,175.8,3.2,4.2,1.0,4.0,67.9,193.0,1.6
1537839000,151.9,2.6,2.8,0.2,1.0,60.9,182.0,1.4
1537842600,147.3,2.5,2.6,0.1,0.0,56.9,171.0,1.4
1537846200,155.8,2.3,2.5,0.1,0.0,69.8,161.0,1.2
1537849800,154.5,2.0,2.2,0.1,0.0,63.4,158.0,1.3
1537853400,159.8,1.6,1.9,0.2,1.0,66.9,165.0,1.3
1537857000,,2.4,3.6,1.1,0.0,84.6,149.0,1.0
1537860600,151.5,,,,0.0,66.1,176.0,1.1
1537864200,155.4,1.9,2.6,0.7,0.0,70.3,167.0,1.3
1537867800,163.3,2.7,3.0,0.3,0.0,72.0,179.0,1.4
1537871400,156.3,2.9,3.1,0.2,1.0,58.2,184.0,1.7
1537875000,173.5,3.3,3.6,0.3,4.0,46.6,178.0,1.6
1537878600,207.3,4.0,4.5,0.4,2.0,31.7,183.0,3.0
1537882200,633.6,9.7,12.7,2.9,7.0,27.1,188.0,4.1
1537885800,399.7,7.0,9.6,2.5,8.0,21.3,195.0,4.7
1537889400,571.5,10.9,17.5,6.6,6.0,23.6,198.0,4.6
1537893000,534.7,8.6,13.4,4.8,17.0,21.9,200.0,5.8
1537896600,173.0,4.9,5.9,1.0,11.0,16.5,205.0,5.1
1537900200,156.3,3.3,3.8,0.5,5.0,16.3,207.0,5.9
1537903800,186.1,3.6,4.2,0.5,4.0,21.1,204.0,5.7
1537907400,202.1,7.4,8.5,1.1,8.0,16.9,204.0,6.8
1537911000,456.0,9.8,11.8,2.0,8.0,18.8,201.0,6.1
1537914600,734.4,9.7,11.2,1.4,8.0,22.7,196.0,4.5
1537918200,491.2,6.1,6.7,0.5,10.0,42.1,174.0,1.8
1537921800,467.3,7.5,8.4,0.8,5.0,41.4,164.0,1.9
1537925400,211.0,7.4,7.9,0.5,8.0,45.8,154.0,1.8
1537929000,312.1,6.9,7.5,0.5,5.0,52.6,150.0,1.6
1537932600,999.1,14.1,16.8,2.6,8.0,38.6,168.0,2.1
1537936200,1123.9,17.1,25.7,8.6,16.0,29.9,185.0,2.8
1537939800,2180.1,16.5,23.7,7.1,19.0,28.6,190.0,3.2
1537943400,,15.4,18.9,3.4,16.0,19.5,199.0,5.5
1537947000,464.0,,,,7.0,24.3,195.0,4.1
1537950600,271.7,10.9,11.8,0.9,10.0,19.1,203.0,6.0
1537954200,138.5,5.2,5.5,0.3,11.0,20.6,204.0,5.9
1537957800,148.5,5.3,5.7,0.3,8.0,16.7,203.0,5.8
1537961400,169.9,8.1,8.8,0.7,7.0,17.1,204.0,5.8
1537965000,155.5,6.3,7.3,1.0,7.0,16.2,203.0,7.6
1537968600,169.4,6.5,8.4,1.9,6.0,16.9,205.0,7.1
1537972200,153.9,4.6,6.0,1.4,4.0,19.7,209.0,7.2
1537975800,278.0,6.5,10.4,3.8,7.0,32.5,231.0,6.7
1537979400,567.8,9.6,20.8,11.0,11.0,43.2,269.0,4.9
1537983000,435.3,6.7,15.0,8.2,7.0,47.9,292.0,4.7
1537986600,401.9,7.4,15.6,8.2,8.0,34.1,326.0,5.7
1537990200,494.0,6.7,16.1,9.3,6.0,33.5,325.0,4.9
1537993800,747.7,9.6,21.2,11.5,8.0,40.5,330.0,2.9
1537997400,575.8,7.2,13.5,6.3,8.0,41.6,332.0,4.5
1538001000,682.6,7.9,17.3,9.4,7.0,42.9,328.0,3.5
1538004600,719.1,11.2,17.9,6.6,5.0,52.8,343.0,1.8
1538008200,454.4,7.7,12.3,4.5,-1.0,50.8,43.0,1.7
1538011800,499.7,6.2,9.6,3.3,0.0,48.0,29.0,2.7
1538015400,380.9,6.4,9.9,3.4,4.0,57.7,27.0,2.2
1538019000,363.7,6.0,7.5,1.5,4.0,65.2,21.0,1.2
1538022600,391.2,12.4,22.3,9.9,5.0,76.1,87.0,0.6
1538026200,503.1,11.2,19.3,8.1,7.0,49.2,57.0,0.8
1538029800,,17.6,35.6,18.0,5.0,50.2,39.0,0.8
1538033400,269.0,,,,8.0,43.6,34.0,0.8
1538037000,359.0,11.4,16.9,5.4,7.0,27.6,31.0,1.4
1538040600,301.8,10.3,17.8,7.4,7.0,32.5,50.0,1.8
1538044200,300.4,8.7,12.6,3.8,10.0,46.3,75.0,1.3
1538047800,225.1,6.2,8.8,2.5,6.0,53.5,172.0,1.0
1538051400,261.1,7.2,11.6,4.3,8.0,51.0,203.0,1.0
1538055000,470.8,10.2,24.4,14.1,11.0,82.9,205.0,1.1
1538058600,768.3,13.1,39.4,26.2,6.0,76.4,28.0,1.5
1538062200,707.0,12.3,34.2,22.0,7.0,75.2,40.0,1.7
1538065800,680.1,10.5,35.7,25.2,0.0,87.4,286.0,1.8
1538069400,763.6,10.9,27.8,16.9,4.0,76.0,357.0,2.3
1538073000,523.8,7.4,14.5,7.1,9.0,82.6,246.0,1.6
1538076600,505.3,4.8,8.4,3.7,2.0,84.6,225.0,1.2
1538080200,177.9,4.1,5.3,1.2,4.0,67.7,200.0,1.5
1538083800,405.5,6.8,12.1,5.4,3.0,74.2,215.0,1.5
1538087400,306.4,5.5,8.0,2.5,4.0,74.2,190.0,1.0
1538091000,240.8,4.9,6.4,1.4,1.0,79.4,190.0,0.9
1538094600,406.2,5.9,10.0,4.0,5.0,67.6,162.0,1.3
1538098200,179.6,3.6,4.4,0.8,7.0,50.8,179.0,1.7
1538101800,486.3,6.8,12.5,5.7,6.0,59.8,11.0,1.8
1538105400,418.8,6.4,9.9,3.5,4.0,76.2,57.0,1.3
1538109000,381.5,6.3,9.8,3.4,3.0,82.3,354.0,1.2
1538112600,242.8,5.4,9.1,3.6,3.0,61.4,298.0,1.2
1538116200,,8.4,17.0,8.6,3.0,47.9,342.0,1.7
1538119800,170.4,,,,2.0,42.8,45.0,1.1
1538123400,273.6,7.2,17.3,10.0,6.0,57.1,68.0,0.9
1538127000,378.4,9.6,20.1,10.5,7.0,60.3,25.0,0.9
1538130600,513.2,10.1,17.8,7.7,12.0,57.6,223.0,1.1
1538134200,386.1,10.7,15.7,5.0,10.0,39.7,194.0,1.4
1538137800,390.1,14.0,19.0,4.9,11.0,29.9,225.0,2.7
1538141400,291.4,11.4,15.8,4.3,6.0,24.3,220.0,3.3
1538145000,324.9,8.7,13.9,5.1,7.0,25.9,227.0,3.7
1538148600,202.8,4.1,8.4,4.3,6.0,27.9,211.0,4.5
1538152200,230.5,4.4,7.8,3.3,2.0,35.8,218.0,5.0
1538155800,373.3,7.3,12.1,4.8,4.0,37.2,237.0,5.2
1538159400,379.4,5.5,8.1,2.6,5.0,32.4,230.0,5.7
1538163000,381.0,5.9,9.0,3.1,3.0,32.4,231.0,5.5
1538166600,456.6,6.4,9.5,3.1,4.0,39.1,238.0,5.2
1538170200,637.5,7.8,11.2,3.4,4.0,40.0,253.0,4.2
1538173800,616.9,8.6,10.6,1.9,5.0,30.5,227.0,3.0
1538177400,959.4,17.9,24.9,6.9,7.0,26.4,219.0,2.4
1538181000,427.9,12.0,13.3,1.2,14.0,22.0,212.0,2.9
1538184600,728.8,16.2,19.3,3.0,13.0,36.7,212.0,1.6
1538188200,897.1,18.2,25.2,7.0,14.0,37.6,206.0,0.9
1538191800,848.5,16.6,33.0,16.3,14.0,62.2,133.0,0.7
1538195400,1452.4,16.6,25.8,9.1,16.0,58.7,151.0,0.9
1538199000,1497.6,12.1,15.3,3.1,16.0,39.8,178.0,1.8
1538202600,,13.2,15.6,2.4,23.0,24.9,198.0,2.2
1538206200,709.1,,,,16.0,41.9,306.0,1.9
1538209800,306.8,10.2,14.8,4.5,7.0,34.0,347.0,2.4
1538213400,372.2,8.2,14.0,5.8,10.0,33.2,32.0,2.3
1538217000,601.6,12.9,26.3,13.3,9.0,49.7,355.0,1.0
1538220600,890.4,11.2,23.4,12.2,10.0,75.8,128.0,0.7
1538224200,876.2,8.9,21.5,12.5,12.0,36.4,330.0,2.3
1538227800,556.5,5.7,11.3,5.5,11.0,46.6,355.0,2.4
1538231400,644.1,6.0,11.1,5.0,5.0,50.1,20.0,2.4
1538235000,514.3,6.4,12.4,5.9,2.0,54.8,351.0,2.6
1538238600,666.8,5.7,11.6,5.9,3.0,42.3,332.0,3.2
1538242200,715.6,8.5,17.6,9.2,4.0,59.8,333.0,2.4
1538245800,538.7,5.0,7.6,2.5,5.0,59.4,242.0,2.1
1538249400,787.1,7.6,13.1,5.5,7.0,60.9,322.0,2.6
1538253000,765.9,8.4,15.6,7.1,5.0,47.5,353.0,3.0
1538256600,638.9,7.0,12.3,5.2,4.0,37.3,20.0,3.1
1538260200,679.4,7.9,10.3,2.4,3.0,47.4,48.0,1.1
1538263800,680.2,9.6,11.5,1.9,5.0,51.2,146.0,0.5
1538267400,455.1,8.2,9.2,1.0,5.0,25.1,100.0,1.0
1538271000,761.2,11.5,13.8,2.2,7.0,60.0,100.0,0.9
1538274600,1125.4,13.5,21.7,8.1,8.0,80.5,111.0,0.6
1538278200,1039.5,12.7,20.8,8.1,17.0,39.2,83.0,1.1
1538281800,1636.3,13.8,26.5,12.6,18.0,69.7,86.0,0.9
1477891800,159.5,2.5,3.5,0.9,,46.8,17.0,2.1
1477895400,,2.7,3.8,1.1,5.0,46.1,10.0,2.2
1477899000,133.0,,,,9.0,22.4,43.0,4.6
1477902600,236.6,7.3,14.6,7.2,3.0,41.8,21.0,1.7
1477906200,269.3,8.2,13.1,4.8,9.0,42.0,50.0,1.4
1477909800,606.6,16.6,45.8,29.1,5.0,57.2,21.0,1.2
1477913400,1110.2,19.9,61.7,41.8,11.0,37.5,13.0,2.2
1477917000,1026.5,17.7,53.4,35.6,12.0,52.3,34.0,1.9
1477920600,681.0,14.9,46.7,31.8,18.0,56.6,47.0,2.2
1477924200,770.1,13.0,40.5,27.5,12.0,43.9,39.0,2.8
