EpochTime,3.feed_26.OZONE_PPM,3.feed_26.PM25B_UG_M3,3.feed_26.PM10B_UG_M3,3.feed_26.SONICWS_MPH,3.feed_26.SONICWD_DEG,3.feed_26.SIGTHETA_DEG
1498977000,0.027000000000000003,10.0,20.0,2.7,261.0,22.6
1498980600,0.026000000000000002,14.0,6.0,3.6,244.0,19.0
1498984200,0.025,10.0,7.0,4.2,245.0,18.9
1498987800,0.023,10.0,6.0,4.1,243.0,16.9
1498991400,0.024,10.0,5.0,4.0,244.0,18.0
1498995000,0.026000000000000002,9.0,10.0,5.6,243.0,16.1
1498998600,0.028999999999999998,12.0,22.0,4.9,256.0,27.0
1499002200,0.038,10.0,15.0,5.3,253.0,27.7
1499005800,0.049,15.0,11.0,6.5,264.0,28.1
1499009400,0.054000000000000006,11.0,7.0,5.9,288.0,32.9
1499013000,0.055,10.0,10.0,9.1,259.0,24.5
1499016600,0.053,7.0,9.0,9.1,258.0,26.1
1499020200,0.053,5.0,5.0,8.7,261.0,29.8
1499023800,0.054000000000000006,3.0,7.0,8.8,260.0,26.8
1499027400,0.054000000000000006,4.0,6.0,8.5,248.0,26.3
1499031000,0.053,10.0,5.0,8.5,251.0,23.8
1499034600,0.053,9.0,4.0,8.2,251.0,24.0
1499038200,0.053,7.0,5.0,7.3,282.0,24.4
1499041800,0.05,10.0,5.0,4.7,276.0,22.6
1499045400,0.045,8.0,11.0,3.9,244.0,18.7
1499049000,0.036000000000000004,6.0,12.0,2.3,254.0,24.3
1499052600,0.034,7.0,8.0,1.7,238.0,48.8
1499056200,0.031,13.0,9.0,1.3,332.0,54.3
1499059800,0.026000000000000002,13.0,13.0,1.6,249.0,26.2
1499063400,0.024,10.0,8.0,1.8,248.0,34.2
1499067000,0.015,15.0,8.0,1.2,229.0,46.2
1499070600,0.011000000000000001,12.0,6.0,0.6,274.0,60.1
1499074200,0.006,10.0,16.0,0.9,358.0,50.3
1499077800,0.002,14.0,17.0,1.1,357.0,38.2
1499081400,0.008,14.0,25.0,1.8,249.0,40.3
1499085000,0.026000000000000002,13.0,26.0,2.2,264.0,41.2
1499088600,0.033,11.0,40.0,2.2,218.0,58.3
1499092200,0.046,10.0,6.0,3.1,266.0,46.5
1499095800,0.055999999999999994,10.0,7.0,4.1,252.0,44.6
1499099400,0.061,10.0,5.0,4.7,287.0,39.9
1499103000,0.059000000000000004,11.0,6.0,5.1,255.0,46.5
1499106600,0.059000000000000004,11.0,6.0,5.4,271.0,38.3
1499110200,0.06,8.0,11.0,4.5,270.0,48.5
1499113800,0.061,7.0,13.0,5.8,251.0,28.0
1499117400,0.053,4.0,12.0,6.7,4.0,42.1
1499121000,0.048,2.0,3.0,1.7,37.0,49.5
1499124600,0.039,2.0,,1.7,332.0,37.8
1499128200,0.033,5.0,,1.4,327.0,48.4
1499131800,0.02,11.0,5.0,2.0,11.0,27.6
1499135400,0.016,15.0,15.0,1.5,357.0,59.2
1499139000,0.01,18.0,13.0,1.9,349.0,44.3
1499142600,0.01,18.0,15.0,1.6,302.0,50.4
1499146200,0.009000000000000001,15.0,18.0,1.6,358.0,29.3
1499149800,0.005,15.0,23.0,1.5,346.0,31.6
1499153400,0.005,13.0,29.0,1.6,14.0,47.2
1499157000,0.011000000000000001,13.0,11.0,1.7,10.0,31.2
1499160600,0.013999999999999999,14.0,14.0,1.9,6.0,31.3
1499164200,0.013000000000000001,9.0,15.0,2.0,6.0,44.5
1499167800,0.016,9.0,14.0,2.3,9.0,35.5
1499171400,0.018000000000000002,10.0,13.0,2.5,2.0,41.9
1499175000,0.02,12.0,33.0,3.4,343.0,33.0
1499178600,0.032,20.0,7.0,3.5,5.0,45.3
1499182200,0.040999999999999995,10.0,7.0,3.6,41.0,50.5
1499185800,0.046,17.0,8.0,2.9,11.0,55.5
1499189400,0.05,10.0,6.0,3.9,324.0,50.5
1499193000,0.049,12.0,4.0,5.0,322.0,27.9
1499196600,0.051,10.0,3.0,5.3,323.0,32.8
1499200200,0.055,10.0,3.0,5.7,311.0,24.9
1499203800,0.051,7.0,5.0,6.1,326.0,27.2
1499207400,0.048,2.0,2.0,6.0,333.0,21.7
1499211000,0.047,3.0,-1.0,4.5,344.0,30.5
1499214600,0.042,6.0,3.0,4.0,333.0,19.5
1499218200,0.031,15.0,16.0,1.5,357.0,37.5
1499221800,0.023,30.0,28.0,1.4,354.0,30.2
1499225400,0.006,67.0,73.0,1.2,349.0,28.0
1499229000,0.01,56.0,61.0,1.5,5.0,31.8
1499232600,0.016,32.0,14.0,1.1,359.0,43.5
1499236200,0.013999999999999999,24.0,18.0,1.5,1.0,34.3
1499239800,0.012,15.0,27.0,1.3,359.0,43.1
1499243400,0.013999999999999999,14.0,17.0,1.9,24.0,24.8
1499247000,0.008,11.0,23.0,1.7,6.0,33.3
1499250600,0.005,11.0,19.0,1.8,1.0,31.2
1499254200,0.008,13.0,13.0,1.9,351.0,25.0
1499257800,0.011000000000000001,19.0,21.0,2.4,341.0,30.5
1499261400,0.02,17.0,35.0,3.0,336.0,28.8
1499265000,0.038,19.0,23.0,2.8,41.0,61.3
1499268600,0.051,17.0,21.0,4.1,332.0,37.7
1499272200,0.057,15.0,5.0,2.9,24.0,62.7
1499275800,0.057999999999999996,21.0,8.0,3.4,33.0,53.0
1499279400,0.057999999999999996,17.0,9.0,2.7,17.0,60.2
1499283000,0.062,16.0,12.0,3.7,356.0,40.4
1499286600,0.063,,8.0,3.6,41.0,58.8
1499290200,0.046,,7.0,6.0,105.0,24.3
1499293800,0.048,4.0,3.0,4.4,92.0,32.0
1499297400,0.047,6.0,3.0,4.4,107.0,31.2
1499301000,0.04,9.0,7.0,5.0,134.0,19.7
1499304600,0.035,8.0,12.0,6.9,138.0,16.4
1499308200,0.032,9.0,11.0,6.8,187.0,21.0
1499311800,0.028999999999999998,10.0,7.0,2.5,247.0,28.3
1499315400,0.03,13.0,5.0,3.1,180.0,23.0
1499319000,0.03,17.0,5.0,2.6,163.0,19.3
1499322600,0.027999999999999997,8.0,8.0,2.7,160.0,19.3
1499326200,0.027999999999999997,7.0,10.0,3.2,145.0,19.8
1499329800,0.032,6.0,10.0,2.7,147.0,18.9
1499333400,0.024,8.0,7.0,1.8,111.0,48.6
1499337000,0.006,12.0,9.0,1.1,0.0,55.8
1499340600,0.008,14.0,24.0,1.7,320.0,46.9
1499344200,0.019,17.0,35.0,2.2,205.0,44.3
1499347800,0.025,12.0,5.0,3.1,251.0,37.5
1499351400,0.034,13.0,5.0,3.9,264.0,43.5
1499355000,,17.0,5.0,3.6,236.0,56.9
1499358600,0.05,18.0,11.0,3.8,278.0,40.1
1499362200,0.055999999999999994,17.0,10.0,2.0,257.0,58.0
1499365800,0.057999999999999996,18.0,12.0,3.0,357.0,42.9
1499369400,0.044000000000000004,1.0,8.0,7.8,140.0,14.4
1499373000,0.039,1.0,0.0,2.4,169.0,53.5
1499376600,0.03,2.0,0.0,2.4,173.0,33.9
1499380200,0.027999999999999997,8.0,1.0,1.4,168.0,45.6
1499383800,0.024,8.0,1.0,1.4,311.0,33.3
1499387400,0.018000000000000002,12.0,0.0,2.3,338.0,26.9
1499391000,0.013999999999999999,10.0,1.0,2.1,17.0,24.8
1499394600,0.013000000000000001,6.0,2.0,2.0,358.0,28.7
1499398200,0.013000000000000001,6.0,5.0,1.7,11.0,36.0
1499401800,0.01,5.0,5.0,1.5,345.0,25.6
1499405400,0.01,4.0,9.0,1.3,340.0,29.4
1499409000,0.008,2.0,7.0,2.1,8.0,33.4
1499412600,0.012,4.0,4.0,2.6,328.0,24.5
1499416200,0.015,6.0,7.0,2.6,301.0,26.9
1499419800,0.016,8.0,11.0,2.7,285.0,24.3
1499423400,0.013000000000000001,15.0,13.0,3.3,262.0,29.1
1499427000,0.019,9.0,10.0,4.4,244.0,20.9
1499430600,0.022000000000000002,12.0,16.0,5.4,236.0,21.7
1499434200,0.03,16.0,34.0,6.4,231.0,20.3
1499437800,0.031,10.0,14.0,6.0,233.0,33.9
1499441400,0.037000000000000005,12.0,8.0,6.6,194.0,31.3
1499445000,0.048,17.0,5.0,8.2,216.0,23.1
1499448600,0.055999999999999994,9.0,2.0,10.5,256.0,26.6
1499452200,0.057,10.0,2.0,10.0,257.0,24.0
1499455800,0.054000000000000006,6.0,4.0,11.5,258.0,21.9
1499459400,0.051,3.0,3.0,9.7,250.0,19.0
1499463000,0.047,4.0,0.0,6.7,246.0,27.0
1499466600,0.045,2.0,-2.0,5.8,251.0,27.5
1499470200,0.042,1.0,0.0,7.2,200.0,22.2
1499473800,0.04,0.0,-1.0,5.8,227.0,27.0
1499477400,0.05,0.0,-1.0,7.8,212.0,18.0
1499481000,0.046,0.0,0.0,6.3,202.0,21.6
1499484600,0.042,3.0,1.0,5.2,197.0,21.9
1499488200,0.038,3.0,,5.6,200.0,21.5
1499491800,0.034,2.0,,5.2,202.0,19.3
1499495400,0.033,3.0,3.0,4.9,217.0,17.4
1499499000,0.04,3.0,3.0,7.1,218.0,19.8
1499502600,0.04,9.0,8.0,7.6,230.0,18.8
1499506200,0.04,6.0,6.0,7.2,233.0,20.1
1499509800,0.037000000000000005,4.0,5.0,6.6,234.0,20.0
1499513400,0.036000000000000004,2.0,4.0,7.2,241.0,19.2
1499517000,0.036000000000000004,3.0,8.0,5.5,264.0,26.4
1499520600,0.035,11.0,10.0,5.7,259.0,23.1
1499524200,0.035,8.0,20.0,5.1,270.0,28.1
1499527800,0.042,10.0,24.0,5.7,239.0,31.4
1499531400,0.046,16.0,9.0,6.4,242.0,36.5
1499535000,0.040999999999999995,9.0,7.0,4.7,137.0,34.2
1499538600,0.037000000000000005,9.0,4.0,3.7,273.0,39.6
1499542200,0.038,7.0,4.0,3.8,234.0,34.4
1499545800,0.042,,9.0,5.1,275.0,32.3
1499549400,0.038,8.0,12.0,7.4,295.0,20.5
1499553000,0.038,7.0,7.0,6.6,307.0,16.1
1499556600,0.038,7.0,3.0,6.6,310.0,14.8
1499560200,0.036000000000000004,9.0,4.0,5.3,314.0,16.1
1499563800,0.027999999999999997,9.0,8.0,2.6,321.0,16.0
1499567400,0.019,13.0,8.0,1.8,313.0,22.3
1499571000,0.021,10.0,4.0,2.5,321.0,16.9
1499574600,0.019,14.0,20.0,1.2,328.0,22.0
1499578200,0.012,13.0,24.0,1.0,336.0,32.1
1499581800,0.006999999999999999,14.0,23.0,1.1,336.0,12.0
1499585400,0.006,12.0,27.0,1.1,336.0,13.5
1499589000,0.004,15.0,17.0,1.0,15.0,42.1
1499592600,0.004,12.0,27.0,1.5,6.0,19.5
1499596200,0.003,11.0,19.0,1.3,8.0,22.2
1499599800,0.005,16.0,23.0,1.1,333.0,19.2
1499603400,0.006999999999999999,17.0,20.0,0.9,26.0,80.2
1499607000,0.013000000000000001,16.0,15.0,1.5,321.0,73.8
1499610600,0.028999999999999998,10.0,8.0,2.6,234.0,71.6
1499614200,0.038,10.0,29.0,3.8,270.0,58.2
1499617800,0.044000000000000004,8.0,4.0,5.3,277.0,47.9
1499621400,0.048,5.0,2.0,4.6,271.0,44.6
1499625000,0.05,10.0,5.0,4.7,251.0,47.1
1499628600,0.051,8.0,5.0,6.4,258.0,33.4
1499632200,0.052000000000000005,11.0,5.0,6.8,248.0,30.4
1499635800,0.054000000000000006,7.0,6.0,7.4,256.0,25.2
1499639400,0.05,4.0,8.0,6.6,252.0,27.9
1499643000,0.05,6.0,5.0,5.8,251.0,24.7
1499646600,0.047,6.0,4.0,4.2,210.0,18.1
1499650200,0.038,5.0,6.0,1.2,236.0,49.5
1499653800,0.025,8.0,9.0,2.0,11.0,30.2
1499657400,0.018000000000000002,9.0,8.0,1.6,7.0,26.7
1499661000,0.016,15.0,3.0,1.5,9.0,49.1
1499664600,0.012,10.0,14.0,1.5,4.0,24.4
1499668200,0.01,8.0,18.0,1.6,12.0,27.6
1499671800,0.006999999999999999,13.0,14.0,1.4,359.0,25.3
1499675400,0.004,12.0,14.0,1.2,357.0,25.0
1499679000,0.002,13.0,22.0,1.4,8.0,27.9
1499682600,0.001,17.0,20.0,1.4,0.0,49.5
1499686200,0.002,17.0,30.0,1.1,342.0,43.5
1499689800,0.005,18.0,28.0,1.2,340.0,45.3
1499693400,0.02,15.0,20.0,3.3,168.0,42.7
1499697000,0.034,11.0,15.0,5.0,176.0,26.9
1499700600,0.048,16.0,32.0,7.8,228.0,26.3
1499704200,0.046,9.0,12.0,7.2,235.0,21.6
1499707800,0.039,7.0,7.0,5.1,215.0,29.4
1499711400,0.037000000000000005,7.0,8.0,4.7,152.0,22.7
1499715000,0.048,6.0,13.0,11.4,191.0,20.6
1499718600,0.043,5.0,7.0,9.1,192.0,45.6
1499722200,0.034,3.0,3.0,3.1,24.0,34.1
1499725800,0.032,5.0,,3.6,116.0,30.1
1499729400,0.028999999999999998,10.0,,8.3,156.0,16.8
1499733000,0.034,6.0,,5.2,191.0,23.3
1499736600,0.036000000000000004,3.0,6.0,5.3,199.0,18.6
1499740200,0.035,3.0,5.0,2.9,184.0,29.3
1499743800,0.035,2.0,7.0,2.6,176.0,27.8
1499747400,0.036000000000000004,4.0,5.0,3.4,192.0,23.8
1499751000,0.036000000000000004,4.0,4.0,2.8,175.0,33.1
1499754600,0.033,5.0,4.0,2.6,146.0,36.5
1499758200,0.03,6.0,9.0,3.2,125.0,25.8
1499761800,0.032,4.0,6.0,3.9,185.0,25.1
1499765400,0.027000000000000003,15.0,12.0,3.1,198.0,31.6
1499769000,0.021,9.0,9.0,3.6,198.0,18.1
1499772600,0.016,10.0,9.0,2.5,199.0,28.2
1499776200,0.019,10.0,12.0,3.4,217.0,25.9
1499779800,0.025,9.0,27.0,6.4,209.0,21.7
1499783400,0.034,11.0,22.0,5.7,208.0,25.8
1499787000,0.044000000000000004,8.0,2.0,6.3,217.0,29.8
1499790600,0.049,8.0,3.0,7.3,228.0,23.9
1499794200,0.048,9.0,5.0,5.0,212.0,32.3
1499797800,0.045,6.0,5.0,6.9,201.0,48.2
1499801400,0.047,15.0,16.0,9.1,217.0,22.1
1499805000,0.047,11.0,11.0,7.9,226.0,21.2
1499808600,0.048,14.0,16.0,12.0,233.0,23.5
1499812200,0.040999999999999995,5.0,,6.0,241.0,18.6
1499815800,0.037000000000000005,-1.0,,2.9,224.0,32.8
1499819400,0.033,3.0,0.0,3.0,189.0,21.4
1499823000,0.027999999999999997,9.0,1.0,2.1,241.0,45.3
1499826600,0.023,10.0,4.0,2.2,219.0,32.5
1499830200,0.023,11.0,8.0,2.5,219.0,22.2
1499833800,0.025,7.0,8.0,3.2,188.0,17.9
1499837400,0.03,5.0,6.0,2.3,220.0,26.1
1499841000,0.018000000000000002,5.0,15.0,2.0,145.0,30.2
1499844600,0.027000000000000003,9.0,4.0,3.4,197.0,22.8
1499848200,0.03,8.0,15.0,3.5,173.0,17.2
1499851800,0.027000000000000003,11.0,5.0,4.2,162.0,15.5
1499855400,0.022000000000000002,11.0,17.0,3.8,190.0,26.2
1499859000,0.019,14.0,21.0,4.8,234.0,21.9
1499862600,0.017,13.0,13.0,6.0,249.0,17.8
1499866200,0.02,20.0,23.0,5.0,253.0,25.3
1499869800,0.027000000000000003,13.0,24.0,6.4,217.0,20.7
1499873400,0.039,10.0,10.0,7.5,230.0,20.4
1499877000,0.043,14.0,7.0,7.2,218.0,20.4
1499880600,0.049,21.0,14.0,7.3,231.0,24.1
1499884200,0.052000000000000005,14.0,8.0,8.5,247.0,25.0
1499887800,0.055999999999999994,16.0,8.0,8.8,245.0,23.1
1499891400,0.055,13.0,10.0,10.3,248.0,23.9
1499895000,0.053,13.0,8.0,9.1,252.0,21.2
1499898600,0.053,10.0,7.0,8.1,235.0,21.4
1499902200,0.052000000000000005,8.0,8.0,6.9,198.0,19.8
1499905800,0.051,9.0,9.0,6.0,182.0,17.1
1499909400,0.049,16.0,11.0,5.0,177.0,15.2
1499913000,0.046,13.0,16.0,5.6,177.0,14.2
1499916600,0.040999999999999995,20.0,17.0,4.4,186.0,25.0
1499920200,0.036000000000000004,14.0,14.0,3.0,191.0,25.9
1499923800,0.033,12.0,16.0,3.2,190.0,26.7
1499927400,0.032,19.0,12.0,3.4,179.0,24.7
1499931000,0.028999999999999998,8.0,14.0,4.7,185.0,20.3
1499934600,0.028999999999999998,15.0,8.0,3.8,208.0,19.1
1499938200,0.026000000000000002,12.0,12.0,4.8,204.0,16.6
1499941800,0.025,14.0,15.0,4.8,196.0,18.1
1499945400,0.021,11.0,18.0,5.5,205.0,20.8
1499949000,0.019,20.0,19.0,5.9,226.0,20.6
1499952600,0.017,11.0,16.0,4.8,220.0,21.1
1499956200,,10.0,16.0,6.4,211.0,18.0
1499959800,0.024,10.0,12.0,7.2,200.0,22.2
1499963400,0.026000000000000002,8.0,7.0,8.7,209.0,21.0
1499967000,0.03,16.0,7.0,8.2,243.0,24.0
1499970600,0.032,9.0,5.0,9.8,246.0,23.9
1499974200,0.037000000000000005,6.0,2.0,9.3,253.0,23.1
1499977800,0.037000000000000005,6.0,1.0,8.2,240.0,21.7
1499981400,0.038,5.0,1.0,8.7,249.0,23.7
1499985000,0.038,3.0,2.0,6.8,250.0,26.1
1499988600,0.034,4.0,3.0,4.4,207.0,24.3
