EpochTime,3.feed_23.CO_PPM,3.feed_23.PM10_UG_M3
1481718600,0.2,9.0
1481722200,0.2,10.0
1481725800,0.2,11.0
1481729400,0.3,19.0
1481733000,0.2,14.0
1481736600,0.2,13.0
1481740200,0.3,16.0
1481743800,0.3,19.0
1481747400,0.3,23.0
1481751000,0.3,21.0
1481754600,0.3,22.0
1481758200,0.3,18.0
1481761800,0.2,13.0
1481765400,0.2,9.0
1481769000,0.2,10.0
1481772600,0.2,14.0
1481776200,0.2,16.0
1481779800,0.2,13.0
1481783400,0.2,12.0
1481787000,0.2,10.0
1481790600,0.2,9.0
1481794200,0.2,9.0
1481797800,0.2,12.0
1481801400,0.2,14.0
1481805000,0.2,16.0
1481808600,0.2,16.0
1481812200,0.2,14.0
1481815800,0.2,13.0
1481819400,0.2,11.0
1481823000,0.2,12.0
1481826600,0.2,11.0
1481830200,0.2,11.0
1481833800,0.2,11.0
1481837400,0.2,16.0
1481841000,0.3,21.0
1481844600,0.3,16.0
1481848200,0.2,13.0
1481851800,0.2,14.0
1481855400,0.2,11.0
1481859000,0.2,11.0
1481862600,0.2,12.0
1481866200,0.2,12.0
1481869800,0.2,9.0
1481873400,0.2,9.0
1481877000,0.2,7.0
1481880600,0.2,8.0
1481884200,0.2,9.0
1481887800,0.2,12.0
1481891400,0.3,18.0
1481895000,0.3,20.0
1481898600,0.3,18.0
1481902200,0.2,15.0
1481905800,0.2,14.0
1481909400,0.2,13.0
1481913000,0.2,18.0
1481916600,0.2,20.0
1481920200,0.3,22.0
1481923800,0.3,22.0
1481927400,0.5,28.0
1481931000,0.4,27.0
1481934600,0.3,21.0
1481938200,0.3,22.0
1481941800,0.3,26.0
1481945400,0.4,26.0
1481949000,0.4,21.0
1481952600,0.3,17.0
1481956200,0.3,26.0
1481959800,0.3,22.0
1481963400,0.3,11.0
1481967000,0.4,8.0
1481970600,0.3,7.0
1481974200,0.3,7.0
1481977800,0.3,7.0
1481981400,0.3,6.0
1481985000,0.3,5.0
1481988600,0.5,7.0
1481992200,0.7,9.0
1481995800,0.8,14.0
1481999400,0.9,20.0
1482003000,1.0,30.0
1482006600,1.1,29.0
1482010200,1.1,30.0
1482013800,1.1,33.0
1482017400,0.6,24.0
1482021000,0.4,16.0
1482024600,0.3,12.0
1482028200,0.2,10.0
1482031800,0.2,7.0
1482035400,0.2,8.0
1482039000,0.2,9.0
1482042600,0.1,6.0
1482046200,0.1,2.0
1482049800,0.2,-2.0
1482053400,0.3,-1.0
1482057000,0.3,2.0
1482060600,0.2,3.0
1482064200,0.2,6.0
1482067800,0.2,10.0
1482071400,0.2,12.0
1482075000,0.2,11.0
1482078600,0.2,8.0
1482082200,0.2,7.0
1482085800,0.2,7.0
1482089400,0.2,7.0
1482093000,0.2,9.0
1482096600,0.2,13.0
1482100200,0.2,10.0
1482103800,0.2,12.0
1482107400,0.2,12.0
1482111000,0.2,10.0
1482114600,0.2,10.0
1482118200,0.2,9.0
1482121800,0.2,11.0
1482125400,0.2,6.0
1482129000,0.2,5.0
1482132600,0.2,11.0
1482136200,0.2,5.0
1482139800,0.2,5.0
1482143400,0.3,8.0
1482147000,0.4,11.0
1482150600,0.5,13.0
1482154200,0.3,9.0
1482157800,0.4,17.0
1482161400,0.3,16.0
1482165000,0.3,14.0
1482168600,0.3,17.0
1482172200,0.3,22.0
1482175800,0.3,20.0
1482179400,0.3,17.0
1482183000,0.3,19.0
1482186600,0.3,19.0
1482190200,0.3,18.0
1482193800,0.3,18.0
1482197400,0.5,24.0
1482201000,0.7,26.0
1482204600,0.7,23.0
1482208200,0.8,21.0
1482211800,0.7,19.0
1482215400,0.7,17.0
1482219000,0.7,17.0
1482222600,0.7,18.0
1482226200,0.7,19.0
1482229800,0.8,24.0
1482233400,0.9,30.0
1482237000,1.0,28.0
1482240600,1.1,39.0
1482244200,1.2,44.0
1482247800,0.6,30.0
1482251400,0.3,18.0
1482255000,0.3,23.0
1482258600,0.3,23.0
1482262200,0.3,26.0
1482265800,0.3,28.0
1482269400,0.3,30.0
1482273000,0.4,31.0
1482276600,0.3,28.0
1482280200,0.3,25.0
1482283800,0.3,14.0
1482287400,0.3,21.0
1482291000,0.3,18.0
1482294600,0.3,18.0
1482298200,0.3,15.0
1482301800,0.3,15.0
1482305400,0.3,14.0
1482309000,0.2,11.0
1482312600,0.2,11.0
1482316200,0.2,11.0
1482319800,0.3,14.0
1482323400,0.4,16.0
1482327000,0.4,20.0
1482330600,0.4,21.0
1482334200,0.3,36.0
1482337800,0.3,20.0
1482341400,0.3,22.0
1482345000,0.3,26.0
1482348600,0.3,23.0
1482352200,0.3,32.0
1482355800,0.3,29.0
1482359400,0.4,31.0
1482363000,0.4,28.0
1482366600,0.4,24.0
1482370200,0.4,22.0
1482373800,0.3,19.0
1482377400,0.3,17.0
1482381000,0.3,14.0
1482384600,0.3,12.0
1482388200,0.2,15.0
1482391800,0.2,15.0
1482395400,0.2,12.0
1482399000,0.2,13.0
1482402600,0.2,15.0
1482406200,0.3,24.0
1482409800,0.3,25.0
1482413400,0.3,25.0
1482417000,0.3,20.0
1482420600,0.3,18.0
1482424200,,16.0
1482427800,0.3,17.0
1482431400,0.2,18.0
1482435000,0.3,16.0
1482438600,0.3,15.0
1482442200,0.3,15.0
1482445800,0.3,14.0
1482449400,0.3,12.0
1482453000,0.3,12.0
1482456600,0.2,9.0
1482460200,0.3,11.0
1482463800,0.2,8.0
1482467400,0.2,9.0
1482471000,0.2,10.0
1482474600,0.2,10.0
1482478200,0.2,7.0
1482481800,0.2,7.0
1482485400,0.2,7.0
1482489000,0.2,9.0
1482492600,0.2,14.0
1482496200,0.3,14.0
1482499800,0.3,14.0
1482503400,0.3,13.0
1482507000,0.3,12.0
1482510600,0.2,14.0
1482514200,0.3,19.0
1482517800,0.3,15.0
1482521400,0.3,21.0
1482525000,0.3,22.0
1482528600,0.3,25.0
1482532200,0.4,26.0
1482535800,0.4,29.0
1482539400,0.5,28.0
1482543000,0.7,33.0
1482546600,0.6,33.0
1482550200,0.6,40.0
1482553800,0.6,33.0
1482557400,0.5,23.0
1482561000,0.2,11.0
1482564600,0.2,5.0
1482568200,0.2,4.0
1482571800,0.2,4.0
1482575400,0.2,6.0
1482579000,0.2,8.0
1482582600,0.2,8.0
1482586200,0.2,7.0
1482589800,0.3,7.0
1482593400,0.3,6.0
1482597000,0.3,6.0
1482600600,0.2,5.0
1482604200,0.3,4.0
1482607800,0.3,4.0
1482611400,0.3,6.0
1482615000,0.3,7.0
1482618600,0.3,10.0
1482622200,0.3,10.0
1482625800,0.3,11.0
1482629400,0.3,11.0
1482633000,0.3,11.0
1482636600,0.3,13.0
1482640200,0.3,11.0
1482643800,0.3,10.0
1482647400,0.3,9.0
1482651000,0.3,10.0
1482654600,0.3,10.0
1482658200,0.3,7.0
1482661800,0.3,6.0
1482665400,0.3,7.0
1482669000,0.3,9.0
1482672600,0.2,7.0
1482676200,0.3,8.0
1482679800,0.3,6.0
1482683400,0.3,9.0
1482687000,0.3,12.0
1482690600,0.3,16.0
1482694200,0.3,14.0
1482697800,0.3,13.0
1482701400,0.3,10.0
1482705000,0.3,10.0
1482708600,0.3,8.0
1482712200,0.3,11.0
1482715800,0.4,15.0
1482719400,0.4,13.0
1482723000,0.4,13.0
1482726600,0.3,11.0
1482730200,0.4,12.0
1482733800,0.3,10.0
1482737400,0.3,9.0
1482741000,0.3,10.0
1482744600,0.4,13.0
1482748200,0.3,9.0
1482751800,0.3,7.0
1482755400,0.3,5.0
1482759000,0.3,5.0
1482762600,0.3,6.0
1482766200,0.3,10.0
1482769800,0.3,7.0
1482773400,0.3,6.0
1482777000,0.3,8.0
1482780600,0.3,14.0
1482784200,0.3,11.0
1482787800,0.3,6.0
1482791400,0.3,4.0
1482795000,0.3,6.0
1482798600,0.2,5.0
1482802200,0.2,6.0
1482805800,0.2,6.0
1482809400,0.2,7.0
1482813000,0.2,7.0
1482816600,0.2,9.0
1482820200,0.2,10.0
1482823800,0.2,-1.0
1482827400,0.2,1.0
1482831000,0.2,3.0
1482834600,0.2,7.0
1482838200,0.2,1.0
1482841800,0.2,9.0
1482845400,0.3,10.0
1482849000,0.3,11.0
1482852600,0.3,5.0
1482856200,0.3,8.0
1482859800,0.3,5.0
1482863400,0.3,6.0
1482867000,0.3,9.0
1482870600,0.3,10.0
1482874200,0.3,9.0
1482877800,0.3,10.0
1482881400,0.3,10.0
1482885000,0.3,9.0
1482888600,0.3,8.0
1482892200,0.3,9.0
1482895800,0.3,8.0
1482899400,0.3,6.0
1482903000,0.2,5.0
1482906600,0.2,6.0
1482910200,0.2,6.0
1482913800,0.2,5.0
1482917400,0.2,5.0
1482921000,0.2,8.0
1482924600,0.2,7.0
1482928200,0.2,10.0
1482931800,0.2,11.0
1482935400,0.2,9.0
1482939000,0.3,8.0
1482942600,0.3,9.0
1482946200,0.3,9.0
1482949800,0.3,8.0
1482953400,0.3,14.0
1482957000,0.3,32.0
1482960600,0.3,22.0
1482964200,0.3,16.0
1482967800,0.4,19.0
1482971400,0.4,16.0
1482975000,0.4,14.0
1482978600,0.6,23.0
1482982200,0.7,27.0
1482985800,0.8,28.0
1482989400,0.6,22.0
1482993000,0.7,19.0
1482996600,0.5,12.0
1483000200,0.3,9.0
1483003800,0.2,6.0
1483007400,0.2,4.0
1483011000,0.3,5.0
1483014600,0.3,6.0
1483018200,0.3,9.0
1483021800,0.3,8.0
1483025400,0.3,8.0
1483029000,0.3,6.0
1483032600,0.3,9.0
1483036200,0.3,10.0
1483039800,0.3,11.0
1483043400,0.3,9.0
1483047000,0.3,9.0
1483050600,0.3,10.0
1483054200,0.3,11.0
1483057800,0.3,12.0
1483061400,0.3,7.0
1483065000,0.2,2.0
1483068600,0.2,9.0
1483072200,0.2,5.0
1483075800,0.2,7.0
1483079400,0.2,9.0
1483083000,0.2,6.0
1483086600,0.2,4.0
1483090200,0.2,6.0
1483093800,0.2,1.0
1483097400,0.2,4.0
1483101000,0.3,10.0
1483104600,0.3,4.0
1483108200,0.3,6.0
1483111800,0.3,6.0
1483115400,0.3,12.0
1483119000,0.3,14.0
1483122600,0.3,11.0
1483126200,0.3,11.0
1483129800,0.3,11.0
1483133400,0.3,10.0
1483137000,0.3,14.0
1483140600,0.3,11.0
1483144200,0.3,9.0
1483147800,0.3,10.0
1483151400,0.3,9.0
1483155000,0.3,8.0
1483158600,0.3,8.0
1483162200,0.3,5.0
1483165800,0.3,6.0
1483169400,0.3,6.0
1483173000,0.3,5.0
1483176600,0.2,3.0
1483180200,0.2,3.0
1483183800,0.2,3.0
1483187400,0.2,3.0
1483191000,0.2,4.0
1483194600,0.2,5.0
1483198200,0.2,7.0
1483201800,0.3,8.0
1483205400,0.2,10.0
1483209000,0.2,8.0
1483212600,0.2,13.0
1483216200,0.2,19.0
1483219800,0.2,8.0
1483223400,0.2,7.0
1483227000,0.2,7.0
1483230600,0.2,5.0
1483234200,0.2,5.0
1483237800,0.2,7.0
1483241400,0.3,8.0
1483245000,0.2,6.0
1483248600,0.3,7.0
1483252200,0.2,8.0
1483255800,0.2,8.0
1483259400,0.2,8.0
1483263000,0.2,7.0
1483266600,0.2,10.0
1483270200,0.3,10.0
1483273800,0.3,9.0
1483277400,0.3,11.0
1483281000,0.4,10.0
1483284600,0.3,10.0
1483288200,0.3,13.0
1483291800,0.3,17.0
1483295400,0.3,9.0
1483299000,0.3,11.0
1483302600,0.3,11.0
1483306200,0.3,13.0
1483309800,0.3,17.0
1483313400,0.5,22.0
1483317000,0.6,25.0
1483320600,0.6,19.0
1483324200,0.5,16.0
1483327800,0.5,15.0
1483331400,0.4,14.0
1483335000,0.4,12.0
1483338600,0.5,13.0
1483342200,0.4,13.0
1483345800,0.4,12.0
1483349400,0.4,13.0
1483353000,0.4,11.0
1483356600,0.5,13.0
1483360200,0.5,9.0
1483363800,0.5,10.0
1483367400,0.5,9.0
1483371000,0.4,7.0
1483374600,0.4,5.0
1483378200,0.4,4.0
1483381800,0.4,6.0
1483385400,0.4,6.0
1483389000,0.4,5.0
1483392600,0.4,7.0
1483396200,0.4,7.0
1483399800,0.4,5.0
1483403400,0.4,3.0
1483407000,0.5,4.0
1483410600,0.5,3.0
1483414200,0.4,2.0
1483417800,0.5,4.0
1483421400,0.5,2.0
1483425000,0.4,3.0
1483428600,0.4,1.0
1483432200,0.4,2.0
1483435800,0.5,3.0
1483439400,0.5,4.0
1483443000,0.6,10.0
1483446600,0.6,8.0
1483450200,0.6,5.0
1483453800,0.6,6.0
1483457400,0.5,4.0
1483461000,0.4,1.0
1483464600,0.4,1.0
1483468200,0.4,3.0
1483471800,0.4,7.0
1483475400,0.5,8.0
1483479000,0.6,8.0
1483482600,0.7,8.0
1483486200,0.8,10.0
1483489800,0.9,16.0
1483493400,0.6,9.0
1483497000,0.5,7.0
1483500600,0.5,7.0
1483504200,0.4,0.0
1483507800,0.4,0.0
1483511400,0.4,3.0
1483515000,0.4,5.0
1483518600,0.4,4.0
1483522200,0.4,0.0
1483525800,0.4,2.0
1483529400,0.4,2.0
1483533000,0.3,4.0
1483536600,0.3,4.0
1483540200,0.4,
1483543800,0.3,
1483547400,0.3,0.0
1483551000,0.3,6.0
1483554600,,14.0
1483558200,0.2,3.0
1483561800,0.2,5.0
1483565400,0.2,5.0
1483569000,0.2,8.0
1483572600,0.2,6.0
1483576200,0.2,7.0
1483579800,0.1,6.0
1483583400,0.1,4.0
1483587000,0.1,5.0
1483590600,0.1,6.0
1483594200,0.1,7.0
1483597800,0.1,9.0
1483601400,0.1,5.0
1483605000,0.1,6.0
1483608600,0.1,4.0
1483612200,0.1,8.0
1483615800,0.2,23.0
1483619400,0.2,31.0
1483623000,0.2,23.0
1483626600,0.2,24.0
1483630200,0.2,22.0
1483633800,0.2,23.0
1483637400,0.1,36.0
1483641000,0.1,15.0
1483644600,0.1,14.0
1483648200,0.2,12.0
1483651800,0.2,16.0
1483655400,0.2,5.0
1483659000,0.2,7.0
1483662600,0.2,6.0
1483666200,0.2,9.0
1483669800,0.2,14.0
1483673400,0.1,9.0
1483677000,0.1,8.0
1483680600,0.1,8.0
1483684200,0.1,7.0
1483687800,0.1,5.0
1483691400,0.1,7.0
1483695000,0.1,6.0
1483698600,0.1,8.0
1483702200,0.2,10.0
1483705800,0.2,10.0
1483709400,0.2,12.0
1483713000,0.2,10.0
1483716600,0.2,11.0
1483720200,0.2,11.0
1483723800,0.2,15.0
1483727400,0.2,19.0
1483731000,0.2,21.0
1483734600,0.2,28.0
1483738200,0.3,28.0
1483741800,0.3,25.0
1483745400,0.2,26.0
1483749000,0.2,26.0
1483752600,0.2,23.0
1483756200,0.2,24.0
1483759800,0.3,27.0
1483763400,0.2,22.0
1483767000,0.2,18.0
1483770600,0.2,17.0
1483774200,0.2,16.0
1483777800,0.2,15.0
1483781400,0.2,13.0
1483785000,0.2,15.0
1483788600,0.2,17.0
1483792200,0.2,17.0
1483795800,0.2,21.0
1483799400,0.2,22.0
1483803000,0.2,23.0
1483806600,0.2,26.0
1483810200,0.2,32.0
1483813800,0.2,28.0
1483817400,0.2,28.0
1483821000,0.2,22.0
1483824600,0.2,21.0
1483828200,0.2,21.0
1483831800,0.2,18.0
1483835400,0.2,19.0
1483839000,0.2,20.0
1483842600,0.2,20.0
1483846200,0.2,13.0
1483849800,0.2,13.0
1483853400,0.2,11.0
1483857000,0.1,11.0
1483860600,0.1,12.0
1483864200,0.1,11.0
1483867800,0.1,10.0
1483871400,0.1,10.0
1483875000,0.1,10.0
1483878600,0.1,10.0
1483882200,0.1,11.0
1483885800,0.2,9.0
1483889400,0.1,11.0
1483893000,0.1,18.0
1483896600,0.1,16.0
1483900200,0.1,13.0
1483903800,0.1,12.0
1483907400,0.1,12.0
1483911000,0.1,16.0
1483914600,0.1,15.0
1483918200,0.1,14.0
1483921800,0.1,16.0
1483925400,0.1,19.0
1483929000,0.1,16.0
1483932600,0.2,17.0
1483936200,0.2,17.0
1483939800,0.2,13.0
1483943400,0.2,12.0
1483947000,0.2,13.0
1483950600,0.1,10.0
1483954200,0.1,7.0
1483957800,0.1,10.0
1483961400,0.1,20.0
1483965000,0.2,31.0
1483968600,0.2,36.0
1483972200,0.2,28.0
1483975800,0.2,24.0
1483979400,0.2,46.0
1483983000,0.2,23.0
1483986600,0.2,40.0
1483990200,0.2,30.0
1483993800,0.2,34.0
1483997400,0.3,48.0
1484001000,0.2,33.0
1484004600,0.2,23.0
1484008200,0.2,24.0
1484011800,0.2,21.0
1484015400,0.2,18.0
1484019000,0.2,19.0
1484022600,0.2,14.0
1484026200,0.2,12.0
1484029800,0.2,11.0
1484033400,0.1,8.0
1484037000,0.1,10.0
1484040600,0.1,13.0
1484044200,0.1,22.0
1484047800,0.1,6.0
1484051400,0.2,8.0
1484055000,0.2,7.0
1484058600,0.1,5.0
1484062200,,5.0
1484065800,0.2,10.0
1484069400,0.2,16.0
1484073000,0.2,12.0
1484076600,0.2,12.0
1484080200,0.2,7.0
1484083800,0.1,4.0
1484087400,0.1,6.0
1484091000,0.1,4.0
1484094600,0.1,4.0
1484098200,0.1,6.0
1484101800,0.1,10.0
1484105400,0.1,5.0
1484109000,0.1,12.0
1484112600,0.1,9.0
1484116200,0.1,2.0
1484119800,0.1,7.0
1484123400,0.1,5.0
1484127000,0.1,0.0
1484130600,0.1,4.0
1484134200,0.1,6.0
1484137800,0.2,6.0
1484141400,0.2,8.0
1484145000,0.3,10.0
1484148600,0.2,11.0
1484152200,0.2,11.0
1484155800,0.2,18.0
1484159400,0.2,12.0
1484163000,0.1,10.0
1484166600,0.2,18.0
1484170200,0.2,23.0
1484173800,0.2,23.0
1484177400,0.2,15.0
1484181000,0.1,8.0
1484184600,0.2,7.0
1484188200,0.2,5.0
1484191800,0.1,6.0
1484195400,0.1,3.0
1484199000,0.1,4.0
1484202600,0.1,5.0
1484206200,0.1,5.0
1484209800,0.1,6.0
1484213400,0.1,7.0
1484217000,0.1,8.0
1484220600,0.1,8.0
1484224200,0.1,9.0
1484227800,0.2,11.0
1484231400,0.1,10.0
1484235000,0.1,12.0
1484238600,0.2,6.0
1484242200,0.1,8.0
1484245800,0.1,10.0
1484249400,0.1,10.0
1484253000,0.1,20.0
1484256600,0.2,9.0
1484260200,0.2,0.0
1484263800,0.2,7.0
1484267400,0.2,2.0
1484271000,0.2,4.0
1484274600,0.2,4.0
1484278200,0.2,4.0
1484281800,0.2,6.0
1484285400,0.2,6.0
1484289000,0.2,6.0
1484292600,0.2,7.0
1484296200,0.2,5.0
1484299800,0.2,5.0
1484303400,0.2,7.0
1484307000,0.2,9.0
1484310600,0.2,11.0
1484314200,0.2,13.0
1484317800,0.2,10.0
1484321400,0.2,10.0
1484325000,0.3,8.0
1484328600,0.3,9.0
1484332200,0.3,10.0
1484335800,0.3,10.0
1484339400,0.3,14.0
1484343000,0.3,14.0
1484346600,0.3,14.0
1484350200,0.3,12.0
1484353800,0.3,12.0
1484357400,0.3,10.0
1484361000,0.3,10.0
1484364600,0.3,10.0
1484368200,0.2,6.0
1484371800,0.2,6.0
1484375400,0.2,6.0
1484379000,0.2,6.0
1484382600,0.2,7.0
1484386200,0.2,7.0
1484389800,0.2,9.0
1484393400,0.2,10.0
1484397000,0.2,11.0
1484400600,0.3,16.0
1484404200,0.3,13.0
1484407800,0.3,15.0
1484411400,0.3,20.0
1484415000,0.3,18.0
1484418600,0.3,22.0
1484422200,0.4,21.0
1484425800,0.4,16.0
1484429400,0.4,21.0
1484433000,0.4,16.0
1484436600,0.3,16.0
1484440200,0.3,15.0
1484443800,0.3,17.0
1484447400,0.3,16.0
1484451000,0.3,16.0
1484454600,0.2,16.0
1484458200,0.2,15.0
1484461800,0.2,14.0
1484465400,0.2,17.0
1484469000,0.3,15.0
1484472600,0.3,16.0
1484476200,0.3,13.0
1484479800,0.3,14.0
1484483400,0.2,14.0
1484487000,0.3,12.0
1484490600,0.2,9.0
1484494200,0.2,13.0
1484497800,0.3,15.0
1484501400,0.3,16.0
1484505000,0.3,18.0
1484508600,0.3,14.0
1484512200,0.3,18.0
1484515800,0.3,18.0
1484519400,0.3,17.0
1484523000,0.3,19.0
1484526600,0.4,23.0
1484530200,0.4,24.0
1484533800,0.5,27.0
1484537400,0.6,30.0
1484541000,0.7,27.0
1484544600,0.8,24.0
1484548200,0.7,24.0
1484551800,0.7,24.0
1484555400,0.6,20.0
1484559000,0.6,20.0
1484562600,0.6,21.0
1484566200,0.6,21.0
1484569800,0.7,22.0
1484573400,0.7,26.0
1484577000,0.6,32.0
1484580600,0.6,35.0
1484584200,0.6,42.0
1484587800,0.6,42.0
1484591400,0.6,38.0
1484595000,0.6,50.0
1484598600,0.6,39.0
1484602200,0.5,28.0
1484605800,0.5,24.0
1484609400,0.5,20.0
1484613000,0.6,24.0
1484616600,0.6,20.0
1484620200,0.7,23.0
1484623800,0.7,24.0
1484627400,0.7,22.0
1484631000,0.8,22.0
1484634600,0.7,22.0
1484638200,0.6,22.0
1484641800,0.6,21.0
1484645400,0.6,23.0
1484649000,0.7,21.0
1484652600,0.8,26.0
1484656200,0.7,30.0
1484659800,0.7,24.0
1484663400,0.9,33.0
1484667000,0.4,20.0
1484670600,0.2,5.0
1484674200,0.2,6.0
1484677800,0.2,5.0
1484681400,0.2,4.0
1484685000,0.2,6.0
1484688600,0.3,10.0
1484692200,0.3,7.0
1484695800,0.3,10.0
1484699400,0.3,10.0
1484703000,0.2,5.0
1484706600,0.2,3.0
1484710200,0.2,6.0
1484713800,0.2,6.0
1484717400,0.2,3.0
1484721000,0.2,3.0
1484724600,0.2,4.0
1484728200,0.2,4.0
1484731800,0.2,3.0
1484735400,0.2,6.0
1484739000,0.2,2.0
1484742600,0.3,1.0
1484746200,0.3,2.0
1484749800,0.3,1.0
1484753400,0.3,2.0
1484757000,0.3,3.0
1484760600,0.3,5.0
1484764200,0.3,5.0
1484767800,0.3,7.0
1484771400,0.4,8.0
1484775000,0.4,10.0
1484778600,0.4,11.0
1484782200,0.4,10.0
1484785800,0.4,9.0
1484789400,0.3,7.0
1484793000,0.3,9.0
1484796600,0.3,8.0
1484800200,0.3,4.0
1484803800,0.3,3.0
1484807400,0.2,6.0
1484811000,0.2,4.0
1484814600,0.2,4.0
1484818200,0.2,4.0
1484821800,0.2,6.0
1484825400,0.3,11.0
1484829000,0.3,14.0
1484832600,0.3,14.0
1484836200,0.3,13.0
1484839800,0.3,10.0
1484843400,,11.0
1484847000,0.3,29.0
1484850600,0.2,40.0
1484854200,0.2,22.0
1484857800,0.3,23.0
1484861400,0.3,33.0
1484865000,0.3,25.0
1484868600,0.5,24.0
1484872200,0.6,28.0
1484875800,0.7,26.0
1484879400,0.7,25.0
1484883000,0.7,24.0
1484886600,0.7,22.0
1484890200,0.6,19.0
1484893800,0.6,17.0
1484897400,0.5,19.0
1484901000,0.4,14.0
1484904600,0.4,16.0
1484908200,0.4,15.0
1484911800,0.5,17.0
1484915400,0.6,21.0
1484919000,0.7,23.0
1484922600,0.8,30.0
1484926200,0.7,27.0
1484929800,0.4,17.0
1484933400,0.5,21.0
1484937000,0.4,13.0
1484940600,0.3,8.0
1484944200,0.3,8.0
1484947800,0.3,10.0
1484951400,0.3,13.0
1484955000,0.3,11.0
1484958600,0.3,10.0
1484962200,0.2,9.0
1484965800,0.2,9.0
1484969400,0.2,10.0
1484973000,0.9,15.0
1484976600,1.4,18.0
1484980200,0.9,16.0
1484983800,0.9,11.0
1484987400,0.8,8.0
1484991000,0.8,15.0
1484994600,0.8,18.0
1484998200,0.9,27.0
1485001800,1.1,32.0
1485005400,1.2,33.0
1485009000,1.3,32.0
1485012600,1.2,27.0
1485016200,0.5,24.0
1485019800,0.2,10.0
1485023400,0.2,12.0
1485027000,0.2,13.0
1485030600,0.2,12.0
1485034200,0.2,14.0
1485037800,0.2,16.0
1485041400,0.5,27.0
1485045000,1.0,48.0
1485048600,0.8,30.0
1485052200,0.9,41.0
1485055800,0.9,28.0
1485059400,0.8,23.0
1485063000,0.9,23.0
1485066600,0.8,21.0
1485070200,0.8,18.0
1485073800,0.7,19.0
1485077400,0.6,18.0
1485081000,0.6,10.0
1485084600,0.7,18.0
1485088200,0.6,17.0
1485091800,0.7,15.0
1485095400,0.7,16.0
1485099000,0.7,15.0
1485102600,0.6,23.0
1485106200,0.6,28.0
1485109800,0.6,33.0
1485113400,0.4,21.0
1485117000,0.3,16.0
1485120600,0.3,15.0
1485124200,0.2,17.0
1485127800,0.3,22.0
1485131400,0.3,14.0
1485135000,0.2,7.0
1485138600,0.2,7.0
1485142200,0.2,5.0
1485145800,0.2,8.0
1485149400,0.2,2.0
1485153000,0.2,2.0
1485156600,0.2,0.0
1485160200,0.2,0.0
1485163800,0.2,0.0
1485167400,0.2,0.0
1485171000,0.2,3.0
1485174600,0.2,5.0
1485178200,0.2,3.0
1485181800,0.2,3.0
1485185400,0.2,2.0
1485189000,0.2,0.0
1485192600,0.2,2.0
1485196200,0.2,3.0
1485199800,0.2,3.0
1485203400,0.2,3.0
1485207000,0.2,1.0
1485210600,0.2,1.0
1485214200,0.3,3.0
1485217800,0.2,4.0
1485221400,0.2,3.0
1485225000,0.2,3.0
1485228600,0.2,2.0
1485232200,0.2,3.0
1485235800,0.1,2.0
1485239400,0.1,2.0
1485243000,0.1,2.0
1485246600,0.1,2.0
1485250200,0.1,3.0
1485253800,0.2,5.0
1485257400,0.2,5.0
1485261000,0.2,3.0
1485264600,0.2,2.0
1485268200,0.2,5.0
1485271800,0.2,4.0
1485275400,0.2,2.0
1485279000,0.2,5.0
1485282600,0.2,7.0
1485286200,0.2,9.0
1485289800,0.3,10.0
1485293400,0.3,11.0
1485297000,0.3,11.0
1485300600,0.2,9.0
1485304200,0.2,8.0
1485307800,0.2,6.0
1485311400,0.2,5.0
1485315000,0.2,5.0
1485318600,0.2,2.0
1485322200,0.2,1.0
1485325800,0.2,3.0
1485329400,0.2,4.0
1485333000,0.2,4.0
1485336600,0.2,2.0
1485340200,0.2,4.0
1485343800,0.3,7.0
1485347400,0.3,11.0
1485351000,0.3,16.0
1485354600,0.3,13.0
1485358200,0.3,12.0
1485361800,0.2,11.0
1485365400,0.2,10.0
1485369000,0.3,17.0
1485372600,0.3,19.0
1485376200,0.3,25.0
1485379800,0.3,15.0
1485383400,0.3,15.0
1485387000,0.2,4.0
1485390600,0.3,12.0
1485394200,0.3,11.0
1485397800,0.2,11.0
1485401400,0.2,9.0
1485405000,0.2,9.0
1485408600,0.2,12.0
1485412200,0.2,6.0
1485415800,0.1,4.0
1485419400,0.1,-1.0
1485423000,0.1,4.0
1485426600,0.1,6.0
1485430200,0.2,3.0
1485433800,0.2,8.0
1485437400,0.2,12.0
1485441000,0.2,12.0
1485444600,0.2,9.0
1485448200,0.2,15.0
1485451800,0.2,11.0
1485455400,0.2,5.0
1485459000,0.2,5.0
1485462600,0.2,5.0
1485466200,0.2,5.0
1485469800,0.2,3.0
1485473400,0.2,4.0
1485477000,0.2,4.0
1485480600,0.2,4.0
1485484200,0.1,3.0
1485487800,0.1,0.0
1485491400,0.1,3.0
1485495000,0.1,-1.0
1485498600,0.1,0.0
1485502200,0.1,2.0
1485505800,0.1,2.0
1485509400,0.1,3.0
1485513000,0.1,3.0
1485516600,0.2,5.0
1485520200,0.2,6.0
1485523800,0.2,6.0
1485527400,0.2,5.0
1485531000,0.2,8.0
1485534600,0.2,3.0
1485538200,0.2,-1.0
1485541800,0.2,3.0
1485545400,0.2,6.0
1485549000,0.2,10.0
1485552600,0.2,7.0
1485556200,0.2,5.0
1485559800,0.2,7.0
1485563400,0.2,7.0
1485567000,0.2,4.0
1485570600,0.2,5.0
1485574200,0.1,5.0
1485577800,0.2,3.0
1485581400,0.1,5.0
1485585000,0.1,3.0
