EpochTime,3.feed_29.PM10_UG_M3,3.feed_29.PM25_UG_M3
1497634200,11.0,9.0
1497637800,12.0,14.0
1497641400,12.0,6.0
1497645000,12.0,-1.0
1497648600,14.0,2.0
1497652200,18.0,9.0
1497655800,4.0,6.0
1497659400,9.0,6.0
1497663000,13.0,7.0
1497666600,10.0,4.0
1497670200,10.0,3.0
1497673800,11.0,4.0
1497677400,11.0,3.0
1497681000,13.0,4.0
1497684600,10.0,4.0
1497688200,11.0,5.0
1497691800,15.0,6.0
1497695400,27.0,11.0
1497699000,8.0,-1.0
1497702600,11.0,4.0
1497706200,21.0,10.0
1497709800,21.0,13.0
1497713400,14.0,9.0
1497717000,11.0,8.0
1497720600,11.0,8.0
1497724200,12.0,10.0
1497727800,14.0,10.0
1497731400,13.0,11.0
1497735000,12.0,10.0
1497738600,14.0,9.0
1497742200,14.0,9.0
1497745800,13.0,6.0
1497749400,14.0,11.0
1497753000,14.0,8.0
1497756600,10.0,5.0
1497760200,20.0,13.0
1497763800,39.0,25.0
1497767400,28.0,18.0
1497771000,41.0,27.0
1497774600,37.0,27.0
1497778200,40.0,26.0
1497781800,32.0,20.0
1497785400,32.0,20.0
1497789000,24.0,15.0
1497792600,26.0,14.0
1497796200,24.0,14.0
1497799800,25.0,13.0
1497803400,25.0,15.0
1497807000,22.0,15.0
1497810600,23.0,15.0
1497814200,21.0,12.0
1497817800,25.0,13.0
1497821400,16.0,10.0
1497825000,14.0,5.0
1497828600,15.0,6.0
1497832200,19.0,11.0
1497835800,27.0,15.0
1497839400,31.0,18.0
1497843000,30.0,19.0
1497846600,15.0,9.0
1497850200,22.0,14.0
1497853800,25.0,14.0
1497857400,15.0,7.0
1497861000,15.0,8.0
1497864600,5.0,3.0
1497868200,7.0,2.0
1497871800,4.0,4.0
1497875400,2.0,5.0
1497879000,6.0,4.0
1497882600,7.0,5.0
1497886200,8.0,3.0
1497889800,8.0,2.0
1497893400,6.0,4.0
1497897000,3.0,4.0
1497900600,6.0,12.0
1497904200,9.0,8.0
1497907800,7.0,6.0
1497911400,3.0,8.0
1497915000,18.0,5.0
1497918600,10.0,-1.0
1497922200,10.0,1.0
1497925800,12.0,5.0
1497929400,17.0,9.0
1497933000,18.0,9.0
1497936600,9.0,5.0
1497940200,9.0,5.0
1497943800,13.0,6.0
1497947400,10.0,8.0
1497951000,9.0,6.0
1497954600,15.0,7.0
1497958200,13.0,5.0
1497961800,10.0,1.0
1497965400,6.0,1.0
1497969000,10.0,3.0
1497972600,6.0,4.0
1497976200,5.0,8.0
1497979800,9.0,5.0
1497983400,7.0,3.0
1497987000,8.0,4.0
1497990600,8.0,6.0
1497994200,9.0,6.0
1497997800,9.0,4.0
1498001400,10.0,3.0
1498005000,10.0,1.0
1498008600,27.0,9.0
1498012200,50.0,23.0
1498015800,59.0,28.0
1498019400,45.0,25.0
1498023000,40.0,21.0
1498026600,60.0,31.0
1498030200,53.0,29.0
1498033800,21.0,9.0
1498037400,39.0,21.0
1498041000,58.0,29.0
1498044600,34.0,14.0
1498048200,24.0,12.0
1498051800,19.0,10.0
1498055400,18.0,9.0
1498059000,8.0,6.0
1498062600,13.0,5.0
1498066200,12.0,5.0
1498069800,18.0,9.0
1498073400,13.0,8.0
1498077000,9.0,5.0
1498080600,16.0,9.0
1498084200,16.0,11.0
1498087800,16.0,9.0
1498091400,20.0,11.0
1498095000,17.0,12.0
1498098600,30.0,17.0
1498102200,32.0,20.0
1498105800,34.0,23.0
1498109400,30.0,19.0
1498113000,40.0,26.0
1498116600,48.0,32.0
1498120200,66.0,43.0
1498123800,67.0,42.0
1498127400,44.0,28.0
1498131000,46.0,29.0
1498134600,36.0,25.0
1498138200,26.0,16.0
1498141800,29.0,18.0
1498145400,30.0,21.0
1498149000,29.0,20.0
1498152600,27.0,18.0
1498156200,28.0,19.0
1498159800,26.0,17.0
1498163400,23.0,14.0
1498167000,19.0,13.0
1498170600,21.0,14.0
1498174200,28.0,18.0
1498177800,30.0,20.0
1498181400,27.0,18.0
1498185000,34.0,24.0
1498188600,32.0,22.0
1498192200,27.0,19.0
1498195800,10.0,6.0
1498199400,6.0,4.0
1498203000,16.0,8.0
1498206600,14.0,7.0
1498210200,4.0,0.0
1498213800,5.0,2.0
1498217400,9.0,7.0
1498221000,8.0,3.0
1498224600,16.0,7.0
1498228200,16.0,8.0
1498231800,16.0,13.0
1498235400,18.0,13.0
1498239000,5.0,5.0
1498242600,5.0,5.0
1498246200,8.0,9.0
1498249800,2.0,2.0
1498253400,-1.0,1.0
1498257000,8.0,7.0
1498260600,8.0,4.0
1498264200,5.0,0.0
1498267800,11.0,6.0
1498271400,6.0,1.0
1498275000,9.0,2.0
1498278600,3.0,0.0
1498282200,7.0,3.0
1498285800,5.0,2.0
1498289400,6.0,1.0
1498293000,4.0,4.0
1498296600,8.0,7.0
1498300200,11.0,5.0
1498303800,12.0,5.0
1498307400,13.0,6.0
1498311000,9.0,7.0
1498314600,7.0,7.0
1498318200,8.0,9.0
1498321800,10.0,8.0
1498325400,13.0,5.0
1498329000,16.0,3.0
1498332600,13.0,5.0
1498336200,13.0,4.0
1498339800,11.0,6.0
1498343400,8.0,9.0
1498347000,12.0,6.0
1498350600,10.0,5.0
1498354200,13.0,5.0
1498357800,21.0,8.0
1498361400,48.0,23.0
1498365000,30.0,16.0
1498368600,30.0,16.0
1498372200,40.0,20.0
1498375800,61.0,34.0
1498379400,39.0,16.0
1498383000,21.0,10.0
1498386600,20.0,11.0
1498390200,20.0,9.0
1498393800,17.0,8.0
1498397400,5.0,4.0
1498401000,0.0,9.0
1498404600,4.0,16.0
1498408200,7.0,5.0
1498411800,9.0,7.0
1498415400,10.0,3.0
1498419000,9.0,2.0
1498422600,11.0,2.0
1498426200,13.0,2.0
1498429800,12.0,2.0
1498433400,13.0,5.0
1498437000,11.0,1.0
1498440600,9.0,5.0
1498444200,9.0,6.0
1498447800,9.0,2.0
1498451400,16.0,3.0
1498455000,31.0,10.0
1498458600,46.0,25.0
1498462200,35.0,17.0
1498465800,37.0,16.0
1498469400,37.0,19.0
1498473000,30.0,14.0
1498476600,33.0,15.0
1498480200,21.0,6.0
1498483800,8.0,0.0
1498491000,6.0,
1498494600,8.0,-1.0
1498498200,9.0,0.0
1498501800,7.0,0.0
1498505400,5.0,0.0
1498509000,7.0,3.0
1498512600,9.0,0.0
1498516200,11.0,1.0
1498519800,7.0,3.0
1498523400,10.0,1.0
1498527000,11.0,4.0
1498530600,9.0,2.0
1498534200,20.0,6.0
1498537800,20.0,9.0
1498541400,9.0,4.0
1498545000,11.0,5.0
1498548600,8.0,4.0
1498552200,8.0,4.0
1498555800,15.0,7.0
1498559400,11.0,6.0
1498563000,7.0,4.0
1498566600,3.0,2.0
1498570200,3.0,2.0
1498573800,4.0,3.0
1498577400,5.0,3.0
1498581000,5.0,3.0
1498584600,6.0,3.0
1498588200,5.0,4.0
1498591800,6.0,2.0
1498595400,5.0,3.0
1498599000,8.0,4.0
1498602600,8.0,3.0
1498606200,8.0,4.0
1498609800,11.0,6.0
1498613400,13.0,7.0
1498617000,25.0,15.0
1498620600,72.0,38.0
1498624200,69.0,41.0
1498627800,62.0,36.0
1498631400,66.0,35.0
1498635000,59.0,32.0
1498638600,56.0,30.0
1498642200,46.0,23.0
1498645800,75.0,29.0
1498649400,35.0,15.0
1498653000,28.0,17.0
1498656600,31.0,16.0
1498660200,14.0,6.0
1498663800,8.0,4.0
1498667400,8.0,3.0
1498671000,5.0,3.0
1498674600,9.0,4.0
1498678200,13.0,5.0
1498681800,11.0,3.0
1498685400,14.0,6.0
1498689000,14.0,6.0
1498692600,21.0,7.0
1498696200,17.0,8.0
1498699800,19.0,12.0
1498703400,22.0,14.0
1498707000,49.0,31.0
1498710600,31.0,21.0
1498714200,66.0,42.0
1498717800,51.0,32.0
1498721400,46.0,29.0
1498725000,36.0,25.0
1498728600,66.0,41.0
1498732200,82.0,49.0
1498735800,72.0,37.0
1498739400,42.0,20.0
1498743000,28.0,12.0
1498746600,25.0,11.0
1498750200,25.0,12.0
1498753800,29.0,15.0
1498757400,25.0,13.0
1498761000,27.0,11.0
1498764600,26.0,12.0
1498768200,26.0,13.0
1498771800,28.0,14.0
1498775400,29.0,14.0
1498779000,27.0,14.0
1498782600,30.0,20.0
1498786200,40.0,25.0
1498789800,44.0,28.0
1498793400,33.0,20.0
1498797000,10.0,6.0
1498800600,11.0,5.0
1498804200,3.0,2.0
1498807800,2.0,1.0
1498811400,10.0,7.0
1498815000,34.0,23.0
1498818600,35.0,20.0
1498822200,39.0,23.0
1498825800,30.0,16.0
1498829400,24.0,12.0
1498833000,18.0,9.0
1498836600,14.0,7.0
1498854600,3.0,3.0
1498858200,13.0,5.0
1498861800,17.0,7.0
1498865400,17.0,6.0
1498869000,28.0,5.0
1498872600,30.0,7.0
1498876200,17.0,7.0
1498879800,14.0,7.0
1498883400,36.0,22.0
1498887000,46.0,29.0
1498890600,49.0,30.0
1498894200,44.0,27.0
1498897800,26.0,18.0
1498901400,29.0,18.0
1498905000,27.0,15.0
1498908600,21.0,12.0
1498912200,21.0,11.0
1498915800,17.0,9.0
1498919400,13.0,6.0
1498923000,4.0,3.0
1498926600,0.0,0.0
1498930200,2.0,2.0
1498933800,0.0,1.0
1498937400,6.0,5.0
1498941000,7.0,3.0
1498944600,8.0,4.0
1498948200,11.0,5.0
1498951800,12.0,6.0
1498955400,14.0,6.0
1498959000,14.0,7.0
1498962600,15.0,9.0
1498966200,23.0,16.0
1498969800,21.0,13.0
1498973400,23.0,13.0
1498977000,29.0,16.0
1498980600,35.0,18.0
1498984200,37.0,19.0
1498987800,40.0,20.0
1498991400,35.0,20.0
1498995000,25.0,16.0
1498998600,21.0,14.0
1499002200,13.0,9.0
1499005800,2.0,4.0
1499009400,0.0,4.0
1499013000,9.0,9.0
1499016600,12.0,5.0
1499020200,8.0,5.0
1499023800,10.0,6.0
1499027400,12.0,6.0
1499031000,13.0,5.0
1499034600,14.0,5.0
1499038200,13.0,7.0
1499041800,15.0,7.0
1499045400,18.0,9.0
1499049000,37.0,19.0
1499052600,63.0,35.0
1499056200,44.0,26.0
1499059800,36.0,21.0
1499063400,38.0,20.0
1499067000,67.0,39.0
1499070600,76.0,43.0
1499074200,73.0,41.0
1499077800,60.0,33.0
1499081400,55.0,31.0
1499085000,40.0,21.0
1499088600,17.0,10.0
1499092200,29.0,14.0
1499095800,13.0,7.0
1499099400,7.0,5.0
1499103000,13.0,6.0
1499106600,10.0,6.0
1499110200,14.0,7.0
1499113800,18.0,10.0
1499117400,27.0,11.0
1499121000,30.0,10.0
1499124600,17.0,11.0
1499128200,11.0,8.0
1499131800,11.0,8.0
1499135400,23.0,16.0
1499139000,23.0,17.0
1499142600,31.0,21.0
1499146200,28.0,19.0
1499149800,29.0,19.0
1499153400,32.0,20.0
1499157000,25.0,15.0
1499160600,25.0,16.0
1499164200,22.0,14.0
1499167800,18.0,11.0
1499171400,22.0,14.0
1499175000,19.0,13.0
1499178600,10.0,8.0
1499182200,17.0,13.0
1499185800,13.0,12.0
1499189400,13.0,13.0
1499193000,11.0,9.0
1499196600,10.0,7.0
1499200200,5.0,5.0
1499203800,11.0,8.0
1499207400,9.0,7.0
1499211000,7.0,6.0
1499214600,8.0,8.0
1499218200,21.0,15.0
1499221800,42.0,34.0
1499225400,48.0,39.0
1499229000,53.0,43.0
1499232600,54.0,41.0
1499236200,65.0,50.0
1499239800,68.0,52.0
1499243400,55.0,44.0
1499247000,48.0,38.0
1499250600,35.0,26.0
1499254200,36.0,22.0
1499257800,31.0,18.0
1499261400,20.0,13.0
1499265000,16.0,11.0
1499268600,14.0,12.0
1499272200,11.0,9.0
1499275800,16.0,11.0
1499279400,9.0,8.0
1499283000,17.0,11.0
1499286600,11.0,6.0
1499290200,16.0,10.0
1499293800,15.0,11.0
1499297400,14.0,10.0
1499301000,6.0,5.0
1499304600,12.0,9.0
1499308200,18.0,12.0
1499311800,13.0,10.0
1499315400,13.0,9.0
1499319000,16.0,12.0
1499322600,6.0,6.0
1499326200,7.0,6.0
1499329800,9.0,8.0
1499333400,11.0,10.0
1499337000,11.0,9.0
1499340600,17.0,12.0
1499344200,17.0,12.0
1499347800,21.0,13.0
1499351400,14.0,8.0
1499355000,13.0,8.0
1499358600,18.0,13.0
1499362200,17.0,11.0
1499365800,17.0,10.0
1499369400,-4.0,0.0
1499373000,21.0,12.0
1499376600,8.0,4.0
1499380200,13.0,8.0
1499383800,5.0,3.0
1499387400,6.0,4.0
1499391000,5.0,2.0
1499394600,7.0,3.0
1499398200,5.0,2.0
1499401800,5.0,2.0
1499405400,3.0,0.0
1499409000,9.0,2.0
1499412600,11.0,3.0
1499416200,5.0,1.0
1499419800,11.0,4.0
1499423400,11.0,5.0
1499427000,4.0,2.0
1499430600,12.0,7.0
1499434200,13.0,9.0
1499437800,17.0,9.0
1499441400,11.0,6.0
1499445000,7.0,6.0
1499448600,4.0,4.0
1499452200,5.0,5.0
1499455800,17.0,9.0
1499459400,5.0,3.0
1499463000,17.0,9.0
1499466600,4.0,4.0
1499470200,15.0,10.0
1499473800,18.0,9.0
1499477400,19.0,10.0
1499481000,14.0,8.0
1499484600,12.0,6.0
1499488200,14.0,8.0
1499491800,16.0,8.0
1499495400,10.0,4.0
1499499000,19.0,10.0
1499502600,14.0,6.0
1499506200,14.0,8.0
1499509800,9.0,5.0
1499513400,9.0,5.0
1499517000,12.0,6.0
1499520600,12.0,6.0
1499524200,13.0,8.0
1499527800,11.0,7.0
1499531400,7.0,8.0
1499535000,11.0,8.0
1499538600,18.0,10.0
1499542200,6.0,4.0
1499545800,14.0,11.0
1499549400,15.0,9.0
1499553000,26.0,14.0
1499556600,21.0,13.0
1499560200,,2.0
1499563800,7.0,17.0
1499567400,11.0,12.0
1499571000,11.0,11.0
1499574600,15.0,9.0
1499578200,16.0,8.0
1499581800,14.0,7.0
1499585400,37.0,21.0
1499589000,37.0,21.0
1499592600,43.0,26.0
1499596200,53.0,29.0
1499599800,53.0,25.0
1499603400,71.0,40.0
1499607000,14.0,14.0
1499610600,3.0,10.0
1499614200,1.0,11.0
1499617800,7.0,6.0
1499621400,8.0,7.0
1499625000,13.0,5.0
1499628600,9.0,4.0
1499632200,7.0,3.0
1499635800,10.0,4.0
1499639400,9.0,5.0
1499643000,9.0,4.0
1499646600,14.0,6.0
1499650200,30.0,14.0
1499653800,69.0,37.0
1499657400,79.0,45.0
1499661000,75.0,47.0
1499664600,74.0,38.0
1499668200,70.0,42.0
1499671800,42.0,26.0
1499675400,28.0,18.0
1499679000,41.0,27.0
1499682600,56.0,30.0
1499686200,57.0,32.0
1499689800,31.0,18.0
1499693400,25.0,14.0
1499697000,23.0,13.0
1499700600,14.0,8.0
1499704200,15.0,7.0
1499707800,19.0,7.0
1499711400,13.0,5.0
1499715000,22.0,7.0
1499718600,28.0,12.0
1499722200,15.0,7.0
1499725800,23.0,12.0
1499729400,11.0,7.0
1499733000,21.0,13.0
1499736600,20.0,12.0
1499740200,22.0,14.0
1499743800,14.0,8.0
1499747400,16.0,9.0
1499751000,22.0,12.0
1499754600,21.0,13.0
1499758200,22.0,12.0
1499761800,28.0,16.0
1499765400,26.0,13.0
1499769000,30.0,16.0
1499772600,34.0,18.0
1499776200,20.0,12.0
1499779800,25.0,15.0
1499783400,16.0,11.0
1499787000,16.0,11.0
1499790600,17.0,12.0
1499794200,20.0,13.0
1499797800,26.0,17.0
1499801400,23.0,17.0
1499805000,22.0,17.0
1499808600,15.0,9.0
1499812200,0.0,0.0
1499815800,3.0,1.0
1499819400,19.0,11.0
1499823000,37.0,22.0
1499826600,36.0,20.0
1499830200,22.0,11.0
1499833800,31.0,17.0
1499837400,34.0,18.0
1499841000,37.0,19.0
1499844600,41.0,21.0
1499848200,38.0,20.0
1499851800,37.0,21.0
1499855400,28.0,17.0
1499859000,25.0,16.0
1499862600,27.0,17.0
1499866200,21.0,15.0
1499869800,,14.0
1499877000,40.0,39.0
1499880600,32.0,30.0
1499884200,28.0,25.0
1499887800,25.0,21.0
1499891400,26.0,15.0
1499895000,26.0,17.0
1499898600,27.0,14.0
1499902200,36.0,19.0
1499905800,39.0,22.0
1499909400,47.0,28.0
1499913000,50.0,29.0
1499916600,49.0,29.0
1499920200,30.0,17.0
1499923800,47.0,24.0
1499927400,38.0,21.0
1499931000,25.0,14.0
1499934600,41.0,21.0
1499938200,49.0,25.0
1499941800,37.0,19.0
1499945400,29.0,15.0
1499949000,35.0,17.0
1499952600,30.0,13.0
1499956200,33.0,16.0
1499959800,30.0,16.0
1499963400,35.0,19.0
1499967000,23.0,13.0
1499970600,12.0,9.0
1499974200,8.0,6.0
1499977800,7.0,5.0
1499981400,7.0,4.0
1499985000,9.0,2.0
1499988600,12.0,5.0
1499992200,18.0,8.0
1499995800,22.0,13.0
1499999400,19.0,9.0
1500003000,14.0,4.0
1500006600,15.0,6.0
1500010200,26.0,13.0
1500013800,27.0,13.0
1500017400,37.0,18.0
1500021000,29.0,15.0
1500024600,38.0,20.0
1500028200,26.0,14.0
1500031800,28.0,13.0
1500035400,22.0,13.0
1500039000,15.0,9.0
1500042600,14.0,9.0
1500046200,21.0,16.0
1500049800,22.0,20.0
1500053400,17.0,18.0
1500057000,16.0,11.0
1500060600,12.0,13.0
1500064200,14.0,9.0
1500067800,15.0,7.0
1500071400,15.0,5.0
1500075000,15.0,5.0
1500078600,18.0,6.0
1500082200,18.0,8.0
1500085800,33.0,14.0
1500089400,32.0,16.0
1500093000,21.0,12.0
1500096600,14.0,16.0
1500100200,13.0,12.0
1500103800,16.0,7.0
1500107400,16.0,6.0
1500111000,16.0,7.0
1500114600,16.0,7.0
1500118200,15.0,5.0
1500121800,13.0,5.0
1500125400,10.0,5.0
1500129000,6.0,6.0
1500132600,6.0,7.0
1500136200,7.0,6.0
1500139800,4.0,5.0
1500143400,7.0,2.0
1500147000,8.0,4.0
1500150600,9.0,4.0
1500154200,10.0,5.0
1500157800,11.0,6.0
1500161400,12.0,6.0
1500165000,13.0,7.0
1500168600,13.0,8.0
1500172200,14.0,9.0
1500175800,14.0,8.0
1500179400,17.0,9.0
1500183000,51.0,30.0
1500186600,66.0,35.0
1500190200,67.0,35.0
1500193800,73.0,41.0
1500197400,58.0,34.0
1500201000,40.0,21.0
1500204600,101.0,57.0
1500208200,104.0,71.0
1500211800,61.0,40.0
1500215400,17.0,13.0
1500219000,10.0,8.0
1500222600,14.0,11.0
1500226200,11.0,7.0
1500229800,9.0,6.0
1500233400,8.0,4.0
1500237000,12.0,5.0
1500240600,11.0,5.0
1500244200,11.0,7.0
1500247800,13.0,7.0
1500251400,18.0,7.0
1500255000,21.0,10.0
1500258600,45.0,27.0
1500262200,82.0,48.0
1500265800,76.0,46.0
1500269400,57.0,34.0
1500273000,46.0,30.0
1500276600,65.0,39.0
1500280200,56.0,34.0
1500283800,30.0,19.0
1500287400,24.0,15.0
1500291000,33.0,19.0
1500294600,42.0,27.0
1500298200,23.0,17.0
1500301800,36.0,24.0
1500305400,18.0,12.0
1500309000,17.0,13.0
1500312600,17.0,12.0
1500316200,18.0,13.0
1500319800,18.0,12.0
1500323400,18.0,14.0
1500327000,21.0,15.0
1500330600,22.0,16.0
1500334200,20.0,15.0
1500337800,21.0,15.0
1500341400,21.0,12.0
1500345000,21.0,12.0
1500348600,17.0,10.0
1500352200,16.0,10.0
1500355800,19.0,12.0
1500359400,22.0,15.0
1500363000,19.0,11.0
1500366600,20.0,12.0
1500370200,20.0,12.0
1500373800,19.0,11.0
1500377400,20.0,12.0
1500381000,25.0,14.0
1500384600,21.0,13.0
1500388200,19.0,12.0
1500391800,21.0,14.0
1500395400,30.0,18.0
1500399000,28.0,20.0
1500402600,27.0,18.0
1500406200,22.0,15.0
1500409800,21.0,14.0
1500413400,21.0,14.0
1500417000,23.0,15.0
1500420600,23.0,15.0
1500424200,24.0,16.0
1500427800,22.0,15.0
1500431400,22.0,15.0
1500435000,24.0,17.0
1500438600,85.0,52.0
1500442200,90.0,58.0
1500445800,92.0,61.0
1500449400,78.0,50.0
1500453000,69.0,46.0
1500456600,51.0,33.0
1500460200,53.0,33.0
1500463800,69.0,41.0
1500467400,56.0,35.0
1500471000,44.0,30.0
1500474600,34.0,26.0
1500478200,24.0,19.0
1500481800,21.0,16.0
1500485400,20.0,14.0
1500489000,24.0,14.0
1500492600,20.0,15.0
1500496200,25.0,17.0
1500499800,24.0,17.0
1500503400,28.0,19.0
1500507000,26.0,18.0
1500510600,29.0,19.0
1500514200,35.0,22.0
1500517800,58.0,36.0
1500521400,77.0,48.0
1500525000,86.0,50.0
1500528600,85.0,49.0
1500532200,90.0,49.0
1500535800,89.0,51.0
1500539400,84.0,51.0
1500543000,60.0,37.0
1500546600,59.0,36.0
1500550200,68.0,40.0
1500553800,58.0,36.0
1500557400,40.0,24.0
1500561000,23.0,15.0
1500564600,19.0,13.0
1500568200,18.0,11.0
1500571800,19.0,10.0
1500575400,21.0,10.0
1500579000,21.0,10.0
1500582600,24.0,10.0
1500586200,27.0,13.0
1500589800,15.0,7.0
1500593400,11.0,8.0
1500597000,10.0,6.0
1500600600,11.0,6.0
1500604200,22.0,14.0
1500607800,19.0,11.0
1500611400,28.0,16.0
1500615000,25.0,12.0
1500618600,19.0,11.0
1500622200,35.0,19.0
1500625800,20.0,11.0
1500629400,32.0,18.0
1500633000,42.0,23.0
1500636600,39.0,22.0
1500640200,39.0,25.0
1500643800,25.0,18.0
1500647400,15.0,12.0
1500651000,23.0,16.0
1500654600,20.0,16.0
1500658200,17.0,13.0
1500661800,20.0,14.0
1500665400,22.0,15.0
1500669000,21.0,15.0
1500672600,21.0,17.0
1500676200,21.0,15.0
1500679800,28.0,17.0
1500683400,32.0,21.0
1500687000,40.0,28.0
1500690600,33.0,24.0
1500694200,22.0,18.0
1500697800,28.0,22.0
1500701400,29.0,22.0
1500705000,29.0,21.0
1500708600,21.0,15.0
1500712200,25.0,17.0
1500715800,32.0,20.0
1500719400,27.0,19.0
1500723000,29.0,19.0
1500726600,19.0,14.0
1500730200,20.0,16.0
1500733800,21.0,15.0
1500737400,20.0,12.0
1500741000,9.0,6.0
1500744600,18.0,9.0
1500748200,15.0,7.0
1500751800,3.0,2.0
1500755400,7.0,5.0
1500759000,12.0,9.0
1500762600,8.0,5.0
1500766200,15.0,9.0
1500769800,17.0,10.0
1500773400,15.0,7.0
1500777000,14.0,7.0
1500780600,12.0,6.0
1500784200,16.0,8.0
1500787800,20.0,9.0
1500791400,21.0,10.0
1500795000,22.0,10.0
1500798600,25.0,12.0
1500802200,24.0,13.0
1500805800,24.0,14.0
1500809400,18.0,9.0
1500813000,19.0,13.0
1500816600,15.0,10.0
1500820200,16.0,11.0
1500823800,11.0,9.0
1500827400,14.0,7.0
1500831000,5.0,4.0
1500834600,5.0,3.0
1500838200,5.0,4.0
1500841800,14.0,8.0
1500845400,9.0,6.0
1500849000,9.0,5.0
1500852600,11.0,7.0
1500856200,11.0,6.0
1500859800,4.0,3.0
1500863400,6.0,4.0
1500867000,11.0,6.0
1500870600,20.0,8.0
1500874200,10.0,2.0
1500877800,9.0,1.0
1500881400,9.0,2.0
1500885000,10.0,3.0
1500888600,12.0,4.0
1500892200,11.0,3.0
1500895800,12.0,4.0
1500899400,13.0,5.0
1500903000,13.0,9.0
1500906600,16.0,10.0
1500910200,19.0,11.0
1500913800,20.0,13.0
1500917400,14.0,12.0
1500921000,11.0,10.0
1500924600,16.0,14.0
1500928200,14.0,12.0
1500931800,12.0,11.0
1500935400,8.0,13.0
1500939000,4.0,15.0
1500942600,6.0,11.0
1500946200,9.0,7.0
1500949800,5.0,6.0
1500953400,1.0,6.0
1500957000,8.0,5.0
1500960600,6.0,0.0
1500964200,4.0,1.0
1500967800,6.0,0.0
1500971400,6.0,0.0
1500975000,7.0,2.0
1500978600,6.0,1.0
1500982200,8.0,1.0
1500985800,7.0,1.0
1500989400,10.0,1.0
1500993000,7.0,0.0
1500996600,4.0,0.0
1501000200,3.0,0.0
1501003800,6.0,2.0
1501007400,6.0,1.0
1501011000,5.0,1.0
1501014600,7.0,2.0
1501018200,6.0,3.0
1501021800,7.0,4.0
1501025400,9.0,3.0
1501029000,19.0,2.0
1501032600,13.0,6.0
1501036200,24.0,11.0
1501039800,27.0,13.0
1501043400,30.0,17.0
1501047000,22.0,13.0
1501050600,15.0,8.0
1501054200,10.0,5.0
1501057800,9.0,5.0
1501061400,8.0,5.0
1501065000,11.0,7.0
1501068600,12.0,4.0
1501072200,7.0,3.0
1501075800,6.0,4.0
1501079400,13.0,7.0
1501083000,18.0,10.0
1501086600,12.0,7.0
1501090200,10.0,7.0
1501093800,9.0,4.0
1501097400,13.0,7.0
1501101000,10.0,6.0
1501104600,15.0,7.0
1501108200,12.0,6.0
1501111800,21.0,7.0
1501115400,18.0,6.0
1501119000,12.0,7.0
1501122600,87.0,48.0
1501126200,87.0,52.0
1501129800,60.0,38.0
1501133400,32.0,20.0
1501137000,60.0,30.0
1501140600,62.0,35.0
1501144200,58.0,35.0
1501147800,24.0,16.0
1501151400,25.0,15.0
1501155000,48.0,28.0
1501158600,51.0,29.0
1501162200,53.0,31.0
1501165800,36.0,21.0
1501169400,21.0,13.0
1501173000,22.0,15.0
1501176600,15.0,10.0
1501180200,19.0,13.0
1501183800,22.0,14.0
1501187400,22.0,14.0
1501191000,22.0,16.0
1501194600,26.0,18.0
1501198200,30.0,20.0
1501201800,26.0,20.0
1501205400,12.0,11.0
1501209000,12.0,10.0
1501212600,15.0,13.0
1501216200,14.0,11.0
1501219800,15.0,12.0
1501223400,16.0,11.0
1501227000,12.0,8.0
1501230600,13.0,9.0
1501234200,13.0,8.0
1501237800,13.0,8.0
1501241400,11.0,7.0
1501245000,12.0,7.0
1501248600,12.0,9.0
1501252200,15.0,10.0
1501255800,14.0,11.0
1501259400,19.0,14.0
1501263000,19.0,16.0
1501266600,24.0,20.0
1501270200,26.0,21.0
1501273800,29.0,23.0
1501277400,23.0,20.0
1501281000,19.0,17.0
1501284600,12.0,11.0
1501288200,8.0,7.0
1501291800,5.0,4.0
1501295400,7.0,6.0
1501299000,11.0,9.0
1501302600,0.0,0.0
1501306200,2.0,1.0
1501309800,3.0,1.0
1501313400,2.0,1.0
1501317000,3.0,3.0
1501320600,0.0,3.0
1501324200,0.0,5.0
1501327800,4.0,6.0
1501331400,3.0,3.0
1501335000,4.0,3.0
1501338600,11.0,5.0
1501342200,8.0,1.0
1501345800,8.0,0.0
1501349400,5.0,0.0
1501353000,-1.0,3.0
1501356600,0.0,10.0
1501360200,8.0,5.0
1501363800,6.0,1.0
1501367400,7.0,1.0
1501371000,9.0,1.0
1501374600,10.0,4.0
1501378200,13.0,6.0
1501381800,19.0,9.0
1501385400,18.0,9.0
1501389000,16.0,8.0
1501392600,17.0,9.0
1501396200,16.0,8.0
1501399800,49.0,28.0
1501403400,38.0,22.0
1501407000,15.0,8.0
1501410600,16.0,9.0
1501414200,57.0,32.0
1501417800,39.0,22.0
1501421400,17.0,10.0
1501425000,14.0,9.0
1501428600,18.0,12.0
1501432200,13.0,9.0
1501435800,11.0,8.0
1501439400,12.0,9.0
1501443000,11.0,8.0
1501446600,11.0,8.0
1501450200,7.0,6.0
1501453800,13.0,9.0
1501457400,14.0,9.0
1501461000,14.0,9.0
1501464600,10.0,8.0
1501468200,10.0,7.0
1501471800,10.0,7.0
1501475400,11.0,7.0
1501479000,12.0,7.0
1501482600,13.0,8.0
1501486200,11.0,7.0
1501489800,15.0,8.0
1501493400,22.0,12.0
1501497000,53.0,31.0
1501500600,73.0,42.0
1501504200,21.0,12.0
1501507800,12.0,7.0
1501511400,14.0,8.0
1501515000,16.0,9.0
1501518600,11.0,6.0
