EpochTime,3.feed_1.SO2_PPM,3.feed_1.H2S_PPM,3.feed_1.SIGTHETA_DEG,3.feed_1.SONICWD_DEG,3.feed_1.SONICWS_MPH
1529785800,0.0,0.001,68.9,282.0,2.7
1529789400,0.0,0.001,41.8,258.0,3.0
1529793000,0.0,0.001,34.7,221.0,3.6
1529796600,0.0,0.001,27.1,279.0,3.5
1529800200,0.0,0.001,32.9,284.0,1.9
1529803800,0.0,0.001,53.2,64.0,1.5
1529807400,0.0,0.001,39.5,321.0,1.8
1529811000,0.0,0.001,77.9,15.0,1.6
1529814600,0.0,0.001,52.0,48.0,1.5
1529818200,0.0,0.001,36.2,81.0,1.6
1529821800,0.0,0.002,51.8,108.0,1.7
1529825400,0.0,0.002,55.0,81.0,1.6
1529829000,0.0,0.002,55.2,128.0,1.5
1529832600,0.0,0.002,74.8,107.0,1.8
1529836200,0.0,0.002,62.3,2.0,1.5
1529839800,0.0,0.001,42.7,144.0,1.6
1529843400,0.0,0.001,60.9,229.0,1.5
1529847000,0.0,0.001,36.2,246.0,4.8
1529850600,0.0,0.001,33.5,257.0,7.1
1529854200,0.0,0.001,31.3,268.0,6.4
1529857800,0.0,0.001,,273.0,6.3
1529861400,0.0,0.001,32.8,267.0,6.7
1529865000,0.0,0.001,33.9,288.0,6.9
1529868600,0.0,0.001,24.5,299.0,8.7
1529872200,0.0,0.001,26.5,297.0,6.9
1529875800,0.0,0.001,32.2,289.0,6.3
1529879400,0.0,0.001,32.9,300.0,6.6
1529883000,0.0,0.001,46.6,309.0,3.6
1529886600,0.0,0.001,32.7,315.0,2.3
1529890200,0.0,0.001,44.4,343.0,1.7
1529893800,0.0,0.001,57.8,316.0,2.1
1529897400,0.0,0.001,47.7,338.0,2.9
1529901000,0.0,0.002,38.1,333.0,2.7
1529904600,0.0,0.001,22.3,318.0,3.7
1529908200,0.0,0.002,21.9,311.0,3.0
1529911800,0.0,0.002,41.5,327.0,2.8
1529915400,0.0,0.002,43.6,329.0,2.1
1529919000,0.0,0.001,36.6,326.0,2.4
1529922600,0.0,0.001,48.7,346.0,2.4
1529926200,0.0,0.001,56.7,351.0,1.8
1529929800,0.0,0.001,80.1,132.0,2.1
1529933400,0.0,0.001,55.4,24.0,3.2
1529937000,0.0,0.001,64.7,18.0,2.9
1529940600,0.0,0.001,52.1,37.0,3.7
1529944200,0.0,0.001,65.2,359.0,3.5
1529947800,0.0,0.001,71.6,348.0,3.7
1529951400,0.0,0.001,64.1,354.0,3.7
1529955000,0.0,0.001,60.4,19.0,3.9
1529958600,0.0,0.001,52.1,18.0,4.5
1529962200,0.0,0.001,59.8,16.0,4.1
1529965800,0.0,0.001,49.6,4.0,3.3
1529969400,0.0,0.001,50.2,29.0,2.8
1529973000,0.0,0.001,31.2,47.0,2.6
1529976600,0.0,0.001,16.5,53.0,2.8
1529980200,0.0,0.001,26.2,44.0,2.8
1529983800,0.0,0.001,32.6,55.0,3.1
1529987400,0.0,0.001,64.9,123.0,2.2
1529991000,0.0,0.001,38.9,58.0,2.1
1529994600,0.0,0.002,55.2,71.0,1.9
1529998200,0.0,0.002,61.8,103.0,2.3
1530001800,0.0,0.002,40.3,86.0,2.8
1530005400,0.0,0.002,67.9,123.0,2.3
1530009000,0.0,0.002,46.8,121.0,3.0
1530012600,0.0,0.002,36.5,120.0,3.8
1530016200,0.001,0.001,34.4,107.0,4.3
1530019800,0.001,0.0,31.0,97.0,4.5
1530023400,0.001,0.0,32.6,117.0,5.4
1530027000,0.001,0.001,33.4,117.0,5.9
1530030600,0.0,0.001,41.3,152.0,5.0
1530034200,0.0,0.001,37.8,158.0,4.9
1530037800,0.0,0.001,34.6,158.0,4.2
1530041400,0.0,0.001,35.8,150.0,6.1
1530045000,0.0,0.001,32.6,154.0,6.4
1530048600,0.0,0.001,32.3,152.0,6.8
1530052200,0.0,0.001,35.1,139.0,5.5
1530055800,0.0,0.001,32.8,137.0,6.1
1530059400,0.0,0.001,32.6,126.0,5.7
1530063000,0.0,0.001,33.8,123.0,5.4
1530066600,0.0,0.001,31.6,127.0,6.1
1530070200,0.0,0.001,34.1,163.0,3.5
1530073800,0.0,0.001,28.0,164.0,3.4
1530077400,0.0,0.001,27.9,161.0,3.8
1530081000,0.0,0.001,31.2,159.0,4.1
1530084600,0.0,0.001,30.9,154.0,4.2
1530088200,0.0,0.001,32.9,145.0,3.6
1530091800,0.0,0.001,41.9,143.0,2.8
1530095400,0.0,0.001,32.7,172.0,3.4
1530099000,0.0,0.001,37.3,162.0,3.0
1530102600,0.0,0.001,31.0,154.0,3.3
1530106200,0.0,0.001,32.3,161.0,3.9
1530109800,0.0,0.001,33.0,174.0,4.3
1530113400,0.0,0.001,36.1,183.0,4.8
1530117000,0.0,0.001,38.3,197.0,5.0
1530120600,0.0,0.001,51.1,214.0,5.0
1530124200,0.0,0.001,49.7,217.0,5.1
1530127800,0.0,0.001,41.7,211.0,4.5
1530131400,0.0,0.001,49.4,257.0,2.5
1530135000,0.0,0.001,46.3,232.0,2.9
1530138600,0.0,0.001,41.8,304.0,2.8
1530142200,0.0,0.001,57.8,190.0,2.1
1530145800,0.0,0.001,38.9,174.0,3.6
1530149400,0.0,0.001,53.3,214.0,2.6
1530153000,0.0,0.001,66.6,40.0,1.1
1530156600,0.0,0.001,32.4,129.0,2.0
1530160200,0.0,0.001,38.8,323.0,2.6
1530163800,0.0,0.001,59.2,96.0,1.7
1530167400,0.0,0.001,74.8,282.0,2.2
1530171000,0.0,0.001,33.0,275.0,2.5
1530174600,0.0,0.001,28.2,293.0,2.5
1530178200,0.0,0.001,33.1,286.0,1.9
1530181800,0.0,0.001,36.6,279.0,2.1
1530185400,0.0,0.001,30.9,294.0,3.0
1530189000,0.0,0.001,44.2,258.0,2.6
1530192600,0.0,0.001,26.9,297.0,3.8
1530196200,0.0,0.001,30.5,299.0,4.2
1530199800,0.0,0.001,26.9,289.0,3.9
1530203400,0.0,0.001,26.1,292.0,4.3
1530207000,0.0,0.001,30.7,279.0,3.9
1530210600,0.0,0.001,34.3,284.0,4.5
1530214200,0.0,0.001,46.1,288.0,3.7
1530217800,0.0,0.001,39.4,309.0,5.3
1530221400,0.0,0.001,47.5,338.0,3.5
1530225000,0.0,0.001,37.0,311.0,4.2
1530228600,0.0,0.001,25.6,305.0,4.8
1530232200,0.0,0.001,51.0,353.0,1.9
1530235800,0.0,0.001,20.9,54.0,1.6
1530239400,0.0,0.001,29.1,53.0,1.3
1530243000,0.0,0.001,38.8,34.0,1.1
1530246600,0.0,0.001,50.5,330.0,1.2
1530250200,0.0,0.001,21.4,66.0,1.6
1530253800,0.0,0.001,19.6,64.0,1.5
1530257400,0.0,0.001,32.3,45.0,1.2
1530261000,0.0,0.001,41.9,35.0,1.0
1530264600,0.0,0.001,29.0,21.0,1.1
1530268200,0.0,0.001,61.3,337.0,1.2
1530271800,0.0,0.001,38.8,249.0,1.4
1530275400,0.0,0.001,24.7,228.0,2.0
1530279000,0.0,0.001,25.9,234.0,2.1
1530282600,0.0,0.001,32.5,255.0,2.6
1530286200,0.0,0.001,28.6,267.0,3.3
1530289800,0.0,0.001,41.0,239.0,3.2
1530293400,0.0,0.0,26.8,253.0,4.1
1530297000,0.0,0.0,28.5,267.0,4.0
1530300600,0.0,0.001,39.4,259.0,3.7
1530304200,0.0,0.001,30.1,253.0,3.6
1530307800,0.0,0.001,30.6,264.0,3.5
1530311400,0.0,0.001,38.4,263.0,3.1
1530315000,0.0,0.001,19.4,281.0,2.8
1530318600,0.0,0.001,36.1,325.0,2.1
1530322200,0.0,0.001,36.2,59.0,1.9
1530325800,0.0,0.001,68.4,59.0,1.8
1530329400,0.0,0.001,62.4,57.0,1.5
1530333000,0.0,0.001,57.1,292.0,1.5
1530336600,0.0,0.001,53.9,85.0,1.7
1530340200,0.0,0.001,74.1,317.0,1.4
1530343800,0.0,0.001,64.8,70.0,1.4
1530347400,0.0,0.001,65.8,334.0,1.4
1530351000,0.0,0.001,80.2,115.0,1.3
1530354600,0.0,0.001,50.8,120.0,1.2
1530358200,0.0,0.001,42.9,179.0,1.6
1530361800,0.0,0.001,37.2,194.0,1.9
1530365400,0.0,0.001,44.9,163.0,2.3
1530369000,0.0,0.001,47.4,194.0,2.3
1530372600,0.0,0.0,44.9,206.0,3.1
1530376200,0.0,0.0,52.2,227.0,2.8
1530379800,0.0,0.0,43.8,212.0,3.3
1530383400,0.0,0.0,36.7,212.0,3.8
1530387000,0.0,0.0,30.2,265.0,4.1
1530390600,0.0,0.0,29.3,282.0,3.4
1530394200,0.0,0.001,30.4,270.0,3.7
1530397800,0.0,0.001,24.1,283.0,3.3
1530401400,0.0,0.001,35.4,293.0,2.6
1530405000,0.0,0.001,17.7,52.0,2.0
1530408600,0.0,0.001,58.6,57.0,1.3
1530412200,0.0,0.001,49.1,66.0,1.5
1530415800,0.0,0.001,53.7,61.0,1.2
1530419400,0.0,0.001,54.3,293.0,1.1
1530423000,0.0,0.001,50.6,352.0,1.4
1530426600,0.0,0.001,74.8,288.0,1.2
1530430200,0.0,0.001,60.6,324.0,1.2
1530433800,0.0,0.001,48.2,323.0,1.1
1530437400,0.0,0.001,40.7,320.0,1.3
1530441000,0.0,0.001,67.5,150.0,1.2
1530444600,0.0,0.001,32.8,195.0,1.9
1530448200,0.0,0.002,38.1,177.0,2.5
1530451800,0.0,0.002,31.9,187.0,3.0
1530455400,0.0,0.001,49.7,177.0,3.0
1530459000,0.0,0.0,35.4,201.0,3.5
1530462600,0.0,0.0,41.3,172.0,4.1
1530466200,0.0,0.001,40.7,164.0,4.6
1530469800,0.0,0.001,41.1,198.0,4.3
1530473400,0.0,0.001,37.8,189.0,4.5
1530477000,0.0,0.001,42.9,208.0,4.2
1530480600,0.0,0.001,35.7,198.0,4.5
1530484200,0.0,0.001,40.5,197.0,4.5
1530487800,0.0,0.001,36.5,208.0,3.6
1530491400,0.0,0.001,47.3,201.0,2.5
1530495000,0.0,0.0,17.9,56.0,2.1
1530498600,0.0,0.0,31.9,98.0,1.5
1530502200,0.0,0.001,37.3,98.0,1.7
1530505800,0.0,0.001,51.6,39.0,1.6
1530509400,0.0,0.001,64.5,11.0,1.7
1530513000,0.0,0.001,61.0,357.0,1.8
1530516600,0.0,0.001,64.5,114.0,1.6
1530520200,0.0,0.001,46.5,100.0,1.7
1530523800,0.0,0.001,70.3,101.0,1.5
1530527400,0.0,0.001,50.3,150.0,2.0
1530531000,0.0,0.001,39.9,174.0,2.6
1530534600,0.0,0.0,42.4,191.0,3.1
1530538200,0.0,0.0,45.6,233.0,3.7
1530541800,0.0,0.0,48.7,227.0,3.7
1530545400,0.0,0.0,37.2,216.0,3.6
1530549000,0.0,0.0,39.1,201.0,3.7
1530552600,0.0,0.0,36.0,235.0,4.8
1530556200,0.0,0.001,41.1,236.0,4.1
1530559800,0.0,0.001,38.9,234.0,4.8
1530563400,0.0,0.001,36.6,228.0,4.7
1530567000,0.0,0.001,44.5,212.0,4.6
1530570600,0.0,0.001,42.2,320.0,6.9
1530574200,0.0,0.0,42.8,53.0,6.6
1530577800,0.0,0.0,45.9,106.0,2.8
1530581400,0.0,0.0,41.6,88.0,2.7
1530585000,0.0,0.001,28.4,100.0,2.5
1530588600,0.0,0.001,30.8,92.0,2.9
1530592200,0.0,0.001,53.7,44.0,1.2
1530595800,0.0,0.001,54.9,52.0,1.5
1530599400,0.0,0.001,57.8,56.0,1.7
1530603000,0.0,0.001,60.2,23.0,1.1
1530606600,0.0,0.001,42.8,36.0,1.2
1530610200,0.0,0.001,37.1,82.0,1.3
1530613800,0.0,0.001,34.2,58.0,1.3
1530617400,0.0,0.001,50.2,117.0,1.5
1530621000,0.0,0.0,42.2,180.0,2.0
1530624600,0.0,0.0,46.7,220.0,2.3
1530628200,0.0,0.0,51.1,126.0,3.0
1530631800,0.0,0.0,49.9,192.0,3.2
1530635400,0.0,0.0,57.3,106.0,3.5
1530639000,0.0,0.0,46.0,110.0,4.3
1530642600,0.0,0.001,48.9,101.0,3.9
1530646200,0.0,0.0,48.0,115.0,3.9
1530649800,0.0,0.001,49.5,196.0,3.2
1530653400,0.0,0.001,36.9,230.0,3.4
1530657000,0.0,0.001,28.4,238.0,2.9
1530660600,0.0,0.001,23.3,287.0,3.3
1530664200,0.0,0.0,36.7,352.0,2.0
1530667800,0.0,0.0,54.9,38.0,1.6
1530671400,0.0,0.001,60.3,253.0,1.8
1530675000,0.0,0.001,70.9,193.0,1.7
1530678600,0.0,0.001,37.3,127.0,2.0
1530682200,0.0,0.001,53.4,80.0,1.6
1530685800,0.0,0.001,37.4,36.0,1.5
1530689400,0.0,0.001,81.3,82.0,1.6
1530693000,0.0,0.001,46.7,12.0,1.5
1530696600,0.0,0.001,58.3,122.0,1.3
1530700200,0.0,0.001,32.9,75.0,1.8
1530703800,0.0,0.001,38.9,189.0,1.8
1530707400,0.0,0.001,22.2,232.0,2.3
1530711000,0.0,0.001,32.6,219.0,2.4
1530714600,0.0,0.001,25.5,229.0,2.9
1530718200,0.0,0.0,19.1,249.0,3.7
1530721800,0.0,0.0,36.7,225.0,3.3
1530725400,0.0,0.0,31.9,252.0,4.5
1530729000,0.0,0.001,46.0,255.0,3.8
1530732600,0.0,0.001,37.3,259.0,3.9
1530736200,0.0,0.001,32.7,273.0,3.5
1530739800,0.0,0.002,51.7,279.0,3.1
1530743400,0.0,0.001,21.4,292.0,3.8
1530747000,0.0,0.001,34.7,294.0,4.1
1530750600,0.0,0.0,52.4,76.0,3.6
1530754200,0.0,0.0,28.8,82.0,3.7
1530757800,0.0,0.0,37.4,130.0,3.6
1530761400,0.0,0.0,54.1,84.0,2.3
1530765000,0.0,0.0,23.9,65.0,2.6
1530768600,0.0,0.001,24.6,85.0,3.1
1530772200,0.0,0.002,40.4,120.0,2.3
1530775800,0.0,0.001,38.6,120.0,2.0
1530779400,0.0,0.001,52.4,159.0,1.9
1530783000,0.0,0.001,33.1,152.0,3.5
1530786600,0.0,0.0,49.2,126.0,3.9
1530790200,0.0,0.0,48.7,132.0,3.7
1530793800,0.0,0.0,67.8,294.0,1.4
1530797400,0.0,0.0,37.5,101.0,2.0
1530801000,0.0,0.0,46.8,148.0,2.0
1530804600,0.0,0.0,36.6,182.0,2.8
1530808200,0.0,0.0,45.0,204.0,4.2
1530811800,0.0,0.0,50.6,205.0,4.2
1530815400,0.0,0.0,38.0,214.0,2.8
1530819000,0.0,0.0,42.0,329.0,3.7
1530822600,0.0,0.0,66.7,355.0,2.4
1530826200,0.0,0.0,69.9,321.0,2.2
1530829800,0.0,0.0,31.1,299.0,3.5
1530833400,0.0,0.0,22.4,307.0,4.8
1530837000,0.0,0.0,51.3,230.0,1.8
1530840600,0.0,0.0,55.3,175.0,1.4
1530844200,0.0,0.0,34.7,169.0,2.0
1530847800,0.0,0.0,33.4,164.0,2.5
1530851400,0.0,0.0,43.3,141.0,2.5
1530855000,0.0,0.0,36.9,113.0,2.6
1530858600,0.0,0.001,35.0,149.0,1.6
1530862200,0.0,0.0,43.7,184.0,1.9
1530865800,0.0,0.0,44.8,271.0,2.0
1530869400,0.0,0.0,32.3,317.0,2.6
1530873000,0.0,0.0,37.6,319.0,2.3
1530876600,0.0,0.0,39.5,323.0,2.3
1530880200,0.0,0.0,45.1,325.0,2.9
1530883800,0.0,0.0,44.1,323.0,4.1
1530887400,0.0,0.0,30.0,312.0,5.0
1530891000,0.0,0.0,33.4,316.0,5.5
1530894600,0.0,0.0,29.4,310.0,6.2
1530898200,0.0,0.0,38.0,309.0,5.7
1530901800,0.0,0.0,48.5,324.0,5.8
1530905400,0.0,0.0,43.7,327.0,6.6
1530909000,0.0,0.0,46.7,325.0,6.5
1530912600,0.0,0.0,48.2,337.0,5.6
1530916200,0.0,0.0,57.6,344.0,5.2
1530919800,0.0,0.0,52.6,350.0,4.4
1530923400,0.0,0.0,55.2,353.0,3.2
1530927000,0.0,0.0,44.9,339.0,2.6
1530930600,0.0,0.0,52.1,333.0,2.2
1530934200,0.0,0.0,39.2,331.0,2.1
1530937800,0.0,0.001,58.6,357.0,1.7
1530941400,0.0,0.001,74.4,23.0,1.7
1530945000,0.0,0.001,77.6,37.0,2.3
1530948600,0.0,0.001,64.4,57.0,2.9
1530952200,0.0,0.001,73.1,66.0,1.9
1530955800,0.0,0.001,61.7,47.0,1.5
1530959400,0.0,0.001,44.4,31.0,1.3
1530963000,0.0,0.001,64.4,340.0,1.8
1530966600,0.0,0.0,40.1,107.0,5.0
1530970200,0.001,0.0,33.3,104.0,6.1
1530973800,0.0,0.0,32.6,98.0,6.8
1530977400,0.0,0.0,54.9,94.0,4.8
1530981000,0.0,0.0,46.5,87.0,5.3
1530984600,0.0,0.0,49.0,97.0,5.3
1530988200,0.0,0.0,50.1,86.0,4.9
1530991800,0.001,0.0,45.4,102.0,4.8
1530995400,0.001,0.0,44.5,93.0,4.4
1530999000,0.001,0.0,52.0,62.0,4.1
1531002600,0.002,0.0,42.4,64.0,4.3
1531006200,0.002,0.0,36.7,59.0,4.0
1531009800,0.001,0.0,25.7,50.0,2.8
1531013400,0.0,0.0,16.0,52.0,2.7
1531017000,0.0,0.0,22.5,55.0,2.5
1531020600,0.0,0.0,55.8,88.0,2.0
1531024200,0.0,0.0,45.4,55.0,1.8
1531027800,0.0,0.001,55.4,44.0,1.5
1531031400,0.0,0.001,65.4,330.0,1.4
1531035000,0.0,0.001,51.5,318.0,1.4
1531038600,0.0,0.002,36.3,325.0,2.1
1531042200,0.0,0.002,48.1,341.0,1.6
1531045800,0.0,0.001,63.0,6.0,1.1
1531049400,0.0,0.001,62.6,99.0,2.0
1531053000,0.0,0.001,35.3,200.0,2.4
1531056600,0.0,0.0,39.2,165.0,3.9
1531060200,0.001,0.0,42.8,171.0,3.9
1531063800,0.001,0.0,35.8,192.0,3.9
1531067400,0.001,0.0,54.4,197.0,3.4
1531071000,0.001,0.0,56.5,137.0,3.8
1531074600,0.0,0.0,53.2,121.0,4.6
1531078200,0.0,0.0,61.3,166.0,3.8
1531081800,0.001,0.0,46.9,214.0,3.3
1531085400,0.0,0.0,54.7,111.0,3.3
1531089000,0.0,0.0,48.2,75.0,3.3
1531092600,0.0,0.0,29.7,56.0,3.3
1531096200,0.0,0.0,23.0,61.0,2.6
1531099800,0.0,0.0,45.0,38.0,2.2
1531103400,0.0,0.0,49.2,32.0,1.7
1531107000,0.0,0.0,60.7,54.0,1.3
1531110600,0.0,0.0,39.0,295.0,1.1
1531114200,0.0,0.001,58.5,67.0,0.9
1531117800,0.0,0.001,48.2,9.0,1.4
1531121400,0.0,0.001,39.7,15.0,1.3
1531125000,0.0,0.001,60.0,15.0,1.2
1531128600,0.0,0.001,49.2,55.0,1.3
1531132200,0.0,0.001,35.1,22.0,1.5
1531135800,0.0,0.001,41.3,269.0,1.6
1531139400,0.0,0.001,55.7,183.0,2.1
1531143000,0.0,0.0,51.6,221.0,2.0
1531146600,0.0,,35.5,257.0,3.1
1531150200,0.0,,48.0,282.0,4.0
1531153800,0.0,,54.4,278.0,4.0
1531157400,0.0,,45.6,276.0,5.1
1531161000,0.0,,45.8,255.0,4.8
1531164600,0.0,,36.6,260.0,5.1
1531168200,0.0,,34.6,263.0,5.0
1531171800,0.0,,31.6,272.0,5.3
1531175400,0.0,,27.3,265.0,5.5
1531179000,0.0,,33.3,260.0,4.7
1531182600,0.0,,32.8,284.0,3.3
1531186200,0.0,,30.4,50.0,1.9
1531189800,0.0,,50.6,62.0,1.6
1531193400,0.0,,78.1,56.0,1.6
1531197000,0.0,,70.8,121.0,1.5
1531200600,0.0,,40.2,130.0,1.5
1531204200,0.0,,28.0,103.0,1.6
1531207800,0.0,,25.7,97.0,1.8
1531211400,0.0,,22.1,69.0,1.6
1531215000,0.0,,30.4,62.0,1.6
1531218600,0.0,,33.5,54.0,1.3
1531222200,0.0,,53.1,328.0,1.4
1531225800,0.0,,50.4,292.0,2.6
1531229400,0.0,,25.1,250.0,2.7
1531233000,0.0,,24.5,262.0,3.4
1531236600,0.0,,33.5,275.0,4.3
1531240200,0.0,,31.7,276.0,4.9
1531243800,0.0,,34.8,288.0,5.4
1531247400,0.0,,33.0,281.0,6.2
1531251000,0.0,,33.4,276.0,5.7
1531254600,0.0,,32.7,265.0,5.5
1531258200,0.0,,30.3,268.0,6.4
1531261800,0.0,,31.5,271.0,6.1
1531265400,0.0,,42.4,349.0,5.1
1531269000,0.0,,56.5,274.0,2.5
1531272600,0.0,,37.3,304.0,3.4
1531276200,0.0,,52.3,343.0,3.3
1531279800,0.0,,39.8,319.0,3.4
1531283400,0.0,,52.2,333.0,2.5
1531287000,0.0,,36.5,319.0,2.2
1531290600,0.0,,24.4,315.0,2.8
1531294200,0.0,,38.3,342.0,2.4
1531297800,0.0,,43.7,324.0,2.0
1531301400,0.0,,27.9,321.0,3.0
1531305000,0.0,,19.8,319.0,4.1
1531308600,0.0,,38.2,305.0,3.0
1531312200,0.0,,64.4,348.0,2.9
1531315800,0.0,,71.6,7.0,2.9
1531319400,0.0,,54.6,341.0,3.8
1531323000,,,63.4,16.0,4.2
1531326600,,,55.1,358.0,4.0
1531330200,,,58.9,1.0,4.2
1531333800,0.0,0.0,60.7,1.0,4.1
1531337400,0.0,0.0,52.5,7.0,4.2
1531341000,0.0,0.0,51.1,337.0,4.8
1531344600,0.0,0.0,42.0,323.0,5.0
1531348200,0.0,0.0,53.5,331.0,4.3
1531351800,0.0,0.0,47.2,351.0,4.1
1531355400,0.0,0.0,49.6,4.0,3.8
1531359000,0.0,0.0,57.1,346.0,2.4
1531362600,0.0,0.0,60.4,355.0,1.6
1531366200,0.0,0.0,46.6,327.0,2.2
1531369800,0.0,0.0,30.7,300.0,2.0
1531373400,0.0,0.0,39.6,303.0,2.5
1531377000,0.0,0.0,52.5,345.0,1.6
1531380600,0.0,0.0,59.0,352.0,1.6
1531384200,0.0,0.0,46.5,354.0,1.4
1531387800,0.0,0.0,55.6,22.0,1.4
1531391400,0.0,0.0,50.0,289.0,1.9
1531395000,0.0,0.0,40.9,289.0,1.7
1531398600,0.0,0.0,63.9,155.0,3.0
1531402200,0.0,0.0,44.6,56.0,4.0
1531405800,0.001,0.0,39.8,78.0,4.5
1531409400,0.001,0.0,47.3,72.0,4.4
1531413000,0.001,0.0,64.4,85.0,3.9
1531416600,0.001,0.0,51.7,99.0,3.8
1531420200,0.001,0.0,53.7,81.0,4.6
1531423800,0.001,0.0,52.3,104.0,3.8
1531427400,0.001,0.0,51.3,96.0,3.9
1531431000,0.002,0.0,44.4,85.0,4.1
1531434600,0.003,0.0,38.6,59.0,3.7
1531438200,0.002,0.0,31.3,48.0,3.2
1531441800,0.001,0.0,23.3,40.0,2.5
1531445400,0.0,0.0,46.0,35.0,2.0
1531449000,0.0,0.0,58.8,66.0,1.6
1531452600,0.0,0.0,73.2,63.0,1.3
1531456200,0.0,0.0,57.4,306.0,1.7
1531459800,0.0,0.0,21.6,305.0,1.9
1531463400,0.0,0.0,58.0,320.0,1.4
1531467000,0.0,0.0,22.7,300.0,2.0
1531470600,0.0,0.0,40.6,310.0,1.4
1531474200,0.0,0.0,27.7,289.0,1.5
1531477800,0.0,0.0,62.2,129.0,1.1
1531481400,0.0,0.0,45.8,61.0,1.7
1531485000,0.0,0.0,32.7,223.0,2.6
1531488600,0.0,0.0,28.0,204.0,3.3
1531492200,0.001,0.0,37.7,173.0,3.3
1531495800,0.001,0.0,57.0,202.0,2.9
1531499400,0.0,0.0,54.6,215.0,3.2
1531503000,0.0,0.0,37.6,207.0,4.0
1531506600,0.0,0.0,57.1,186.0,3.6
1531510200,0.0,0.0,40.4,214.0,3.9
1531513800,0.0,0.0,40.4,222.0,4.0
1531517400,0.0,0.0,33.6,193.0,3.8
1531521000,0.0,0.0,37.2,219.0,3.5
1531524600,0.0,0.0,31.8,206.0,3.5
1531528200,0.0,0.0,39.9,250.0,2.3
1531531800,0.0,0.0,22.2,57.0,1.8
1531535400,0.0,0.0,45.3,32.0,1.0
1531539000,0.0,0.0,64.2,272.0,1.5
1531542600,0.0,0.0,66.5,172.0,1.6
1531546200,0.0,0.0,67.2,299.0,1.3
1531549800,0.0,0.0,74.4,154.0,1.2
1531553400,0.0,0.0,55.1,119.0,1.5
1531557000,0.0,0.0,60.0,13.0,1.4
1531560600,0.0,0.0,32.4,69.0,1.6
1531564200,0.0,0.0,50.6,102.0,1.5
1531567800,0.0,0.0,40.3,163.0,2.2
1531571400,0.0,0.0,32.2,157.0,3.4
1531575000,0.0,0.0,50.2,179.0,2.4
1531578600,0.0,0.0,47.5,230.0,2.7
1531582200,0.0,0.0,54.4,180.0,2.6
1531585800,0.0,0.0,46.6,198.0,3.8
1531589400,0.0,0.0,34.8,235.0,4.9
1531593000,0.0,0.0,41.4,245.0,4.5
1531596600,0.0,0.0,36.9,259.0,5.1
1531600200,0.0,0.0,29.2,277.0,5.7
1531603800,0.0,0.0,39.8,243.0,5.1
1531607400,0.0,0.0,29.6,280.0,4.7
1531611000,0.0,0.0,26.6,278.0,3.8
1531614600,0.0,0.0,31.6,294.0,2.3
1531618200,0.0,0.0,23.2,42.0,2.1
1531621800,0.0,0.0,66.5,36.0,1.5
1531625400,0.0,0.0,85.7,119.0,1.4
1531629000,0.0,0.0,65.3,258.0,1.5
1531632600,0.0,0.0,54.6,160.0,1.5
1531636200,0.0,0.0,52.3,164.0,1.6
1531639800,0.0,0.0,47.8,178.0,1.8
1531643400,0.0,0.0,50.2,301.0,2.1
1531647000,0.0,0.0,37.3,342.0,2.5
1531650600,0.0,0.0,53.4,14.0,2.2
1531654200,0.0,0.0,60.6,347.0,2.6
1531657800,0.0,0.0,54.8,232.0,1.8
1531661400,0.0,0.0,42.8,158.0,2.4
1531665000,0.0,0.0,44.1,168.0,2.8
1531668600,0.0,0.0,39.6,190.0,2.6
1531672200,0.0,0.0,50.4,201.0,3.0
1531675800,0.0,0.0,56.2,231.0,2.5
1531679400,0.0,0.0,48.7,258.0,3.0
1531683000,0.0,0.0,37.5,258.0,4.3
1531686600,0.0,0.0,42.0,74.0,4.3
1531690200,0.0,0.0,39.0,114.0,4.0
1531693800,0.0,0.0,57.7,186.0,3.5
1531697400,0.0,0.0,48.0,157.0,2.8
1531701000,0.0,0.0,48.2,233.0,1.8
1531704600,0.0,0.0,53.1,159.0,1.6
1531708200,0.0,0.0,33.9,139.0,2.8
1531711800,0.0,0.0,54.3,103.0,1.9
1531715400,0.0,0.0,46.2,58.0,1.2
1531719000,0.0,0.0,60.1,113.0,1.6
1531722600,0.0,0.0,46.1,112.0,1.1
1531726200,0.0,0.0,46.7,100.0,1.3
1531729800,0.0,0.0,36.8,96.0,1.3
1531733400,0.0,0.0,54.3,134.0,1.2
1531737000,0.0,0.0,52.9,139.0,1.4
1531740600,0.0,0.0,42.1,185.0,2.0
1531744200,0.0,0.0,38.7,175.0,2.7
1531747800,0.0,0.0,48.7,155.0,2.4
1531751400,0.0,0.0,42.1,178.0,3.0
1531755000,0.0,0.0,34.8,187.0,3.3
1531758600,0.0,0.0,43.8,208.0,3.8
1531762200,0.0,0.0,43.0,201.0,4.0
1531765800,0.0,0.0,45.0,207.0,4.6
1531769400,0.0,0.0,40.1,221.0,5.5
1531773000,0.0,0.0,46.1,222.0,5.2
1531776600,0.0,0.0,46.3,226.0,5.8
1531780200,0.0,0.0,29.1,265.0,4.2
1531783800,0.0,0.0,32.2,279.0,2.7
1531787400,0.0,0.0,31.7,180.0,3.7
1531791000,0.0,0.0,39.4,151.0,2.9
1531794600,0.0,0.0,34.0,157.0,3.2
1531798200,0.0,0.0,43.2,160.0,2.5
1531801800,0.0,0.0,39.1,159.0,2.1
1531805400,0.0,0.0,31.0,158.0,2.2
1531809000,0.0,0.0,29.3,166.0,2.6
