EpochTime,3.feed_27.NO_PPB,3.feed_27.NOY_PPB,3.feed_27.CO_PPB,3.feed_27.SO2_PPB
1487482200,0.2,5.7,,1.2
1487485800,,,186.8,0.8
1487489400,0.2,5.7,180.7,
1487493000,0.1,7.7,174.2,0.5
1487496600,0.2,6.0,162.6,0.3
1487500200,0.2,6.8,165.9,0.3
1487503800,0.3,8.3,177.5,0.2
1487507400,1.0,13.1,196.6,0.3
1487511000,1.3,11.6,213.6,0.5
1487514600,1.3,8.0,210.1,0.7
1487518200,1.1,6.2,204.2,0.7
1487521800,1.3,6.5,205.9,1.1
1487525400,1.0,5.5,193.9,1.9
1487529000,0.7,4.0,174.4,1.8
1487532600,0.5,2.8,165.5,0.4
1487536200,0.5,2.3,153.3,0.3
1487539800,0.3,1.5,153.9,0.2
1487543400,0.2,2.4,162.6,0.2
1487547000,0.1,3.6,167.9,0.1
1487550600,0.6,18.8,265.1,0.2
1487554200,2.1,32.5,381.7,0.4
1487557800,3.9,32.7,417.9,0.4
1487561400,1.5,27.7,307.6,0.4
1487565000,0.4,15.1,256.3,0.2
1487568600,0.3,13.4,,0.1
1487572200,,,429.2,0.4
1487575800,16.8,39.5,421.8,
1487579400,16.7,38.4,391.4,0.2
1487583000,21.3,41.4,397.0,0.3
1487586600,27.1,46.5,449.0,0.4
1487590200,41.3,60.5,488.0,0.6
1487593800,56.5,75.0,550.6,0.9
1487597400,56.8,76.3,578.5,1.1
1487601000,52.1,77.0,571.7,1.0
1487604600,37.3,64.0,489.7,0.7
1487608200,19.6,43.7,364.4,0.5
1487611800,8.7,26.2,269.9,0.4
1487615400,4.4,16.2,213.7,0.3
1487619000,2.7,11.7,197.4,0.2
1487622600,2.9,14.0,217.0,0.3
1487626200,1.5,12.6,224.3,0.4
1487629800,0.6,15.7,266.0,0.3
1487633400,6.9,39.1,401.8,0.4
1487637000,15.0,52.9,532.9,0.5
1487640600,11.4,45.2,454.6,0.4
1487644200,12.8,42.8,437.2,0.3
1487647800,14.2,42.7,410.8,0.3
1487651400,11.6,38.8,389.8,0.3
1487655000,15.9,41.5,,0.4
1487658600,,,361.8,0.3
1487662200,21.5,44.7,367.3,
1487665800,20.6,43.8,355.3,0.5
1487669400,24.6,47.5,363.2,0.5
1487673000,28.9,51.8,425.7,0.6
1487676600,44.1,68.7,461.2,0.8
1487680200,52.3,78.1,511.3,1.0
1487683800,79.7,108.2,744.8,1.7
1487687400,28.5,50.2,475.7,1.4
1487691000,5.8,21.5,239.8,1.5
1487694600,5.3,18.8,230.0,1.9
1487698200,2.1,10.5,201.2,1.2
1487701800,1.3,8.5,207.3,0.7
1487705400,1.6,12.8,221.0,0.7
1487709000,0.9,12.5,241.7,0.9
1487712600,1.0,12.4,246.8,0.9
1487716200,1.0,22.0,324.9,0.9
1487719800,4.0,42.4,553.7,0.8
1487723400,12.9,56.7,625.5,0.9
1487727000,7.3,42.4,495.6,0.9
1487730600,16.3,60.0,649.8,1.0
1487734200,17.9,57.7,574.7,2.5
1487737800,3.3,32.4,360.3,3.0
1487741400,15.4,49.4,,2.1
1487745000,,,616.1,1.5
1487748600,26.4,54.5,572.0,
1487752200,32.6,61.6,671.0,1.5
1487755800,23.7,50.3,531.8,1.3
1487759400,25.7,51.0,518.9,1.2
1487763000,36.9,64.2,594.4,1.4
1487766600,72.2,103.1,768.5,2.1
1487770200,84.5,114.4,1058.3,2.7
1487773800,79.5,112.1,1165.2,3.4
1487777400,4.1,20.0,306.1,1.7
1487781000,2.2,16.0,273.3,1.4
1487784600,2.5,14.6,260.0,1.5
1487788200,1.2,7.9,230.3,1.3
1487791800,1.0,6.2,226.0,
1487795400,0.7,5.8,217.0,1.1
1487799000,0.5,5.7,222.6,1.3
1487802600,0.2,8.2,242.1,1.2
1487806200,0.1,9.3,272.8,1.1
1487809800,0.1,10.6,263.7,1.3
1487813400,0.0,7.6,220.3,1.9
1487817000,0.0,6.4,202.7,1.6
1487820600,0.1,7.3,211.2,1.2
1487824200,0.2,7.1,211.9,0.7
1487827800,0.3,7.3,,0.4
1487831400,,,182.9,0.3
1487835000,0.3,2.7,176.8,
1487838600,0.2,3.4,175.9,0.4
1487842200,0.0,5.1,183.5,0.4
1487845800,0.1,5.3,177.2,0.3
1487849400,0.1,5.6,197.3,0.2
1487853000,1.1,11.2,232.4,0.2
1487856600,1.6,11.1,241.9,0.3
1487860200,1.5,8.5,226.8,0.4
1487863800,,,,0.6
1487867400,,,200.5,0.7
1487871000,1.4,5.8,191.3,0.9
1487874600,0.8,4.5,184.1,0.7
1487878200,0.8,6.1,185.8,0.7
1487881800,0.8,6.2,183.4,0.7
1487885400,0.5,5.3,181.0,0.6
1487889000,0.4,6.1,190.9,0.6
1487892600,0.5,10.8,230.2,0.3
1487896200,0.6,11.9,241.2,0.3
1487899800,5.9,32.5,420.6,0.3
1487903400,10.4,41.9,560.5,0.4
1487907000,11.5,40.4,485.1,0.4
1487910600,10.5,34.7,432.2,0.3
1487914200,11.5,36.0,,0.4
1487917800,,,454.1,0.4
1487921400,13.8,33.3,454.9,
1487925000,27.1,48.0,451.3,0.6
1487928600,28.5,48.7,435.8,0.6
1487932200,27.0,45.2,451.6,0.6
1487935800,20.8,42.9,416.8,0.5
1487939400,21.5,49.0,423.3,0.5
1487943000,21.1,48.1,416.6,0.7
1487946600,2.9,11.6,197.7,0.5
1487950200,1.3,5.2,167.4,0.4
1487953800,0.7,3.7,144.6,0.4
1487957400,1.0,4.2,135.5,0.3
1487961000,0.8,3.5,137.1,0.3
1487964600,0.5,2.3,130.7,0.2
1487968200,0.5,2.7,139.8,0.2
1487971800,0.5,4.4,149.7,0.5
1487975400,0.3,5.4,161.5,1.0
1487979000,0.3,8.4,198.4,0.4
1487982600,2.0,26.1,393.1,0.4
1487986200,2.8,35.4,559.2,0.6
1487989800,6.0,38.0,571.1,1.0
1487993400,0.5,19.7,266.7,2.8
1487997000,0.1,7.1,167.8,1.3
1488000600,0.2,7.4,,1.4
1488004200,,,132.6,1.6
1488007800,0.1,2.9,125.7,
1488011400,0.0,1.4,110.5,0.8
1488015000,0.0,1.6,100.6,0.2
1488022200,,,56.1,
1488025800,0.0,2.3,69.6,
1488029400,0.1,1.7,82.5,0.0
1488033000,0.3,2.0,94.9,0.0
1488036600,0.6,1.9,98.9,0.1
1488040200,0.7,2.1,100.9,0.1
1488043800,0.9,2.4,102.7,0.1
1488047400,0.9,2.1,102.9,0.3
1488051000,0.7,1.6,107.0,0.1
1488054600,0.6,1.3,104.7,0.1
1488058200,0.4,1.1,108.0,0.1
1488061800,0.4,1.5,113.7,0.0
1488065400,0.4,1.9,118.6,0.0
1488069000,0.3,1.4,117.2,0.0
1488072600,0.4,1.3,115.3,0.0
1488076200,0.3,1.5,120.9,0.1
1488079800,0.3,1.2,124.6,0.1
1488083400,0.2,1.0,124.0,0.0
1488087000,0.2,0.7,,0.0
1488090600,,,131.1,0.2
1488094200,0.4,1.5,118.6,
1488097800,0.6,2.1,122.8,0.0
1488101400,0.6,3.2,129.0,0.0
1488105000,0.7,3.9,138.0,0.0
1488108600,0.6,4.0,142.0,0.0
1488112200,0.6,4.2,144.9,0.0
1488115800,0.8,3.3,143.2,0.0
1488119400,1.0,3.6,153.8,0.0
1488123000,1.3,4.1,161.9,0.0
1488126600,1.1,3.7,163.7,0.1
1488130200,1.4,3.7,161.7,0.0
1488133800,1.5,3.7,163.7,0.0
1488137400,1.1,2.4,158.7,0.0
1488141000,0.8,2.0,156.7,0.2
1488144600,0.8,2.5,154.7,0.4
1488148200,0.7,3.8,162.6,0.1
1488151800,0.6,6.0,177.3,0.0
1488155400,0.7,7.2,186.7,0.0
1488159000,0.8,9.9,207.4,0.1
1488162600,0.7,10.6,205.3,0.4
1488166200,0.8,12.0,205.3,0.8
1488169800,0.8,12.4,203.8,0.8
1488173400,0.7,17.8,,0.6
1488177000,,,235.0,0.5
1488180600,1.0,24.7,233.5,
1488184200,1.1,16.9,211.5,0.4
1488187800,4.7,23.3,253.2,0.3
1488191400,21.1,48.0,378.4,0.7
1488195000,2.3,21.7,250.6,0.2
1488198600,9.0,38.6,319.4,0.4
1488202200,7.2,30.7,314.2,0.3
1488205800,,,272.3,0.4
1488209400,,,229.5,0.7
1488213000,,,200.0,0.8
1488216600,,,172.4,0.5
1488220200,,,171.7,0.3
1488223800,,,169.2,0.1
1488227400,,,174.9,0.0
1488231000,,,187.8,0.0
1488234600,,,206.2,0.0
1488238200,,,211.3,0.0
1488241800,,,248.6,0.0
1488245400,,,247.9,0.0
1488249000,,,263.8,0.1
1488252600,,,367.3,0.1
1488256200,,,623.5,0.3
1488259800,,,,0.2
1488263400,,,494.7,0.2
1488267000,,,446.0,
1488270600,,,414.1,0.2
1488274200,,,455.0,0.3
1488277800,,,419.5,0.5
1488281400,,,535.9,0.8
1488285000,,,599.2,1.0
1488288600,,,601.6,0.8
1488292200,,,758.9,1.1
1488295800,,,691.1,1.8
1488299400,,,325.2,3.0
1488303000,,,312.1,3.8
1488306600,,,243.3,2.6
1488310200,,,195.3,1.4
1488313800,,,172.2,0.9
1488317400,,,181.1,0.7
1488321000,,,184.5,0.5
1488324600,,,186.3,0.3
1488328200,,,171.4,0.3
1488331800,,,172.0,0.2
1488335400,,,163.4,0.2
1488339000,,,149.8,0.2
1488342600,,,156.4,0.1
1488346200,,,,0.1
1488349800,,,138.5,0.2
1488353400,,,139.0,
1488357000,,,136.2,0.2
1488360600,,,136.7,0.2
1488364200,,,132.3,0.1
1488367800,,,122.0,0.1
1488371400,,,128.9,0.1
1488375000,,,131.3,0.2
1488378600,,,150.1,0.2
1488382200,,,226.7,0.1
1488385800,,,191.8,0.1
1488389400,,,132.0,0.1
1488393000,,,117.0,0.2
1488396600,,,110.1,0.2
1488400200,,,106.7,0.3
1488403800,,,114.2,0.3
1488407400,,,111.1,0.3
1488411000,,,125.1,0.2
1488414600,,,133.4,0.2
1488418200,,,139.4,0.1
1488421800,,,143.4,0.1
1488425400,,,138.6,0.1
1488429000,,,135.6,0.1
1488432600,,,,0.0
1488436200,,,139.5,0.0
1488439800,,,139.6,
1488443400,,,136.2,0.1
1488447000,,,136.2,0.0
1488450600,,,138.0,0.0
1488454200,,,146.7,0.0
1488457800,,,155.9,0.0
1488461400,,,168.0,0.1
1488465000,,,161.7,0.1
1488468600,,,153.3,0.1
1488472200,,,149.9,0.1
1488475800,,,150.9,0.1
1488479400,,,149.3,0.1
1488483000,,,158.1,0.1
1488486600,,,160.6,0.1
1488490200,,,168.5,0.0
1488493800,,,169.9,0.1
1488497400,,,185.0,0.2
1488501000,,,162.6,0.1
1488504600,,,167.6,0.0
1488508200,,,170.5,0.0
1488511800,,,179.2,0.0
1488515400,,,183.7,0.0
1488519000,,,,0.0
1488522600,,,183.1,0.0
1488526200,,,170.7,
1488529800,,,161.6,0.3
1488533400,,,167.1,0.0
1488537000,,,168.4,0.1
1488540600,,,174.5,0.1
1488544200,,,181.7,0.1
1488547800,,,178.2,0.3
1488551400,,,175.5,0.6
1488555000,,,178.8,0.3
1488558600,,,158.4,0.3
1488562200,1.5,6.9,154.7,0.1
1488565800,2.0,7.2,154.5,0.1
1488569400,1.5,4.9,148.8,0.1
1488573000,1.2,4.3,148.1,0.1
1488576600,0.8,4.0,146.2,0.0
1488580200,0.7,4.5,146.3,0.0
1488583800,0.4,4.9,152.9,0.0
1488587400,0.3,5.9,151.3,0.0
1488591000,0.2,6.7,152.6,0.0
1488594600,0.2,8.8,161.9,0.0
1488598200,0.2,9.7,168.1,0.0
1488601800,1.1,17.8,210.1,0.2
1488605400,1.6,20.7,,0.1
1488609000,,,229.5,0.0
1488612600,1.3,14.1,199.1,
1488616200,1.1,11.8,185.1,0.1
1488619800,1.0,12.5,176.5,0.1
1488623400,1.8,19.2,195.6,0.1
1488627000,2.5,20.3,209.5,0.2
1488630600,3.0,17.4,238.0,0.1
1488634200,2.3,10.1,187.4,0.3
1488637800,1.7,6.4,175.0,0.2
1488641400,1.7,5.6,160.0,0.1
1488645000,1.4,4.3,156.7,0.2
1488648600,1.0,3.3,151.1,0.1
1488652200,0.8,2.7,145.7,0.0
1488655800,0.6,2.3,147.3,0.0
1488659400,0.5,2.0,142.8,0.0
1488663000,0.5,2.6,148.5,0.0
1488666600,0.3,3.2,150.1,0.0
1488670200,0.2,5.3,151.8,-0.1
1488673800,0.2,6.5,176.4,-0.1
1488677400,0.2,9.7,183.1,-0.1
1488681000,0.2,7.7,174.2,-0.1
1488684600,0.3,8.5,176.2,0.0
1488688200,0.2,7.0,162.7,0.0
1488691800,0.3,9.3,,0.0
1488695400,,,159.3,0.0
1488699000,0.8,8.9,166.3,
1488702600,0.9,9.9,173.6,1.5
1488706200,2.3,11.4,171.4,0.6
1488709800,1.1,10.0,174.0,0.2
1488713400,0.7,10.5,181.7,0.3
1488717000,1.3,11.7,188.8,0.5
1488720600,3.4,13.1,199.7,3.6
1488724200,3.8,12.8,214.4,4.5
1488727800,3.1,10.2,202.8,4.7
1488731400,2.8,8.9,191.5,2.7
1488735000,2.5,8.2,203.3,1.5
1488738600,2.0,7.1,225.6,1.2
1488742200,2.6,7.8,219.4,1.1
1488745800,3.9,9.1,238.2,1.1
1488749400,1.7,7.5,225.3,0.9
1488753000,3.3,11.4,217.4,0.7
1488756600,0.4,12.1,242.1,0.4
1488760200,0.7,23.0,294.8,0.3
1488763800,2.3,37.4,379.6,0.3
1488767400,4.6,39.8,393.7,0.3
1488771000,6.2,40.7,396.3,0.3
1488774600,3.7,35.1,366.8,0.3
1488778200,4.9,38.1,,0.4
1488781800,,,305.7,0.5
1488785400,3.6,32.3,321.2,
1488789000,3.8,34.3,339.9,0.5
1488792600,5.8,37.5,331.3,0.6
1488796200,6.4,38.2,356.4,0.8
1488799800,16.0,48.7,414.1,1.0
1488803400,32.1,65.1,501.3,1.4
1488807000,35.7,71.6,552.4,1.3
1488810600,2.9,21.6,276.0,0.2
1488814200,2.7,17.0,242.2,0.2
1488817800,2.9,17.0,236.5,0.5
1488821400,1.8,11.0,228.7,0.8
1488825000,0.9,8.1,216.7,0.7
1488828600,0.8,8.1,229.0,
1488832200,0.6,7.5,212.6,
1488835800,0.5,8.1,226.1,
1488839400,1.2,13.7,237.4,
1488843000,0.4,13.4,231.2,
1488846600,1.5,13.0,213.1,
1488850200,0.9,13.6,213.8,
1488853800,0.3,10.2,211.3,
1488857400,0.3,8.6,212.6,
1488861000,0.2,10.7,202.2,
1488864600,0.9,11.3,,
1488868200,,,181.8,
1488871800,0.2,8.2,178.9,
1488875400,0.1,8.0,172.4,
1488879000,0.3,6.5,174.0,
1488882600,0.3,7.9,176.2,
1488886200,1.0,11.1,210.0,
1488889800,1.1,11.7,212.4,
1488893400,2.0,11.9,209.4,
1488897000,1.7,10.0,202.9,
1488900600,0.6,6.4,192.7,
1488904200,0.7,5.3,183.0,
1488907800,0.4,4.1,179.9,
1488911400,0.5,4.6,176.5,
1488915000,0.5,5.9,183.8,0.0
1488918600,0.7,6.8,182.8,0.0
1488922200,0.5,5.0,177.8,0.0
1488925800,0.3,5.1,172.8,0.0
1488929400,0.2,6.3,176.4,0.0
1488933000,0.3,6.8,171.9,0.0
1488936600,0.5,8.3,161.3,0.0
1488940200,0.1,4.4,150.1,0.0
1488943800,0.0,1.8,120.2,0.0
1488947400,0.0,1.7,117.4,0.0
1488951000,0.1,4.8,,0.0
1488954600,,,150.8,0.0
1488958200,0.2,5.4,138.5,
1488961800,0.4,6.2,145.4,0.0
1488965400,0.3,8.1,144.7,0.0
1488969000,0.3,9.1,153.0,0.0
1488972600,0.6,9.8,167.1,0.0
1488976200,1.8,11.7,182.2,0.0
1488979800,2.9,11.6,192.0,0.2
1488983400,,,167.8,0.5
1488987000,,,156.8,1.3
1488990600,,,145.1,1.0
1488994200,1.3,4.1,133.3,0.5
1488997800,0.9,3.1,127.5,0.3
1489001400,0.9,3.6,127.9,0.4
1489005000,0.8,3.5,135.7,0.4
1489008600,0.6,3.2,138.5,0.4
1489012200,0.4,3.3,136.1,0.4
1489015800,0.2,4.0,136.0,0.6
1489019400,0.2,4.7,138.4,0.8
1489023000,0.1,4.9,135.8,0.3
1489026600,0.2,4.3,135.2,0.2
1489030200,0.2,4.9,139.3,0.3
1489033800,0.2,5.6,137.0,0.3
1489037400,0.1,5.7,,0.3
1489041000,,,131.0,1.1
1489044600,0.2,8.5,126.7,
1489048200,0.2,9.1,136.5,1.3
1489051800,0.2,8.9,133.7,0.6
1489055400,1.1,18.7,167.9,0.4
1489059000,0.8,15.5,172.3,0.5
1489062600,2.2,17.2,197.0,0.4
1489066200,2.4,11.3,173.4,0.3
1489069800,1.7,6.6,144.2,0.3
1489073400,1.4,5.3,138.3,0.4
1489077000,1.1,4.3,,0.1
1489080600,1.1,4.1,149.9,
1489084200,0.8,3.4,140.9,0.2
1489087800,0.8,4.0,144.5,0.3
1489091400,0.8,4.2,147.0,0.2
1489095000,0.3,3.4,146.2,0.2
1489098600,0.3,6.0,160.8,0.3
1489102200,0.2,6.3,160.5,0.2
1489105800,0.1,5.6,150.3,0.2
1489109400,0.1,5.6,158.2,0.2
1489113000,0.1,3.8,151.3,0.1
1489116600,0.0,3.7,145.5,0.0
1489120200,0.0,3.5,147.2,0.0
1489123800,0.2,12.3,,0.0
1489127400,,,189.1,0.0
1489131000,0.1,15.5,198.5,
1489134600,0.2,16.0,206.5,0.0
1489138200,0.3,9.8,173.8,0.0
1489141800,0.3,6.0,152.3,0.0
1489145400,0.4,7.3,166.1,0.0
1489149000,1.0,11.8,189.3,0.0
1489152600,1.8,9.2,172.8,0.0
1489156200,2.3,8.7,175.1,0.0
1489159800,1.8,6.0,175.3,0.0
1489163400,1.9,6.0,172.1,0.0
1489167000,1.1,4.0,170.3,0.0
1489170600,1.0,3.3,165.9,0.0
1489174200,1.5,5.2,165.5,0.0
1489177800,1.1,4.0,166.3,0.1
1489181400,0.6,3.1,159.6,0.1
1489185000,0.5,4.0,159.2,0.1
1489188600,0.2,4.1,163.4,0.1
1489192200,0.4,4.7,166.2,0.0
1489195800,0.3,4.3,162.7,0.0
1489199400,0.2,4.1,163.0,0.0
1489203000,0.2,4.1,163.1,0.0
1489206600,0.3,4.4,164.9,0.0
1489210200,0.3,4.1,,0.0
1489213800,,,160.0,0.0
1489217400,0.3,3.5,156.4,
1489221000,0.3,4.6,161.2,0.0
1489224600,0.2,3.9,159.2,0.0
1489228200,0.3,3.5,156.6,0.0
1489231800,0.4,3.9,157.8,0.0
1489235400,0.7,3.9,163.5,0.0
1489239000,1.2,4.6,169.0,0.6
1489242600,1.5,5.2,174.4,0.7
1489246200,1.3,3.9,165.0,1.0
1489249800,1.4,3.9,170.5,0.4
1489253400,1.5,4.0,172.5,0.8
1489257000,1.2,4.0,183.8,0.6
1489260600,1.1,3.8,191.0,0.3
1489264200,0.9,3.7,196.5,0.2
1489267800,0.7,3.0,166.0,0.4
1489271400,0.4,3.0,171.1,0.6
1489275000,0.3,4.8,182.8,0.1
1489278600,0.2,5.9,185.2,0.0
1489282200,0.3,7.3,195.2,0.1
1489285800,0.1,7.0,194.4,0.1
1489289400,0.1,6.3,193.9,0.0
1489293000,0.2,8.9,206.9,0.0
1489296600,1.2,16.1,,0.0
1489300200,,,295.8,0.0
1489303800,2.9,29.7,349.3,
1489307400,2.3,30.0,321.4,0.0
1489311000,2.1,25.6,278.7,0.0
1489314600,0.6,21.1,273.6,0.1
1489318200,3.2,32.6,350.2,0.1
1489321800,2.5,19.9,269.4,0.2
1489325400,1.5,10.8,237.9,0.3
1489329000,1.1,5.5,193.0,0.3
1489332600,1.0,4.2,181.1,0.2
1489336200,1.2,5.3,193.7,0.4
1489339800,0.8,3.8,181.5,0.5
1489343400,0.7,3.3,172.1,0.7
1489347000,0.6,2.9,162.8,0.9
1489350600,0.8,3.2,164.1,0.7
1489354200,0.6,3.2,165.6,0.7
1489357800,0.4,3.5,162.9,0.7
1489361400,0.2,4.1,163.5,0.4
1489365000,0.1,6.6,185.1,0.2
1489368600,0.1,12.1,231.5,0.0
1489372200,0.9,25.8,289.0,0.0
1489375800,1.3,28.0,351.4,0.0
1489379400,2.7,32.0,360.0,0.0
1489383000,0.7,13.1,,0.1
1489386600,,,195.1,0.2
1489390200,1.1,10.7,188.4,
1489393800,0.5,7.9,173.0,0.4
1489397400,0.4,7.2,172.5,0.1
1489401000,1.2,12.2,192.3,0.2
1489404600,3.9,18.2,220.7,0.8
1489408200,2.2,13.9,235.4,1.2
1489411800,3.5,12.8,212.7,1.5
1489415400,5.2,14.1,219.5,1.2
1489419000,4.4,11.9,206.8,0.9
1489422600,4.6,12.1,224.0,1.0
1489426200,7.3,13.8,237.9,1.3
1489429800,4.2,10.5,233.1,1.4
1489433400,5.9,11.5,255.1,1.3
1489437000,4.9,16.1,243.7,1.2
1489440600,1.7,11.2,221.4,0.6
1489444200,1.0,10.8,230.4,0.6
1489447800,0.5,11.0,228.4,0.5
1489451400,0.3,10.8,221.0,0.4
1489455000,0.2,11.0,217.1,0.4
1489458600,0.3,14.5,226.6,0.8
1489462200,0.3,17.2,243.7,0.8
1489465800,0.4,16.7,237.8,0.6
1489469400,0.3,17.0,,0.7
1489473000,,,230.0,0.7
1489476600,0.3,14.5,223.8,
1489480200,0.2,9.8,209.0,0.3
1489483800,0.3,9.4,207.4,0.1
1489487400,1.0,14.3,230.8,0.2
1489491000,0.9,11.9,228.8,0.2
1489494600,1.2,11.6,225.4,0.2
1489498200,1.6,11.4,224.6,0.2
1489501800,,,207.4,0.1
1489505400,,,205.7,0.1
1489509000,1.9,7.5,192.2,0.1
1489512600,2.3,8.3,185.1,0.1
1489516200,2.6,8.3,180.3,0.2
1489519800,1.8,6.7,170.5,0.2
1489523400,0.8,3.6,162.5,0.1
1489527000,0.5,3.2,159.8,0.0
1489530600,0.5,4.1,164.1,0.0
1489534200,0.4,3.8,158.7,0.0
1489537800,0.3,3.2,158.9,0.0
1489541400,0.3,2.3,153.5,0.0
1489545000,0.3,2.0,148.6,0.0
1489548600,0.3,2.7,152.6,0.0
1489552200,0.4,2.1,153.4,0.0
1489555800,0.4,2.6,,0.0
1489559400,,,168.3,0.2
1489563000,1.0,6.6,179.8,
1489566600,1.3,9.0,189.3,0.2
1489570200,1.8,11.6,197.0,0.1
1489573800,1.6,9.7,203.3,0.1
1489577400,2.1,11.9,225.3,0.2
1489581000,2.9,14.0,236.5,0.3
1489584600,3.5,12.7,219.2,0.5
1489588200,3.4,10.9,215.3,0.5
1489591800,3.4,10.2,223.4,0.5
1489595400,3.0,9.4,220.6,0.6
1489599000,3.0,8.2,200.8,0.9
1489602600,1.9,4.7,181.5,1.1
1489606200,1.6,4.1,180.6,0.7
1489609800,1.2,3.8,174.7,1.2
1489613400,1.4,5.0,181.0,1.5
1489617000,0.9,4.8,177.7,1.1
1489620600,0.5,5.5,187.8,0.8
1489624200,0.6,6.0,182.1,1.0
1489627800,0.6,7.3,186.4,0.4
1489631400,0.7,8.4,182.1,0.3
1489635000,0.8,10.6,187.4,0.5
1489638600,0.8,11.0,187.4,0.7
1489642200,0.9,9.7,,0.4
1489645800,,,191.9,0.5
1489649400,1.0,10.3,197.6,
1489653000,1.6,14.7,205.0,0.3
1489656600,2.2,19.7,215.1,0.2
1489660200,1.6,15.3,226.5,0.2
1489663800,2.0,15.8,227.4,0.3
1489667400,2.7,15.2,236.8,0.5
1489671000,2.8,12.1,,0.5
1489674600,1.9,6.3,188.1,0.9
1489678200,2.2,6.8,182.3,1.7
1489681800,2.3,7.1,184.6,2.1
1489685400,1.9,5.9,179.6,1.9
1489689000,1.8,5.7,178.1,1.4
1489692600,1.5,4.8,175.2,1.0
1489696200,1.2,3.9,175.2,0.6
1489699800,1.0,4.3,175.6,0.6
1489703400,0.6,4.4,170.0,0.6
1489707000,0.5,6.8,173.3,0.9
1489710600,0.3,8.5,177.0,0.6
1489714200,0.3,15.7,247.7,0.3
1489717800,1.6,37.2,401.6,0.2
1489721400,12.3,56.2,470.3,0.3
1489725000,13.7,53.5,507.0,0.3
1489728600,17.3,55.3,,0.3
1489732200,,,523.2,0.5
1489735800,48.2,86.4,592.8,
1489739400,63.1,104.0,691.3,1.2
1489743000,77.3,118.7,675.3,1.4
1489746600,94.3,134.9,774.6,1.7
1489750200,115.9,159.9,896.6,2.1
1489753800,145.2,192.5,1102.4,2.8
1489757400,122.9,173.6,1002.1,2.9
1489761000,34.3,69.4,496.7,1.4
1489764600,5.3,17.6,233.2,0.6
1489768200,2.6,9.7,195.6,0.9
1489771800,2.4,10.9,193.9,1.2
1489775400,2.0,11.4,191.1,1.1
1489779000,1.3,11.3,192.0,1.4
1489782600,3.4,14.0,193.8,1.0
1489786200,2.1,18.6,244.4,0.3
1489789800,6.0,26.4,342.2,0.1
1489793400,6.0,25.8,368.3,0.0
1489797000,0.7,22.1,327.9,0.0
1489800600,1.4,24.8,304.7,0.0
1489804200,0.9,24.1,306.4,0.0
1489807800,0.6,23.6,292.8,0.0
1489811400,0.5,22.0,275.5,0.0
1489815000,0.2,22.0,,0.0
1489818600,,,306.5,0.0
1489822200,0.7,24.7,289.8,
1489825800,1.5,32.3,319.3,0.0
1489829400,7.4,41.6,352.4,0.1
1489833000,10.6,42.0,337.9,0.2
1489836600,18.0,50.2,372.5,0.3
1489840200,22.1,52.2,402.8,0.4
1489843800,10.2,32.8,340.6,0.2
1489847400,7.8,24.7,295.1,0.1
1489851000,4.5,16.9,261.4,0.1
1489854600,2.5,14.4,266.5,0.1
1489858200,2.6,14.8,260.6,0.0
1489861800,2.4,10.3,216.4,0.1
1489865400,1.5,7.8,195.9,0.1
1489869000,0.9,4.4,182.0,0.1
1489872600,0.6,4.1,189.3,0.1
1489876200,0.5,5.7,215.0,0.0
1489879800,0.6,8.1,227.4,0.1
1489883400,0.4,8.4,232.9,0.2
1489887000,0.5,8.8,240.4,0.1
1489890600,0.7,10.5,245.2,0.0
1489894200,0.4,7.9,231.4,0.0
1489897800,0.4,5.6,212.9,0.0
1489901400,0.2,4.6,,0.0
1489905000,,,196.8,0.0
1489908600,0.2,2.9,179.0,
1489912200,0.1,3.2,179.5,0.0
1489915800,0.1,3.4,181.9,0.0
1489919400,0.1,3.7,173.8,0.0
1489923000,0.1,3.4,172.8,0.0
1489926600,0.3,4.6,184.2,0.0
1489930200,0.3,3.6,189.1,0.0
1489933800,0.7,4.5,204.0,0.0
1489937400,0.6,4.2,204.1,0.0
1489941000,0.5,4.1,203.8,0.0
1489944600,0.5,4.4,207.1,0.0
1489948200,0.6,5.1,217.3,0.0
1489951800,0.7,5.0,201.9,0.0
1489955400,0.5,4.5,195.0,0.1
1489959000,0.4,5.1,192.9,0.1
1489962600,0.4,6.0,198.8,0.0
1489966200,0.2,9.0,220.7,0.0
1489969800,0.1,10.1,229.5,0.0
1489973400,0.1,8.7,219.0,0.0
1489977000,0.3,12.8,236.4,0.0
1489980600,0.4,14.0,258.6,0.1
1489984200,0.5,14.4,253.1,0.1
1489987800,0.1,17.0,,0.1
1489991400,,,309.4,0.1
1489995000,1.8,25.5,309.2,
1489998600,0.7,16.1,258.9,0.1
1490002200,0.3,16.2,262.0,0.1
1490005800,0.4,18.0,263.3,0.1
1490009400,5.1,34.3,355.1,0.2
1490013000,5.3,26.6,306.7,0.4
1490016600,4.9,19.2,275.0,
1490020200,3.9,13.9,252.9,0.7
1490023800,2.3,9.0,219.5,0.9
1490027400,1.6,7.9,215.1,0.8
1490031000,1.9,8.4,216.7,0.8
1490034600,1.9,8.5,219.9,0.9
1490038200,1.3,6.9,208.7,0.9
1490041800,1.3,6.6,204.4,0.7
1490045400,0.4,7.4,203.2,0.7
1490049000,0.2,10.0,222.9,0.7
1490052600,0.4,10.6,224.1,0.6
