EpochTime,3.feed_3506.PM2_5,3.feed_3506.OZONE
1493609400,12.0,17.0
1493613000,12.0,28.0
1493616600,14.0,29.0
1493620200,8.0,29.0
1493623800,3.0,29.0
1493627400,8.0,30.0
1493631000,6.0,28.0
1493634600,4.0,23.0
1493638200,7.0,20.0
1493641800,7.0,17.0
1493645400,4.0,
1493649000,,17.0
1493652600,,22.0
1493656200,,17.0
1493659800,,31.0
1493663400,,37.0
1493667000,,24.0
1493670600,,29.0
1493674200,,28.0
1493677800,,26.0
1493681400,,27.0
1493685000,,34.0
1493688600,,46.0
1493692200,,46.0
1493695800,,47.0
1493699400,,46.0
1493703000,,44.0
1493706600,,44.0
1493710200,,43.0
1493713800,,41.0
1493717400,,35.0
1493721000,,34.0
1493724600,,33.0
1493728200,,34.0
1493731800,,35.0
1493735400,,42.0
1493739000,,42.0
1493742600,,45.0
1493746200,,48.0
1493749800,,51.0
1493753400,,54.0
1493757000,,54.0
1493760600,,53.0
1493764200,,51.0
1493767800,,51.0
1493771400,,47.0
1493775000,,46.0
1493778600,,47.0
1493782200,,47.0
1493785800,,47.0
1493789400,,42.0
1493793000,,40.0
1493796600,,40.0
1493800200,,37.0
1493803800,,35.0
1493807400,,32.0
1493811000,,30.0
1493814600,,30.0
1493818200,,31.0
1493821800,,33.0
1493825400,,32.0
1493829000,,32.0
1493832600,,38.0
1493836200,,44.0
1493839800,,48.0
1493843400,,48.0
1493847000,,49.0
1493850600,,48.0
1493854200,,48.0
1493857800,,41.0
1493861400,,31.0
1493865000,,21.0
1493868600,,14.0
1493872200,,15.0
1493875800,,12.0
1493879400,,18.0
1493883000,,25.0
1493886600,,24.0
1493890200,,26.0
1493893800,,24.0
1493897400,,22.0
1493901000,,27.0
1493904600,,31.0
1493911800,,35.0
1493915400,,38.0
1493919000,,40.0
1493922600,,41.0
1493926200,,41.0
1493929800,,41.0
1493933400,,42.0
1493937000,,47.0
1493940600,,47.0
1493944200,,43.0
1493947800,,39.0
1493951400,,35.0
1493955000,,34.0
1493958600,,34.0
1493962200,,31.0
1493965800,,30.0
1493969400,,30.0
1493973000,,28.0
1493976600,,28.0
1493980200,,26.0
1493983800,,24.0
1493987400,,23.0
1493991000,,25.0
1493994600,,26.0
1493998200,0.0,28.0
1494001800,0.0,36.0
1494005400,1.0,42.0
1494009000,7.0,47.0
1494012600,5.0,48.0
1494016200,4.0,48.0
1494019800,3.0,43.0
1494023400,0.0,36.0
1494027000,1.0,31.0
1494030600,2.0,25.0
1494034200,1.0,23.0
1494037800,2.0,27.0
1494041400,1.0,28.0
1494045000,2.0,29.0
1494048600,1.0,29.0
1494052200,0.0,29.0
1494055800,4.0,31.0
1494059400,7.0,32.0
1494063000,4.0,31.0
1494066600,1.0,33.0
1494070200,3.0,32.0
1494073800,2.0,31.0
1494077400,1.0,32.0
1494081000,1.0,30.0
1494084600,4.0,32.0
1494088200,3.0,31.0
1494091800,3.0,30.0
1494095400,5.0,29.0
1494099000,6.0,30.0
1494102600,6.0,33.0
1494106200,5.0,33.0
1494109800,5.0,34.0
1494113400,4.0,35.0
1494117000,5.0,34.0
1494120600,4.0,33.0
1494124200,4.0,34.0
1494127800,3.0,33.0
1494131400,5.0,33.0
1494135000,4.0,35.0
1494138600,0.0,36.0
1494142200,0.0,33.0
1494145800,2.0,32.0
1494149400,4.0,30.0
1494153000,8.0,25.0
1494156600,6.0,23.0
1494160200,3.0,26.0
1494163800,3.0,30.0
1494167400,6.0,33.0
1494171000,3.0,37.0
1494174600,-1.0,40.0
1494178200,2.0,43.0
1494181800,9.0,45.0
1494185400,5.0,44.0
1494189000,0.0,44.0
1494192600,0.0,44.0
1494196200,,46.0
1494199800,2.0,48.0
1494203400,7.0,47.0
1494207000,8.0,45.0
1494210600,8.0,38.0
1494214200,6.0,35.0
1494217800,3.0,25.0
1494221400,7.0,14.0
1494225000,4.0,13.0
1494228600,4.0,11.0
1494232200,5.0,13.0
1494235800,3.0,10.0
1494239400,5.0,9.0
1494243000,3.0,21.0
1494246600,0.0,28.0
1494250200,0.0,33.0
1494253800,0.0,35.0
1494257400,5.0,40.0
1494261000,6.0,45.0
1494264600,5.0,46.0
1494268200,3.0,47.0
1494271800,11.0,47.0
1494275400,28.0,51.0
1494279000,4.0,54.0
1494282600,15.0,54.0
1494286200,14.0,53.0
1494289800,7.0,53.0
1494293400,6.0,49.0
1494297000,4.0,44.0
1494300600,3.0,41.0
1494304200,3.0,28.0
1494307800,2.0,18.0
1494311400,2.0,11.0
1494315000,7.0,6.0
1494318600,4.0,3.0
1494322200,8.0,1.0
1494325800,7.0,1.0
1494329400,12.0,2.0
1494333000,,6.0
1494336600,1.0,20.0
1494340200,5.0,38.0
1494343800,5.0,48.0
1494347400,4.0,54.0
1494351000,4.0,56.0
1494354600,8.0,59.0
1494358200,7.0,62.0
1494361800,4.0,64.0
1494365400,7.0,65.0
1494369000,8.0,65.0
1494372600,6.0,63.0
1494376200,3.0,54.0
1494379800,8.0,36.0
1494383400,14.0,25.0
1494387000,11.0,24.0
1494390600,9.0,19.0
