EpochTime,3.feed_3.SO2_PPM,3.feed_3.SONICWD_DEG,3.feed_3.SONICWS_MPH,3.feed_3.SIGTHETA_DEG
1508891400,0.0,194.0,3.6,35.3
1508895000,0.0,193.0,3.8,34.7
1508898600,0.0,194.0,4.0,30.6
1508902200,0.0,195.0,4.1,36.4
1508905800,0.0,202.0,4.3,36.0
1508909400,0.001,196.0,3.5,49.6
1508913000,0.0,183.0,2.5,38.9
1508916600,0.0,203.0,2.5,44.0
1508920200,0.0,203.0,3.1,37.4
1508923800,0.0,198.0,3.9,32.6
1508927400,0.0,192.0,3.8,36.4
1508931000,0.001,196.0,3.4,37.5
1508934600,0.0,190.0,3.4,36.4
1508938200,0.0,183.0,3.5,35.5
1508941800,0.0,213.0,3.8,41.0
1508945400,0.0,209.0,4.3,40.3
1508949000,0.0,235.0,4.2,47.3
1508952600,0.0,217.0,3.8,44.7
1508956200,0.0,214.0,3.6,44.2
1508959800,0.0,230.0,3.7,42.9
1508963400,0.0,254.0,3.6,34.9
1508967000,0.0,218.0,3.0,44.1
1508970600,0.0,276.0,2.1,39.1
1508974200,0.0,275.0,1.3,63.3
1508977800,0.0,242.0,1.9,41.1
1508981400,0.0,261.0,2.0,51.2
1508985000,0.0,282.0,2.0,39.8
1508988600,0.0,316.0,1.8,26.6
1508992200,0.0,294.0,1.6,42.2
1508995800,0.0,319.0,1.0,61.8
1508999400,0.0,135.0,0.9,60.2
1509003000,0.0,291.0,1.2,36.5
1509006600,0.0,290.0,3.1,23.3
1509010200,0.0,274.0,2.4,30.3
1509013800,0.0,279.0,2.2,28.1
1509017400,0.0,253.0,2.3,39.6
1509021000,0.0,245.0,2.0,49.2
1509024600,0.0,270.0,2.3,47.7
1509028200,0.0,280.0,1.9,59.9
1509031800,0.0,289.0,2.6,45.3
1509035400,0.0,303.0,4.5,24.5
1509039000,0.0,282.0,3.9,32.2
1509042600,0.0,283.0,3.9,32.2
1509046200,0.0,264.0,4.1,36.1
1509049800,0.0,294.0,2.5,47.1
1509053400,0.0,278.0,2.3,43.9
1509057000,0.0,262.0,2.3,40.0
1509060600,0.0,61.0,1.3,42.4
1509064200,0.0,71.0,1.0,43.1
1509067800,0.0,117.0,1.2,51.5
1509071400,0.0,147.0,2.2,22.2
1509075000,0.0,132.0,3.2,18.3
1509078600,0.0,143.0,2.5,26.2
1509082200,0.0,163.0,1.9,24.7
1509085800,0.0,153.0,1.7,27.7
1509089400,0.0,174.0,0.8,77.1
1509093000,0.0,150.0,0.6,76.7
1509096600,0.0,156.0,0.9,47.4
1509100200,0.0,152.0,2.0,28.7
1509103800,0.0,166.0,1.8,35.1
1509107400,0.0,139.0,3.7,19.7
1509111000,0.0,134.0,4.5,19.7
1509114600,0.012,149.0,4.2,26.8
1509118200,0.005,175.0,5.2,35.5
1509121800,0.002,180.0,5.7,33.5
1509125400,0.002,182.0,5.8,34.8
1509129000,0.002,186.0,6.4,34.4
1509132600,0.002,182.0,6.6,32.1
1509136200,0.003,182.0,5.5,31.8
1509139800,0.007,174.0,5.7,25.5
1509143400,0.004,147.0,2.8,31.5
1509147000,0.003,113.0,2.0,40.5
1509150600,0.002,131.0,3.0,31.2
1509154200,0.001,114.0,2.9,30.4
1509157800,0.001,127.0,2.2,32.0
1509161400,0.001,132.0,3.7,23.9
1509165000,0.001,140.0,3.8,19.0
1509168600,0.002,136.0,3.8,19.7
1509172200,0.001,137.0,4.2,21.5
1509175800,0.007,137.0,3.1,23.7
1509179400,0.002,126.0,2.2,27.4
1509183000,0.002,146.0,2.3,47.4
1509186600,0.001,157.0,1.2,70.7
1509190200,0.001,145.0,1.9,26.7
1509193800,0.001,132.0,2.9,21.2
1509197400,0.001,155.0,3.1,29.9
1509201000,0.0,169.0,2.3,51.1
1509204600,0.0,146.0,1.9,30.1
1509208200,0.0,287.0,2.4,33.2
1509211800,0.0,299.0,5.4,18.8
1509215400,0.0,307.0,7.5,18.4
1509219000,0.0,317.0,4.1,25.0
1509222600,0.0,308.0,3.5,18.8
1509226200,0.0,293.0,3.3,23.2
1509229800,0.0,309.0,3.1,23.0
1509233400,0.0,300.0,2.5,22.7
1509237000,0.0,292.0,3.6,21.8
1509240600,0.0,320.0,2.7,32.9
1509244200,0.0,316.0,3.2,25.1
1509247800,0.0,308.0,3.7,19.2
1509251400,0.0,315.0,3.4,26.6
1509255000,0.0,316.0,2.5,29.4
1509258600,0.0,312.0,2.4,23.8
1509262200,0.0,320.0,2.5,30.6
1509265800,0.0,320.0,2.3,31.5
1509269400,0.0,313.0,2.6,34.2
1509273000,0.0,311.0,3.5,27.2
1509276600,0.0,310.0,4.1,22.9
1509280200,0.0,310.0,4.6,20.3
1509283800,0.0,310.0,4.6,19.4
1509287400,0.0,304.0,3.8,19.2
1509291000,0.0,303.0,3.0,20.7
1509294600,0.0,309.0,4.6,21.1
1509298200,0.0,309.0,4.0,19.8
1509301800,0.0,307.0,4.4,18.5
1509305400,0.0,308.0,4.0,19.9
1509309000,0.0,311.0,4.1,20.0
1509312600,0.001,310.0,4.9,18.7
1509316200,0.001,310.0,3.9,20.1
1509319800,0.0,313.0,5.5,20.9
1509323400,0.0,313.0,5.7,19.8
1509327000,0.0,313.0,4.9,19.1
1509330600,0.0,312.0,5.7,20.2
1509334200,0.001,312.0,7.3,20.6
1509337800,0.001,311.0,6.9,21.6
1509341400,0.001,297.0,7.2,19.4
1509345000,0.001,292.0,8.5,21.9
1509348600,0.0,292.0,8.6,23.1
1509352200,0.0,293.0,9.7,21.9
1509355800,0.001,285.0,8.8,22.7
1509359400,0.0,287.0,8.0,25.1
1509363000,0.0,285.0,8.1,24.4
1509366600,0.0,274.0,5.9,31.0
1509370200,0.0,270.0,5.4,31.7
1509373800,0.0,268.0,7.1,33.5
1509377400,0.0,246.0,7.1,41.7
1509381000,0.001,239.0,6.3,46.5
1509384600,0.001,233.0,6.0,42.8
1509388200,0.001,222.0,6.2,45.4
1509391800,0.001,228.0,6.7,46.4
1509395400,0.001,229.0,4.8,46.9
1509399000,0.001,213.0,4.9,41.6
1509402600,0.001,230.0,4.0,44.1
1509406200,0.001,267.0,4.9,40.8
1509409800,0.0,272.0,6.9,32.1
1509413400,0.0,266.0,4.9,37.9
1509417000,0.0,268.0,5.2,36.2
1509420600,0.0,270.0,4.0,38.0
1509424200,0.0,262.0,3.4,41.5
1509427800,0.0,249.0,3.0,47.7
1509431400,0.0,236.0,2.5,58.0
1509435000,0.0,211.0,2.3,60.0
1509438600,0.0,184.0,2.8,34.6
1509442200,0.0,181.0,4.1,31.3
1509445800,0.0,186.0,4.3,29.2
1509449400,0.0,203.0,3.6,35.9
1509453000,0.0,249.0,4.0,45.6
1509456600,0.0,258.0,5.0,46.7
1509460200,0.0,260.0,6.9,40.7
1509463800,0.0,273.0,7.6,30.9
1509467400,0.0,282.0,7.5,29.4
1509471000,0.0,284.0,7.9,29.6
1509474600,0.0,291.0,7.2,27.5
1509478200,0.0,290.0,6.8,24.9
1509481800,0.0,289.0,5.8,27.5
1509485400,0.0,298.0,4.4,21.6
1509489000,0.0,351.0,2.4,33.9
1509492600,0.0,345.0,1.6,35.9
1509496200,0.0,339.0,1.9,40.1
1509499800,0.0,340.0,1.1,65.5
1509503400,0.0,73.0,0.8,51.9
1509507000,0.0,73.0,0.7,71.2
1509510600,0.0,13.0,1.0,59.4
1509514200,0.0,332.0,1.1,55.4
1509517800,0.0,309.0,1.2,33.2
1509521400,0.0,244.0,1.4,63.1
1509525000,0.0,290.0,1.1,55.5
1509528600,0.0,309.0,1.9,28.2
1509532200,0.0,307.0,1.5,64.7
1509535800,0.0,186.0,1.6,62.5
1509539400,0.0,256.0,1.1,76.1
1509543000,0.0,293.0,1.3,59.3
1509546600,0.0,107.0,1.9,69.0
1509550200,0.0,353.0,1.9,51.5
1509553800,0.0,90.0,1.8,67.1
1509557400,0.0,27.0,1.9,68.4
1509561000,0.0,138.0,1.4,80.1
1509564600,0.0,313.0,1.8,48.3
1509568200,0.0,327.0,1.4,57.2
1509571800,0.0,67.0,0.9,69.4
1509575400,0.0,12.0,1.2,61.3
1509579000,0.0,16.0,1.4,70.3
1509582600,0.0,303.0,1.3,62.4
1509586200,0.0,316.0,1.3,62.2
1509589800,0.0,309.0,0.8,58.4
1509593400,0.0,292.0,0.9,78.0
1509597000,0.001,137.0,0.9,68.1
1509600600,0.0,262.0,0.7,73.0
1509604200,0.0,138.0,0.9,49.5
1509607800,0.0,142.0,2.3,53.9
1509611400,0.001,46.0,1.5,67.8
1509615000,0.0,141.0,3.7,19.4
1509618600,0.0,132.0,2.4,29.4
1509622200,0.002,137.0,3.2,19.2
1509625800,0.001,132.0,3.2,22.6
1509629400,0.002,137.0,3.6,21.3
1509633000,0.003,165.0,3.2,27.9
1509636600,0.0,191.0,3.8,33.2
1509640200,,144.0,4.0,23.9
1509643800,0.0,149.0,5.5,24.7
1509647400,0.001,178.0,6.0,31.2
1509651000,0.002,175.0,6.1,30.3
1509654600,0.002,171.0,4.4,28.7
1509658200,0.002,167.0,3.2,26.5
1509661800,0.001,142.0,2.8,24.9
1509665400,0.007,138.0,2.7,23.4
1509669000,0.003,134.0,2.7,21.6
1509672600,0.002,141.0,2.6,20.6
1509676200,0.002,142.0,2.6,18.8
1509679800,0.001,133.0,3.1,22.8
1509683400,0.004,136.0,4.1,19.1
1509687000,0.013,146.0,4.8,17.7
1509690600,0.01,144.0,4.5,20.1
1509694200,0.007,148.0,4.4,20.9
1509697800,0.004,136.0,2.6,31.6
1509701400,0.008,135.0,3.2,25.1
1509705000,0.006,144.0,3.0,26.5
1509708600,0.003,157.0,1.7,46.6
1509712200,0.001,220.0,2.3,60.6
1509715800,0.0,289.0,2.7,33.7
1509719400,0.0,323.0,3.6,27.7
1509723000,0.0,312.0,7.0,22.1
1509726600,0.0,315.0,6.6,24.8
1509730200,0.0,320.0,5.4,33.7
1509733800,0.0,326.0,5.3,33.1
1509737400,0.0,330.0,4.0,37.5
1509741000,0.0,331.0,3.6,39.7
1509744600,0.0,330.0,2.3,41.8
1509748200,0.0,58.0,1.6,23.9
1509751800,0.0,7.0,1.5,33.2
1509755400,0.0,310.0,1.8,27.5
1509759000,0.0,316.0,2.2,36.4
1509762600,0.0,311.0,3.2,32.7
1509766200,0.0,353.0,3.1,55.6
1509769800,0.0,217.0,1.4,78.2
1509773400,0.0,93.0,0.9,74.9
1509777000,0.0,57.0,1.2,31.0
1509780600,0.0,63.0,1.4,43.5
1509784200,0.0,17.0,1.3,43.3
1509787800,0.0,297.0,1.9,46.9
1509791400,0.0,244.0,1.5,59.2
1509795000,0.0,328.0,0.9,80.9
1509798600,0.0,332.0,1.8,84.6
1509802200,0.0,69.0,3.6,50.4
1509805800,0.0,128.0,4.0,43.6
1509809400,0.0,124.0,2.5,53.9
1509813000,0.002,121.0,2.5,52.5
1509816600,0.004,139.0,3.2,42.2
1509820200,0.001,128.0,4.1,33.9
1509823800,0.001,135.0,4.1,28.9
1509827400,0.001,131.0,4.0,31.3
1509831000,0.0,128.0,4.8,27.5
1509834600,0.001,123.0,4.1,29.2
1509838200,0.0,114.0,4.1,30.3
1509841800,0.0,109.0,4.8,29.7
1509845400,0.0,94.0,4.0,30.5
1509849000,0.0,87.0,3.4,35.2
1509852600,0.0,101.0,4.4,30.4
1509856200,0.0,107.0,3.8,32.1
1509859800,0.0,107.0,3.4,30.1
1509863400,0.0,106.0,3.6,31.7
1509867000,0.0,113.0,3.2,32.0
1509870600,0.0,117.0,3.5,30.9
1509874200,0.0,109.0,3.3,31.1
1509877800,0.0,97.0,3.6,31.3
1509881400,0.0,133.0,3.6,30.9
1509885000,0.0,132.0,3.3,24.7
1509888600,0.0,135.0,4.2,23.3
1509892200,0.0,140.0,5.1,19.0
1509895800,0.0,146.0,4.1,47.3
1509899400,0.0,100.0,2.6,59.9
1509903000,0.0,147.0,2.6,21.6
1509906600,0.0,151.0,2.6,26.5
1509910200,0.0,145.0,2.6,24.5
1509913800,0.001,133.0,1.7,49.7
1509917400,0.001,99.0,1.5,34.0
1509921000,0.001,135.0,2.7,24.7
1509924600,0.003,145.0,3.4,23.5
1509928200,0.009,150.0,3.9,21.2
1509931800,0.008,151.0,4.4,24.2
1509935400,0.003,83.0,2.3,43.6
1509939000,0.001,8.0,2.8,66.2
1509942600,0.0,285.0,3.4,37.9
1509946200,0.0,156.0,3.0,34.8
1509949800,0.0,158.0,5.2,22.1
1509953400,0.0,152.0,4.7,24.6
1509957000,0.0,161.0,4.9,32.8
1509960600,0.0,174.0,6.3,32.5
1509964200,0.0,163.0,6.8,28.0
1509967800,0.0,163.0,4.9,24.9
1509971400,0.0,180.0,5.3,25.7
1509975000,0.0,237.0,5.6,37.6
1509978600,0.0,322.0,5.7,36.2
1509982200,0.0,309.0,4.5,21.6
1509985800,0.0,310.0,5.3,21.6
1509989400,0.0,323.0,5.9,29.0
1509993000,0.0,324.0,5.4,33.5
1509996600,0.0,324.0,4.8,33.4
1510000200,0.0,345.0,3.3,41.1
1510003800,0.0,321.0,3.4,36.3
1510007400,0.0,333.0,2.0,37.3
1510011000,0.0,15.0,1.5,38.0
1510014600,0.0,340.0,2.3,36.7
1510018200,0.0,354.0,2.5,41.5
1510021800,0.0,336.0,1.8,55.4
1510025400,0.0,306.0,1.4,56.7
1510029000,0.0,41.0,1.6,26.9
1510032600,0.0,340.0,1.3,38.8
1510036200,0.0,345.0,1.6,55.3
1510039800,0.0,352.0,1.4,41.6
1510043400,0.0,322.0,1.1,64.5
1510047000,0.0,299.0,1.4,61.3
1510050600,0.0,326.0,1.9,50.8
1510054200,0.0,304.0,2.1,82.7
1510057800,0.0,299.0,2.4,57.5
1510061400,0.0,238.0,1.9,67.1
1510065000,0.0,216.0,1.6,65.8
1510068600,0.0,293.0,2.1,73.2
1510072200,0.0,346.0,2.1,81.7
1510075800,0.0,292.0,1.9,80.2
1510079400,0.0,337.0,2.1,47.1
1510083000,0.0,346.0,2.8,56.2
1510086600,0.0,332.0,2.1,57.7
1510090200,0.0,340.0,2.5,54.3
1510093800,0.0,342.0,2.6,52.6
1510097400,0.0,332.0,2.6,44.5
1510101000,0.0,319.0,1.7,52.1
1510104600,0.0,310.0,1.9,57.1
1510108200,0.0,295.0,1.3,49.4
1510111800,0.0,300.0,1.4,54.0
1510115400,0.0,326.0,1.3,53.4
1510119000,0.0,317.0,1.6,56.4
1510122600,0.0,357.0,1.4,68.1
1510126200,0.0,314.0,1.3,74.3
1510129800,0.0,301.0,1.4,36.1
1510133400,0.0,358.0,1.0,52.2
1510137000,0.0,0.0,0.8,64.6
1510140600,0.0,314.0,0.9,59.6
1510144200,0.0,309.0,1.6,39.9
1510147800,0.0,300.0,1.6,58.6
1510151400,0.0,351.0,3.2,61.6
1510155000,0.0,17.0,2.2,87.4
1510158600,0.0,120.0,2.6,74.5
1510162200,0.0,112.0,3.1,67.9
1510165800,0.0,311.0,3.1,63.9
1510169400,0.0,20.0,3.0,76.6
1510173000,0.0,34.0,2.3,71.8
1510176600,0.002,6.0,2.1,42.0
1510180200,0.001,63.0,1.6,25.5
1510183800,0.001,71.0,1.7,21.4
1510187400,0.0,68.0,0.8,31.2
1510191000,0.0,57.0,0.7,31.9
1510194600,0.0,80.0,0.8,47.0
1510198200,0.0,16.0,0.6,57.6
1510201800,0.0,338.0,0.8,63.6
1510205400,0.0,338.0,0.9,51.4
1510209000,0.001,350.0,0.8,47.6
1510212600,0.001,299.0,0.8,47.9
1510216200,0.001,346.0,1.1,50.1
1510219800,0.001,34.0,0.9,40.7
1510223400,0.0,45.0,0.6,59.9
1510227000,0.001,38.0,1.0,45.3
1510230600,0.001,41.0,1.1,36.9
1510234200,0.001,148.0,2.0,47.5
1510237800,0.003,305.0,1.6,45.7
1510241400,0.016,186.0,1.8,59.9
1510245000,0.004,293.0,3.5,37.1
1510248600,0.003,268.0,4.5,38.0
1510252200,0.002,266.0,4.6,40.2
1510255800,0.001,260.0,4.4,36.9
1510259400,0.001,234.0,4.7,43.7
1510263000,0.001,259.0,3.9,33.3
1510266600,0.001,273.0,3.0,31.8
1510270200,0.001,266.0,2.3,41.6
1510273800,0.002,215.0,2.5,51.8
1510277400,0.001,270.0,2.9,37.5
1510281000,0.001,260.0,4.5,38.2
1510284600,0.001,277.0,5.5,31.8
1510288200,0.001,310.0,10.0,18.8
1510291800,0.0,309.0,9.8,19.5
1510295400,0.0,315.0,8.2,23.6
1510299000,0.0,313.0,8.4,21.3
1510302600,0.0,311.0,7.2,19.8
1510306200,0.0,333.0,6.0,34.9
1510309800,0.0,327.0,6.6,31.7
1510313400,0.0,321.0,7.5,28.5
1510317000,0.0,329.0,6.4,31.3
1510320600,0.0,316.0,6.9,27.2
1510324200,0.0,328.0,6.4,33.1
1510327800,0.0,314.0,7.5,23.5
1510331400,0.0,320.0,6.9,31.2
1510335000,0.0,319.0,6.5,27.7
1510338600,0.0,319.0,6.1,27.5
1510342200,0.0,318.0,6.0,27.2
1510345800,0.0,320.0,5.9,27.9
1510349400,0.0,319.0,5.6,29.1
1510353000,0.0,321.0,4.6,24.0
1510356600,0.0,317.0,4.4,21.3
1510360200,0.0,323.0,3.4,26.6
1510363800,0.0,333.0,2.2,32.8
1510367400,0.0,331.0,2.4,38.8
1510371000,0.0,313.0,1.4,87.6
1510374600,0.0,258.0,1.2,86.4
1510378200,0.0,89.0,1.6,90.5
1510381800,0.0,295.0,1.5,71.3
1510385400,0.0,298.0,1.4,72.2
1510389000,0.0,194.0,1.6,60.9
1510392600,0.0,42.0,1.0,55.5
1510396200,0.0,163.0,1.7,55.8
1510399800,0.0,301.0,1.2,62.7
1510403400,0.0,295.0,1.6,67.9
1510407000,0.0,109.0,2.4,67.5
1510410600,0.0,119.0,3.8,47.5
1510414200,0.0,127.0,3.9,53.4
1510417800,0.0,103.0,3.6,52.9
1510421400,0.0,94.0,4.0,55.0
1510425000,0.0,132.0,3.5,54.3
1510428600,0.0,86.0,3.3,48.4
1510432200,0.0,82.0,2.7,41.2
1510435800,0.0,73.0,2.3,34.3
1510439400,0.0,59.0,2.3,18.0
1510443000,0.0,63.0,3.0,15.9
1510446600,0.0,67.0,1.5,43.8
1510450200,0.0,333.0,1.2,68.9
1510453800,0.0,293.0,0.8,68.3
1510457400,0.0,326.0,0.8,83.3
1510461000,0.0,9.0,0.8,67.9
1510464600,0.0,38.0,0.5,66.5
1510468200,0.0,280.0,0.8,62.0
1510471800,0.001,314.0,1.2,28.1
1510475400,0.001,306.0,1.1,54.5
1510479000,0.0,61.0,1.1,30.3
1510482600,0.0,66.0,0.7,63.4
1510486200,0.001,56.0,0.9,52.2
1510489800,0.002,354.0,1.0,36.3
1510493400,0.002,293.0,1.3,32.8
1510497000,0.004,266.0,1.3,43.5
1510500600,0.007,280.0,1.6,34.3
1510504200,0.007,186.0,1.2,80.8
1510507800,0.004,71.0,1.9,73.4
1510511400,0.004,315.0,1.8,53.6
1510515000,0.002,65.0,2.4,40.5
1510518600,0.002,41.0,2.2,38.3
1510522200,0.002,40.0,2.1,47.6
1510525800,0.001,352.0,2.1,52.1
1510529400,0.001,327.0,1.7,42.3
1510533000,0.001,331.0,1.2,67.1
1510536600,0.002,345.0,1.3,63.2
1510540200,0.002,35.0,0.9,57.1
1510543800,0.002,33.0,0.9,52.2
1510547400,0.001,356.0,0.9,78.0
1510551000,0.0,50.0,1.1,58.2
1510554600,0.0,348.0,1.3,43.2
1510558200,0.0,342.0,1.5,45.8
1510561800,0.0,328.0,2.1,33.9
1510565400,0.0,311.0,2.1,21.7
1510569000,0.0,301.0,1.5,26.9
1510572600,0.0,302.0,2.0,20.1
1510576200,0.0,313.0,1.9,32.4
1510579800,0.0,310.0,3.1,19.1
1510583400,0.0,306.0,2.9,20.7
1510587000,0.0,308.0,2.9,17.4
1510590600,0.0,314.0,3.3,25.4
1510594200,0.0,308.0,4.0,19.0
1510597800,0.0,289.0,3.4,21.1
1510601400,0.0,297.0,4.3,23.1
1510605000,0.0,316.0,5.1,23.2
1510608600,0.0,314.0,5.0,20.1
1510612200,0.0,316.0,3.1,21.7
1510615800,0.0,322.0,3.6,23.1
1510619400,0.0,321.0,3.6,25.6
1510623000,0.0,324.0,4.3,26.9
1510626600,0.0,309.0,3.2,19.8
1510630200,0.0,329.0,2.5,32.3
1510633800,0.0,346.0,1.3,36.8
1510637400,0.0,328.0,1.9,26.4
1510641000,0.0,323.0,2.1,25.2
1510644600,0.0,312.0,3.2,17.7
1510648200,0.0,313.0,3.4,18.0
1510651800,0.0,308.0,2.8,17.2
1510655400,0.0,313.0,2.2,20.0
1510659000,0.0,310.0,2.4,22.5
1510662600,0.0,2.0,1.2,29.9
1510666200,0.0,305.0,1.5,32.8
1510669800,0.0,223.0,1.4,62.7
1510673400,0.001,140.0,2.2,63.0
1510677000,0.001,130.0,2.7,61.5
1510680600,0.001,310.0,2.0,63.6
1510684200,0.001,310.0,2.3,53.2
1510687800,0.001,78.0,2.5,51.5
1510691400,0.0,273.0,1.9,48.0
1510695000,0.0,333.0,2.0,49.0
1510698600,0.0,65.0,1.5,26.3
1510702200,0.0,68.0,1.5,19.6
1510705800,0.0,67.0,2.0,14.3
1510709400,0.0,64.0,2.7,9.4
1510713000,0.0,76.0,1.5,34.5
1510716600,0.0,64.0,0.7,44.0
1510720200,0.0,72.0,0.8,49.1
1510723800,0.0,357.0,0.6,60.8
1510727400,0.0,330.0,0.9,63.3
1510731000,0.0,328.0,1.1,73.3
1510734600,0.0,4.0,0.8,61.9
1510738200,0.0,342.0,2.0,54.9
1510741800,0.0,317.0,1.0,69.6
1510745400,0.0,287.0,1.1,64.2
1510749000,0.001,241.0,1.1,81.9
1510752600,0.001,266.0,1.2,54.2
1510756200,0.002,167.0,2.4,28.5
1510759800,0.002,147.0,3.9,27.1
1510763400,0.003,158.0,4.0,27.4
1510767000,0.004,180.0,4.7,30.9
1510770600,0.002,142.0,5.4,23.2
1510774200,0.003,153.0,4.4,30.7
1510777800,0.005,164.0,3.1,29.7
1510781400,0.004,124.0,3.3,32.9
1510785000,0.005,149.0,2.9,32.4
1510788600,0.013,153.0,3.4,22.8
1510792200,0.006,151.0,4.2,27.0
1510795800,0.011,158.0,4.2,23.4
1510799400,0.012,162.0,5.3,23.5
1510803000,0.007,183.0,5.8,32.7
1510806600,0.002,197.0,5.4,37.2
1510810200,0.001,196.0,5.1,31.8
1510813800,0.001,198.0,3.8,36.0
1510817400,0.0,195.0,3.6,34.2
1510821000,0.0,201.0,3.4,37.3
1510824600,0.0,253.0,3.9,36.8
1510828200,0.0,212.0,3.7,42.5
1510831800,0.0,243.0,4.0,45.0
1510835400,0.0,261.0,4.8,37.8
1510839000,0.0,285.0,8.4,26.3
1510842600,0.0,289.0,8.8,23.7
1510846200,0.0,281.0,8.0,24.3
1510849800,0.0,286.0,9.2,25.0
1510853400,,293.0,9.4,22.7
1510857000,0.0,286.0,7.0,24.3
1510860600,0.0,283.0,7.0,21.6
1510864200,0.0,286.0,5.9,23.7
1510867800,0.0,285.0,6.2,23.9
1510871400,0.0,292.0,6.2,22.9
1510875000,0.0,293.0,6.4,22.1
1510878600,0.0,287.0,5.0,23.8
1510882200,0.0,286.0,5.2,25.0
1510885800,0.0,289.0,6.2,22.7
1510889400,0.0,297.0,5.2,23.4
1510893000,0.0,291.0,4.9,23.4
1510896600,0.0,299.0,5.2,20.4
1510900200,0.0,296.0,5.0,19.6
1510903800,0.0,309.0,4.1,21.5
1510907400,0.0,326.0,3.7,26.5
1510911000,0.0,331.0,4.3,31.7
1510914600,0.0,338.0,3.1,33.0
1510918200,0.0,350.0,2.8,35.4
1510921800,0.0,338.0,3.0,31.4
1510925400,0.0,332.0,3.0,34.6
1510929000,0.0,316.0,3.3,28.9
1510932600,0.0,285.0,3.7,31.9
1510936200,0.0,289.0,3.3,57.3
1510939800,0.0,294.0,2.7,51.1
1510943400,0.0,312.0,2.6,49.6
1510947000,0.001,109.0,1.8,76.5
1510950600,0.002,131.0,3.0,35.3
1510954200,0.001,168.0,3.8,27.5
1510957800,0.0,116.0,2.5,38.0
1510961400,0.0,99.0,2.7,29.4
1510965000,0.0,48.0,2.5,48.3
1510968600,0.0,17.0,0.8,54.6
1510972200,0.001,298.0,1.0,52.7
1510975800,0.0,118.0,0.8,82.0
1510979400,0.0,120.0,0.6,62.9
1510983000,0.001,111.0,1.4,54.4
1510986600,0.0,14.0,0.9,54.1
1510990200,0.001,182.0,1.0,51.0
1510993800,0.001,149.0,1.3,62.7
1510997400,0.001,273.0,0.9,66.7
1511001000,0.001,144.0,2.6,63.5
1511004600,0.001,140.0,2.7,60.0
1511008200,0.001,144.0,2.2,53.5
1511011800,0.001,120.0,3.1,32.5
1511015400,0.001,124.0,3.6,25.1
1511019000,0.001,119.0,2.9,34.1
1511022600,0.001,135.0,3.9,24.1
1511026200,0.001,134.0,3.6,25.5
1511029800,0.001,90.0,3.5,27.1
1511033400,0.001,100.0,4.5,31.0
1511037000,0.001,119.0,4.3,32.0
1511040600,0.001,141.0,3.7,28.5
1511044200,0.008,141.0,4.6,23.6
1511047800,0.005,78.0,1.3,64.9
1511051400,0.032,148.0,4.8,22.5
1511055000,0.005,230.0,4.7,35.7
1511058600,0.002,97.0,2.5,44.5
1511062200,0.002,156.0,5.6,22.3
1511065800,0.002,178.0,7.4,25.3
1511069400,0.001,294.0,14.6,30.6
1511073000,0.001,300.0,13.1,19.1
1511076600,0.001,288.0,10.8,22.2
1511080200,0.001,284.0,8.8,23.3
1511083800,0.001,286.0,9.7,22.8
1511087400,0.0,287.0,9.4,21.3
1511091000,0.0,293.0,8.1,24.5
1511094600,0.0,293.0,9.6,20.4
1511098200,0.0,293.0,7.6,20.5
1511101800,0.0,290.0,7.1,22.5
1511105400,0.0,291.0,6.6,24.0
1511109000,0.0,285.0,8.2,22.9
1511112600,0.0,298.0,9.8,19.7
1511116200,0.0,286.0,7.6,22.5
1511119800,0.0,287.0,8.3,22.6
1511123400,0.0,282.0,6.9,25.6
1511127000,0.0,291.0,6.8,23.7
1511130600,0.0,301.0,5.6,25.0
1511134200,0.0,294.0,6.7,21.2
1511137800,0.0,295.0,7.2,21.7
1511141400,0.0,289.0,7.6,21.9
1511145000,0.0,289.0,8.2,21.8
1511148600,0.0,290.0,7.5,22.5
1511152200,0.0,286.0,7.2,23.4
1511155800,0.0,289.0,7.6,22.6
1511159400,0.0,284.0,8.6,23.9
1511163000,0.0,289.0,7.4,23.1
1511166600,0.0,277.0,4.8,26.9
1511170200,0.0,260.0,5.4,34.5
1511173800,0.0,263.0,5.1,32.3
1511177400,0.0,229.0,4.1,44.0
1511181000,0.0,204.0,4.0,44.6
1511184600,0.0,207.0,4.5,42.8
1511188200,0.0,207.0,4.9,40.2
1511191800,0.0,216.0,5.8,42.1
1511195400,0.0,239.0,4.6,46.3
1511199000,0.0,237.0,4.9,46.8
1511202600,0.001,222.0,5.6,45.3
1511206200,0.001,220.0,4.8,42.6
1511209800,0.001,220.0,4.4,42.7
1511213400,0.002,208.0,4.5,37.7
1511217000,0.003,189.0,2.4,40.2
1511220600,0.002,183.0,3.6,32.7
1511224200,0.003,157.0,4.9,22.6
1511227800,0.01,151.0,5.4,18.5
1511231400,0.015,148.0,4.5,19.5
1511235000,0.021,135.0,3.6,21.5
1511238600,0.008,130.0,3.5,24.4
1511242200,0.007,136.0,3.8,19.8
1511245800,0.041,139.0,3.7,20.0
1511249400,0.023,139.0,3.0,26.4
1511253000,0.044,133.0,3.9,21.4
1511256600,0.06,127.0,2.0,50.0
1511260200,0.039,146.0,1.8,59.6
1511263800,0.104,135.0,4.7,19.9
1511267400,0.037,141.0,5.2,15.2
1511271000,0.046,143.0,4.4,18.1
1511274600,0.012,182.0,5.7,33.1
