EpochTime,3.feed_29.PM25_UG_M3..3.feed_29.PM25T_UG_M3
1613709000,9
1613712600,12
1613716200,13
1613719800,17
1613723400,21
1613727000,18
1613730600,20
1613734200,22
1613737800,22
1613741400,22
1613745000,22
1613748600,18
1613752200,18
1613755800,14
1613759400,12
1613763000,13
1613766600,9
1613770200,11
1613773800,11
1613777400,13
1613781000,13
1613784600,12
1613788200,12
1613791800,14
1613795400,11
1613799000,12
1613802600,16
1613806200,15
1613809800,14
1613813400,7
1613817000,18
1613820600,24
1613824200,23
1613827800,27
1613831400,20
1613835000,16
1613838600,12
1613842200,16
1613845800,14
1613849400,15
1613853000,15
1613856600,17
1613860200,18
1613863800,19
1613867400,20
1613871000,22
1613874600,26
1613878200,35
1613881800,71
1613885400,75
1613889000,94
1613892600,95
1613896200,94
1613899800,70
1613903400,44
1613907000,35
1613910600,33
1613914200,48
1613917800,44
1613921400,27
1613925000,16
1613928600,15
1613932200,10
1613935800,13
1613939400,6
1613943000,5
1613946600,2
1613950200,10
1613953800,7
1613957400,13
1613961000,15
1613964600,7
1613968200,9
1613971800,6
1613975400,6
1613979000,4
1613982600,4
1613986200,11
1613989800,0
1613993400,6
1613997000,12
1614000600,14
1614004200,17
1614007800,15
1614011400,10
1614015000,5
1614018600,5
1614022200,4
1614025800,5
1614029400,5
1614033000,8
1614036600,10
1614040200,6
1614043800,6
1614047400,7
1614051000,7
1614054600,10
1614058200,9
1614061800,9
1614065400,12
1614069000,6
1614072600,21
1614076200,28
1614079800,19
1614083400,10
1614087000,7
1614090600,3
1614094200,4
1614097800,0
1614101400,3
1614105000,8
1614108600,11
1614112200,5
1614115800,5
1614119400,5
1614123000,3
1614126600,4
1614130200,4
1614133800,4
1614137400,11
1614141000,15
1614144600,14
1614148200,13
1614151800,26
1614155400,25
1614159000,25
1614162600,10
1614166200,14
1614169800,14
1614173400,9
1614177000,14
1614184200,17
1614187800,15
1614191400,11
1614195000,3
1614198600,5
1614202200,5
1614205800,7
1614209400,6
1614213000,18
1614216600,13
1614220200,9
1614223800,11
1614227400,13
1614231000,13
1614234600,8
1614238200,7
1614241800,8
1614245400,8
1614249000,1
1614252600,3
1614256200,1
1614259800,3
1614263400,7
1614267000,4
1614270600,0
1614274200,2
1614277800,2
1614281400,1
1614285000,4
1614288600,4
1614292200,0
1614295800,4
1614299400,0
1614303000,1
1614306600,0
1614310200,8
1614313800,5
1614317400,10
1614321000,8
1614324600,7
1614328200,13
1614331800,23
1614335400,15
1614339000,26
1614342600,28
1614346200,23
1614349800,15
1614353400,10
1614357000,7
1614360600,8
1614364200,6
1614367800,4
1614371400,2
1614375000,6
1614378600,6
1614382200,5
1614385800,13
1614389400,11
1614393000,6
1614396600,6
1614400200,6
1614403800,3
1614407400,3
1614411000,3
1614414600,1
1614418200,5
1614421800,4
1614425400,2
1614429000,0
1614432600,4
1614436200,8
1614439800,7
1614443400,4
1614447000,8
1614450600,4
1614454200,8
1614457800,6
1614461400,6
1614465000,5
1614468600,3
1614472200,11
1614475800,13
1614479400,40
1614483000,76
1614486600,72
1614490200,42
1614493800,19
1614497400,13
1614501000,15
1614504600,12
1614508200,10
1614511800,5
1614515400,8
1614519000,13
1614522600,11
1614526200,7
1614529800,7
1614533400,5
1614537000,0
1614540600,1
1614544200,0
1614547800,0
1614551400,3
1614555000,6
1614558600,21
1614562200,31
1614565800,32
1614569400,19
1614573000,15
1614576600,9
1614580200,6
1614583800,4
1614587400,1
1614591000,0
1614598200,2
1614601800,11
1614605400,14
1614609000,10
1614612600,8
1614616200,15
1614619800,10
1614623400,7
1614627000,0
1614630600,5
1614634200,2
1614637800,4
1614641400,2
1614645000,11
1614648600,4
1614652200,5
1614655800,5
1614659400,2
1614663000,5
1614666600,3
1614670200,2
1614673800,-1
1614677400,0
1614681000,4
1614684600,1
1614688200,4
1614691800,6
1614695400,5
1614699000,7
1614702600,4
1614706200,8
1614709800,4
1614713400,6
1614717000,4
1614720600,6
1614724200,4
1614727800,-1
1614731400,3
1614735000,7
1614738600,31
1614742200,39
1614745800,53
1614749400,35
1614753000,29
1614756600,41
1614760200,47
1614763800,29
1614767400,29
1614771000,38
1614774600,53
1614778200,48
1614781800,25
1614785400,12
1614789000,7
1614792600,14
1614796200,4
1614799800,8
1614803400,7
1614807000,8
1614810600,6
1614814200,4
1614817800,6
1614821400,6
1614825000,8
1614828600,11
1614832200,12
1614835800,14
1614839400,18
1614843000,19
1614846600,10
1614850200,5
1614853800,24
1614857400,23
1614861000,16
1614864600,15
1614868200,14
1614871800,4
1614875400,8
1614879000,3
1614882600,4
1614886200,4
1614889800,7
1614893400,-1
1614897000,1
1614900600,2
1614904200,6
1614907800,6
1614911400,8
1614915000,4
1614918600,3
1614922200,4
1614925800,0
1614929400,2
1614933000,1
1614936600,6
1614940200,1
1614943800,1
1614947400,3
1614951000,4
1614954600,6
1614958200,4
1614961800,13
1614965400,6
1614969000,7
1614972600,4
1614976200,6
1614979800,3
1614983400,2
1614987000,2
1614990600,5
1614994200,1
1614997800,3
1615001400,5
1615005000,10
1615008600,17
1615012200,7
1615015800,5
1615019400,0
1615023000,2
1615026600,6
1615030200,5
1615033800,4
1615037400,8
1615041000,7
1615044600,5
1615048200,9
1615051800,5
1615055400,6
1615059000,5
1615062600,4
1615066200,5
1615069800,1
1615073400,0
1615077000,1
1615080600,7
1615084200,2
1615087800,1
1615091400,3
1615095000,7
1615098600,6
1615102200,6
1615105800,29
1615109400,36
1615113000,40
1615116600,32
1615120200,27
1615123800,12
1615127400,14
1615131000,10
1615134600,14
1615138200,13
1615141800,9
1615145400,4
1615149000,5
1615152600,8
1615156200,6
1615159800,0
1615163400,3
1615167000,8
1615170600,12
1615174200,6
1615177800,8
1615181400,5
1615185000,3
1615188600,9
1615192200,14
1615195800,33
1615199400,42
1615203000,42
1615206600,50
1615210200,39
1615213800,27
1615217400,20
1615221000,21
1615224600,15
1615228200,7
1615231800,10
1615235400,5
1615239000,5
1615242600,8
1615246200,8
1615249800,9
1615253400,21
1615257000,42
1615260600,54
1615264200,50
1615267800,37
1615271400,28
1615275000,36
1615278600,36
1615282200,27
1615285800,45
1615289400,57
1615293000,41
1615296600,32
1615300200,26
1615303800,20
1615307400,27
1615311000,25
1615314600,20
1615318200,21
1615321800,20
1615325400,15
1615329000,11
1615332600,15
1615336200,7
1615339800,16
1615343400,53
1615347000,66
1615350600,66
1615354200,76
1615357800,60
1615361400,83
1615365000,65
1615368600,81
1615372200,125
1615375800,86
1615379400,70
1615383000,66
1615386600,56
1615390200,26
1615393800,15
1615397400,19
1615401000,18
1615404600,18
1615408200,17
1615411800,20
1615415400,23
1615419000,24
1615422600,20
1615426200,25
1615429800,20
1615433400,20
1615437000,39
1615440600,45
1615444200,41
1615447800,38
1615451400,52
1615455000,51
1615458600,47
1615462200,44
1615465800,39
1615469400,29
1615473000,15
1615476600,15
1615480200,15
1615483800,23
1615487400,30
1615491000,18
1615494600,15
1615498200,17
1615501800,25
1615505400,24
1615509000,18
1615512600,14
1615516200,12
1615519800,14
1615523400,24
1615527000,23
1615530600,14
1615534200,7
1615545000,0
1615548600,-1
1615552200,4
1615555800,4
1615559400,8
1615563000,6
1615566600,7
1615570200,4
1615573800,1
1615577400,3
1615581000,3
1615584600,3
1615588200,3
1615591800,1
1615595400,0
1615599000,3
1615602600,4
1615606200,5
1615609800,5
1615613400,1
1615617000,3
1615620600,3
1615624200,3
1615627800,0
1615631400,1
1615635000,1
1615638600,7
1615642200,7
1615645800,8
1615649400,9
1615653000,9
1615656600,3
1615660200,6
1615663800,5
1615667400,1
1615671000,6
1615674600,1
1615678200,0
1615681800,14
1615685400,9
1615689000,3
1615692600,29
1615696200,22
1615699800,17
1615703400,16
1615707000,11
1615710600,22
1615714200,24
1615717800,17
1615721400,17
1615725000,20
1615728600,22
1615732200,17
1615735800,13
1615739400,5
1615743000,5
1615746600,4
1615750200,5
1615753800,2
1615757400,-1
1615761000,1
1615764600,0
1615768200,0
1615771800,2
1615775400,0
1615779000,4
1615782600,4
1615786200,3
1615789800,4
1615793400,1
1615804200,-1
1615807800,0
1615811400,5
1615815000,6
1615818600,9
1615822200,7
1615825800,11
1615829400,9
1615833000,4
1615836600,3
1615840200,0
1615843800,3
1615847400,0
1615851000,1
1615854600,2
1615858200,7
1615861800,5
1615865400,5
1615869000,4
1615872600,2
1615876200,4
1615879800,5
1615887000,0
1615890600,10
1615894200,2
1615897800,5
1615901400,5
1615905000,7
1615908600,12
1615912200,20
1615915800,21
1615919400,18
1615923000,12
1615926600,9
1615930200,11
1615933800,9
1615937400,14
1615941000,12
1615944600,10
1615948200,12
1615951800,8
1615955400,10
1615959000,9
1615962600,12
1615966200,13
1615969800,10
1615973400,17
1615977000,13
1615980600,17
1615984200,20
1615987800,18
1615991400,16
1615995000,15
1615998600,15
1616002200,17
1616005800,15
1616009400,11
1616013000,7
1616016600,8
1616020200,7
1616023800,7
1616027400,15
1616031000,19
1616034600,12
1616038200,10
1616041800,10
1616045400,11
1616049000,8
1616052600,7
1616056200,10
1616059800,14
1616063400,13
1616067000,16
1616070600,11
1616074200,3
1616077800,5
1616081400,0
1616085000,12
1616088600,9
1616092200,1
1616095800,2
1616099400,1
1616103000,-1
1616106600,4
1616110200,2
1616117400,-1
1616121000,2
1616124600,4
1616128200,2
1616131800,2
1616135400,4
1616139000,5
1616142600,8
1616146200,8
1616149800,9
1616153400,7
1616157000,9
1616160600,8
1616164200,0
1616167800,3
1616171400,5
1616175000,9
1616178600,6
1616182200,8
1616185800,6
1616189400,3
1616193000,1
1616196600,0
1616200200,0
1616203800,8
1616207400,12
1616211000,12
1616214600,12
1616218200,9
1616221800,10
1616225400,12
1616229000,13
1616232600,2
1616236200,8
1616239800,9
1616243400,10
1616247000,12
1616250600,11
1616254200,9
1616257800,8
1616261400,11
1616265000,7
1616268600,3
1616272200,7
1616275800,3
1616279400,3
1616283000,2
1616286600,1
1616290200,7
1616293800,11
1616297400,10
1616301000,13
1616304600,11
1616308200,16
1616311800,11
1616315400,10
1616319000,17
1616322600,18
1616326200,17
1616329800,19
1616333400,20
1616337000,19
1616340600,12
1616344200,13
1616347800,10
1616351400,5
1616355000,5
1616358600,3
1616362200,2
1616365800,1
1616369400,3
1616373000,0
1616376600,0
1616380200,6
1616383800,5
1616387400,5
1616391000,5
1616394600,6
1616398200,10
1616401800,12
1616405400,38
1616409000,52
1616412600,22
1616416200,25
1616419800,17
1616423400,2
1616427000,6
1616430600,10
1616434200,8
1616437800,3
1616441400,5
1616445000,1
1616448600,5
1616452200,0
1616455800,0
1616463000,1
1616466600,3
1616470200,5
1616473800,5
1616477400,4
1616481000,1
1616484600,2
1616488200,7
1616491800,13
1616495400,10
1616499000,13
1616502600,4
1616506200,11
1616509800,8
1616513400,7
1616517000,5
1616520600,6
1616524200,5
1616527800,4
1616531400,2
1616535000,3
1616538600,5
1616542200,3
1616545800,10
1616549400,9
1616553000,5
1616556600,10
1616560200,6
1616563800,4
1616567400,6
1616571000,7
1616574600,10
1616578200,12
1616581800,11
1616585400,6
1616589000,6
1616592600,4
1616596200,6
1616599800,9
1616603400,10
1616607000,4
1616610600,4
1616614200,6
1616617800,3
1616621400,6
1616625000,7
1616628600,5
1616632200,1
1616635800,6
1616639400,9
1616643000,6
1616646600,6
1616650200,26
1616653800,44
1616657400,45
1616661000,57
1616664600,48
1616668200,43
1616671800,57
1616675400,38
1616679000,26
1616682600,15
1616686200,19
1616689800,11
1616693400,11
1616697000,11
1616700600,6
1616704200,8
1616707800,7
1616711400,21
1616715000,15
1616718600,2
1616722200,2
1616725800,6
1616729400,3
1616733000,6
1616736600,8
1616740200,10
1616743800,7
1616747400,10
1616751000,15
1616754600,15
1616758200,6
1616761800,6
1616765400,5
1616769000,4
1616772600,6
1616776200,9
1616779800,3
1616783400,4
1616787000,5
1616790600,2
1616794200,4
1616797800,2
1616801400,-2
1616805000,-1
1616808600,3
1616812200,7
1616815800,26
1616819400,25
1616823000,34
1616826600,22
1616830200,37
1616833800,61
1616837400,51
1616841000,53
1616844600,52
1616848200,57
1616851800,45
1616855400,17
1616859000,7
1616862600,8
1616866200,6
1616869800,6
1616873400,4
1616877000,7
1616880600,9
1616884200,6
1616887800,4
1616891400,1
1616895000,5
1616898600,12
1616902200,33
1616905800,34
1616909400,30
1616913000,21
1616916600,8
1616920200,17
1616923800,27
1616927400,19
1616931000,12
1616934600,15
1616938200,7
1616941800,11
1616945400,9
1616949000,4
1616956200,1
1616959800,1
1616963400,0
1616967000,-1
1616970600,3
1616974200,4
1616977800,9
1616981400,7
1616985000,3
1616988600,0
1616992200,3
1616995800,2
1616999400,2
1617003000,3
1617006600,-1
1617010200,0
1617013800,2
1617017400,5
1617021000,6
1617024600,6
1617028200,9
1617031800,8
1617035400,5
1617039000,4
1617042600,8
1617046200,6
1617049800,4
1617053400,3
1617057000,4
1617060600,2
1617067800,2
1617071400,12
1617075000,17
1617078600,13
1617082200,6
1617085800,6
1617089400,7
1617093000,12
1617096600,12
1617100200,23
1617103800,70
1617107400,68
1617111000,49
1617114600,28
1617121800,11
1617125400,11
1617129000,8
1617132600,8
1617136200,9
1617139800,6
1617143400,5
1617147000,5
1617150600,4
1617154200,7
1617157800,8
1617161400,5
1617165000,8
1617168600,9
1617172200,9
1617175800,9
1617179400,22
1617183000,18
1617186600,15
1617190200,20
1617193800,19
1617197400,22
1617201000,18
1617204600,15
1617208200,23
1617211800,12
1617222600,2
1617226200,3
1617229800,5
1617233400,9
1617237000,6
1617240600,11
1617244200,5
1617247800,6
1617251400,8
1617255000,6
1617258600,4
1617262200,6
1617265800,10
1617269400,13
1617273000,9
1617276600,7
1617280200,11
1617283800,4
1617287400,7
1617291000,2
1617294600,8
1617298200,7
1617301800,11
1617305400,7
1617309000,5
1617312600,4
1617316200,4
1617319800,2
1617330600,8
1617334200,4
1617337800,2
1617341400,3
1617345000,3
1617348600,4
1617352200,-1
1617355800,-1
1617359400,7
1617363000,12
1617366600,9
1617370200,7
1617373800,9
1617377400,6
1617381000,3
1617384600,7
1617388200,8
1617391800,2
1617395400,4
1617399000,2
1617402600,4
1617406200,0
1617409800,10
1617413400,9
1617417000,1
1617420600,5
1617424200,7
1617427800,9
1617431400,34
1617435000,41
1617438600,34
1617442200,45
1617445800,49
1617449400,38
1617453000,41
1617456600,40
1617460200,20
1617463800,8
1617467400,7
1617471000,8
1617474600,5
1617478200,4
1617481800,3
1617485400,4
1617489000,2
1617492600,3
1617499800,11
1617503400,16
1617507000,14
1617510600,20
1617514200,27
1617517800,20
1617521400,10
1617525000,17
1617528600,12
1617532200,10
1617535800,10
1617539400,10
1617543000,9
1617546600,12
1617550200,17
1617553800,19
1617557400,15
1617561000,8
1617564600,12
1617568200,7
1617571800,13
1617575400,9
1617579000,6
1617582600,3
1617586200,6
1617589800,9
1617593400,8
1617597000,7
1617600600,11
1617604200,8
1617607800,11
1617611400,15
1617615000,67
1617618600,72
1617622200,99
1617625800,98
1617629400,55
1617633000,37
1617636600,26
1617640200,16
1617643800,14
1617647400,14
1617651000,11
1617654600,5
1617658200,13
1617661800,11
1617665400,15
1617669000,11
1617672600,15
1617676200,11
1617679800,12
1617683400,12
1617687000,12
1617690600,14
1617694200,17
1617697800,18
1617701400,17
1617705000,45
1617708600,63
1617712200,42
1617715800,23
1617719400,44
1617723000,31
1617726600,27
1617730200,21
1617733800,17
1617737400,18
1617741000,17
1617744600,14
1617748200,17
1617751800,17
1617755400,23
1617759000,19
1617762600,53
1617766200,66
1617769800,53
1617773400,50
1617777000,67
1617780600,79
1617784200,86
1617787800,71
1617791400,74
1617795000,77
1617798600,68
1617802200,46
1617805800,27
1617809400,29
1617813000,20
1617816600,16
1617820200,19
1617823800,15
1617827400,17
1617831000,16
1617834600,13
1617838200,14
1617841800,12
1617845400,19
1617849000,35
1617852600,27
1617856200,22
1617859800,17
1617863400,38
1617867000,30
1617870600,36
1617874200,27
1617877800,22
1617881400,18
1617885000,21
1617888600,21
1617892200,21
1617895800,19
1617899400,21
1617903000,18
1617906600,17
1617910200,10
1617913800,11
1617917400,10
1617921000,12
1617924600,8
1617928200,18
1617931800,27
1617935400,28
1617939000,24
1617942600,21
1617946200,2
1617953400,2
1617957000,12
1617960600,10
1617964200,8
1617967800,9
1617971400,6
1617975000,6
1617978600,2
1617982200,9
1617985800,13
1617989400,4
1617993000,7
1617996600,5
1618000200,5
1618003800,4
1618007400,4
1618011000,3
1618014600,9
1618018200,14
1618021800,8
1618025400,8
1618029000,8
1618032600,10
1618036200,9
1618039800,4
1618043400,11
1618047000,11
1618050600,9
1618054200,7
1618057800,10
1618061400,7
1618065000,4
1618068600,10
1618072200,11
1618075800,12
1618079400,4
1618083000,4
1618086600,5
1618090200,3
1618093800,4
1618097400,7
1618101000,11
1618104600,19
1618108200,12
1618111800,2
1618122600,21
1618126200,7
1618129800,11
1618133400,18
1618137000,15
1618140600,13
1618144200,14
1618147800,2
1618151400,3
1618155000,1
1618158600,4
1618162200,7
1618165800,5
1618169400,5
1618173000,1
1618176600,5
1618180200,9
1618183800,7
1618191000,2
1618194600,3
1618198200,2
1618201800,6
1618205400,3
1618209000,5
1618212600,3
1618216200,15
1618219800,11
1618223400,6
1618227000,5
1618230600,3
1618234200,4
1618237800,4
1618241400,5
1618245000,1
1618248600,6
1618252200,7
1618255800,2
1618259400,4
1618263000,6
1618266600,6
1618270200,4
1618273800,3
1618277400,3
1618281000,8
1618284600,5
1618288200,4
1618291800,7
1618295400,14
1618299000,23
1618302600,19
1618306200,25
1618309800,25
1618313400,16
1618317000,12
1618320600,30
1618324200,31
1618327800,19
1618331400,5
1618335000,5
1618338600,8
1618342200,5
1618345800,8
1618349400,7
1618353000,7
1618356600,4
1618360200,1
1618363800,8
1618367400,31
1618371000,42
1618374600,41
1618378200,28
1618381800,11
1618385400,4
1618389000,3
1618392600,10
1618396200,10
1618399800,7
1618403400,8
1618407000,9
1618410600,12
1618414200,11
1618417800,17
1618421400,12
1618425000,9
1618428600,9
1618432200,9
1618435800,6
1618439400,8
1618443000,9
1618446600,7
1618450200,17
1618453800,16
1618457400,11
1618461000,8
1618464600,9
1618468200,8
1618471800,15
1618475400,10
1618479000,12
1618482600,5
1618486200,4
1618489800,9
1618493400,4
1618497000,9
1618500600,0
1618507800,5
1618511400,9
1618515000,4
1618518600,6
1618522200,2
1618525800,5
1618529400,4
1618533000,9
1618536600,3
1618540200,8
1618543800,3
1618547400,7
1618551000,2
1618554600,5
1618558200,6
1618561800,15
1618565400,13
1618569000,5
1618572600,5
1618576200,5
1618579800,4
1618583400,6
1618587000,3
1618590600,12
1618594200,5
1618597800,6
1618601400,4
1618605000,5
1618608600,6
1618612200,5
1618615800,8
1618619400,9
1618623000,13
1618626600,11
1618630200,7
1618633800,11
1618637400,9
1618641000,10
1618644600,10
1618648200,10
1618651800,11
1618655400,10
1618659000,13
1618662600,34
1618666200,17
1618669800,11
1618673400,7
1618677000,8
1618684200,5
1618687800,5
1618691400,6
1618695000,5
1618698600,5
1618702200,4
1618705800,3
1618709400,7
1618713000,6
1618716600,4
1618720200,15
1618723800,40
1618727400,43
1618731000,30
1618734600,26
1618738200,41
1618741800,56
1618745400,52
1618749000,60
1618752600,81
1618756200,42
1618759800,12
1618763400,12
1618767000,9
1618770600,3
1618774200,5
1618777800,6
1618781400,5
1618785000,7
1618788600,4
1618792200,6
1618795800,6
1618799400,7
1618803000,11
1618806600,6
1618810200,6
1618813800,6
1618817400,7
1618821000,1
1618824600,22
1618828200,44
1618831800,60
1618835400,40
1618839000,29
1618842600,36
1618846200,14
1618849800,2
1618853400,5
1618857000,4
1618860600,3
1618864200,6
1618867800,2
1618871400,4
1618875000,3
1618878600,4
1618882200,6
1618885800,12
1618889400,13
1618893000,12
1618896600,11
1618900200,5
1618903800,9
1618907400,1
1618911000,6
1618914600,10
1618918200,13
1618921800,15
1618925400,14
1618929000,11
1618932600,11
1618936200,3
1618939800,10
1618943400,7
1618947000,10
1618950600,9
1618954200,8
1618957800,5
1618961400,5
1618965000,3
1618968600,6
1618972200,6
1618975800,5
1618979400,2
1618983000,5
1618986600,2
1618990200,1
1618993800,-1
1618997400,3
1619001000,11
1619004600,6
1619008200,4
1619011800,2
1619015400,3
1619019000,2
1619022600,9
1619026200,9
1619029800,6
1619033400,8
1619037000,5
1619040600,5
1619044200,5
1619047800,3
1619055000,4
1619058600,7
1619062200,5
1619065800,5
1619069400,4
1619073000,6
1619076600,6
1619080200,15
1619083800,12
1619087400,10
1619091000,11
1619094600,7
1619098200,6
1619101800,5
1619105400,4
1619109000,17
1619112600,13
1619123400,8
1619127000,6
1619130600,4
1619134200,4
1619137800,12
1619141400,12
1619145000,12
1619148600,9
1619152200,5
1619155800,7
1619159400,9
1619163000,9
1619166600,14
1619170200,17
1619173800,31
1619177400,36
1619181000,29
1619184600,19
1619188200,10
1619191800,10
1619195400,7
1619199000,6
1619202600,8
1619206200,12
1619209800,11
1619213400,10
1619217000,12
1619220600,6
1619224200,9
1619227800,11
1619231400,12
1619235000,29
1619238600,37
1619242200,47
1619245800,53
1619249400,68
1619253000,88
1619256600,102
1619260200,99
1619263800,102
1619267400,72
1619271000,36
1619274600,11
1619278200,-1
1619285400,2
1619289000,10
1619292600,2
1619296200,4
1619299800,3
1619303400,1
1619307000,10
1619310600,12
1619314200,12
1619317800,15
1619321400,13
1619325000,10
1619328600,6
1619332200,6
1619335800,6
1619339400,10
1619343000,15
1619346600,15
1619350200,13
1619353800,16
1619357400,14
1619361000,11
1619364600,14
1619368200,14
1619371800,16
1619375400,16
1619379000,13
1619382600,10
1619386200,10
1619389800,13
1619393400,10
1619397000,8
1619400600,9
1619404200,6
1619407800,10
1619411400,4
1619415000,4
1619418600,2
1619422200,1
1619425800,8
1619429400,10
1619433000,11
1619436600,8
1619440200,10
1619443800,8
1619447400,10
1619451000,4
1619454600,8
1619458200,3
1619461800,5
1619465400,4
1619469000,5
1619472600,7
1619476200,7
1619479800,3
1619483400,0
1619487000,5
1619490600,4
1619494200,5
1619497800,5
1619501400,6
1619505000,8
1619508600,9
1619512200,7
1619515800,8
1619519400,55
1619523000,65
1619526600,41
1619530200,13
1619533800,10
1619537400,6
1619541000,10
1619544600,14
1619548200,9
1619551800,11
1619555400,7
1619559000,7
1619562600,6
1619566200,6
1619569800,11
1619573400,13
1619577000,27
1619580600,35
1619584200,38
1619587800,54
1619591400,47
1619595000,41
1619598600,36
1619602200,39
1619605800,39
1619609400,33
1619613000,26
1619616600,19
1619620200,19
1619623800,13
1619627400,17
1619631000,15
1619634600,15
1619638200,11
1619641800,16
1619645400,12
1619649000,12
1619652600,9
1619656200,8
1619659800,12
1619663400,16
1619667000,14
1619670600,9
1619674200,8
1619677800,7
1619681400,13
1619685000,30
1619688600,21
1619692200,18
1619695800,13
1619699400,8
1619703000,8
1619706600,2
1619710200,10
1619713800,29
1619717400,12
1619721000,16
1619724600,12
1619728200,9
1619731800,7
1619735400,0
1619742600,3
1619749800,1
1619753400,-1
1619757000,4
1619760600,5
1619764200,3
1619767800,2
1619771400,7
1619775000,6
1619778600,3
1619782200,9
1619785800,5
1619789400,7
1619793000,8
1619796600,3
1619800200,6
1619803800,2
1619807400,3
1619811000,0
1619814600,4
1619818200,7
1619821800,5
1619825400,4
1619829000,-2
1619832600,0
1619836200,4
1619839800,2
1619843400,2
1619847000,2
1619850600,6
1619854200,0
1619857800,7
1619861400,2
1619865000,5
1619868600,12
1619872200,11
1619875800,6
1619879400,5
1619883000,7
1619886600,9
1619890200,3
1619893800,3
1619897400,6
1619901000,2
1619904600,3
1619908200,3
1619911800,3
1619915400,5
1619919000,9
1619922600,11
1619926200,6
1619929800,6
1619933400,19
1619937000,17
1619940600,6
1619944200,7
1619947800,9
1619951400,7
1619955000,5
1619958600,10
1619962200,10
1619965800,7
1619969400,5
1619973000,7
1619976600,7
1619980200,7
1619983800,9
1619987400,5
1619991000,7
1619994600,8
1619998200,6
1620001800,2
1620005400,6
1620009000,15
1620012600,19
1620016200,16
1620019800,15
1620023400,11
1620027000,9
1620030600,17
1620034200,13
1620037800,8
1620041400,8
1620048600,0
1620052200,11
1620055800,8
1620059400,15
1620063000,16
1620066600,14
1620070200,22
1620073800,17
1620077400,14
1620081000,7
1620084600,1
1620088200,1
1620091800,12
1620095400,8
1620099000,7
1620102600,5
1620106200,5
1620109800,7
1620113400,4
1620117000,8
1620120600,15
1620124200,7
1620127800,8
1620131400,14
1620135000,17
1620138600,12
1620142200,14
1620149400,-1
1620153000,4
1620156600,24
1620160200,9
1620163800,0
1620167400,-1
1620171000,4
1620174600,5
1620178200,9
1620181800,5
1620185400,3
1620189000,4
1620192600,2
1620196200,3
1620199800,6
1620203400,10
1620207000,1
1620210600,0
1620214200,1
1620217800,5
1620221400,5
1620225000,0
1620228600,2
1620235800,4
1620239400,5
1620243000,4
1620246600,6
1620250200,3
1620253800,7
1620257400,4
1620264600,4
1620268200,6
1620271800,6
1620275400,8
1620279000,6
1620282600,9
1620286200,7
1620289800,7
1620293400,9
1620297000,5
1620300600,8
1620304200,8
1620307800,9
1620311400,11
1620315000,2
1620318600,3
1620322200,4
1620325800,3
1620329400,1
1620333000,3
1620336600,4
1620340200,0
1620343800,1
1620347400,9
1620351000,9
1620354600,11
1620358200,30
1620361800,42
1620365400,25
1620369000,12
1620372600,24
1620376200,28
1620379800,35
1620383400,19
1620387000,13
1620390600,13
1620394200,10
1620397800,6
1620401400,5
1620405000,0
1620408600,4
1620412200,4
1620415800,4
1620419400,7
1620423000,8
1620426600,3
1620430200,3
1620437400,1
1620441000,6
1620444600,7
1620448200,4
1620451800,4
1620455400,6
1620459000,14
1620462600,10
1620466200,12
1620469800,7
1620473400,8
1620477000,5
1620480600,4
1620484200,3
1620487800,6
1620491400,1
1620495000,2
1620498600,4
1620502200,3
1620505800,3
1620509400,2
1620513000,1
1620516600,1
1620520200,0
1620527400,5
1620531000,12
1620534600,12
1620538200,9
1620541800,8
1620545400,14
1620549000,19
1620552600,20
1620556200,22
1620559800,11
1620563400,7
1620567000,7
1620570600,-2
1620574200,0
1620585000,3
1620588600,8
1620592200,10
1620595800,8
1620599400,5
1620603000,6
1620606600,5
1620610200,9
1620613800,7
1620617400,0
1620621000,4
1620624600,4
1620628200,1
1620631800,1
1620635400,4
1620639000,3
1620642600,5
1620646200,7
1620649800,7
1620653400,7
1620657000,9
1620660600,10
1620667800,0
1620671400,5
1620675000,4
1620678600,4
1620682200,3
1620685800,3
1620689400,1
1620693000,0
1620696600,6
1620700200,9
1620703800,6
1620707400,7
1620711000,6
1620714600,2
1620718200,5
1620721800,11
1620725400,19
1620729000,32
1620732600,28
1620736200,14
1620739800,9
1620743400,5
1620747000,8
1620750600,6
1620754200,7
1620757800,3
1620761400,7
1620765000,3
1620768600,1
1620772200,0
1620775800,0
1620783000,1
1620786600,3
1620790200,1
1620793800,1
1620797400,4
1620801000,2
1620804600,3
1620808200,9
1620811800,10
1620815400,6
1620819000,5
1620822600,9
1620826200,7
1620829800,8
1620833400,6
1620837000,2
1620840600,3
1620844200,2
1620847800,1
1620851400,3
1620855000,1
1620858600,4
1620862200,1
1620865800,7
1620869400,4
1620873000,4
1620876600,2
1620880200,0
1620883800,3
1620887400,1
1620891000,1
1620894600,14
1620898200,57
1620901800,68
1620905400,60
1620909000,26
1620912600,7
1620916200,6
1620919800,3
1620923400,4
1620927000,7
1620930600,4
1620934200,7
1620937800,0
1620941400,6
1620945000,2
1620948600,1
1620952200,8
1620955800,10
1620959400,4
1620963000,3
1620966600,9
1620970200,6
1620973800,23
1620977400,44
1620981000,71
1620984600,63
1620988200,65
1620991800,54
1620995400,36
1620999000,12
1621002600,7
1621006200,3
1621009800,3
1621013400,9
